,prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
0,16/1-12 Troldhaugen,2021,9,0.0,0.00173,0.0,0.0,0.00173,0.00719,17196400
1,16/1-12 Troldhaugen,2021,10,0.0,0.0025,0.0,0.0,0.0025,0.00912,17196400
2,16/1-12 Troldhaugen,2021,11,0.0,0.00199,0.0,0.0,0.00199,0.01186,17196400
3,16/1-12 Troldhaugen,2021,12,0.0,0.00104,0.0,0.0,0.00104,0.00418,17196400
4,16/1-12 Troldhaugen,2022,1,0.0,0.00062,0.0,0.0,0.00062,0.00926,17196400
5,16/1-12 Troldhaugen,2022,2,0.0,0.00212,0.0,0.0,0.00212,0.01946,17196400
6,16/1-12 Troldhaugen,2022,3,0.0,0.00143,0.0,0.0,0.00143,0.01439,17196400
7,16/1-12 Troldhaugen,2022,4,0.0,0.00068,0.0,0.0,0.00068,0.0,17196400
8,16/1-12 Troldhaugen,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,17196400
9,16/1-12 Troldhaugen,2022,6,0.0,0.00137,0.0,0.0,0.00137,0.0147,17196400
10,16/1-12 Troldhaugen,2022,7,0.0,0.00065,0.0,0.0,0.00065,0.01404,17196400
11,16/1-12 Troldhaugen,2022,8,0.0,0.00025,0.0,0.0,0.00025,0.01858,17196400
12,16/1-12 Troldhaugen,2022,9,0.0,0.0019,0.0,0.0,0.0019,0.01903,17196400
13,16/1-12 Troldhaugen,2022,10,0.0,0.00175,0.0,0.0,0.00175,0.01924,17196400
14,16/1-12 Troldhaugen,2022,11,0.0,0.0015,0.0,0.0,0.0015,0.01777,17196400
15,16/1-12 Troldhaugen,2022,12,0.00788,0.00155,0.0,0.0,0.00943,0.01559,17196400
16,16/1-12 Troldhaugen,2023,1,0.00853,0.00196,0.0,0.0,0.01049,0.01781,17196400
17,16/1-12 Troldhaugen,2023,2,0.00447,0.00082,0.0,0.0,0.00529,0.00921,17196400
18,16/1-12 Troldhaugen,2023,3,0.00364,0.0006,0.0,0.0,0.00424,0.01069,17196400
19,16/1-12 Troldhaugen,2023,4,0.00357,0.00064,0.0,0.0,0.00421,0.0111,17196400
20,16/1-12 Troldhaugen,2023,5,0.0041,0.00059,0.0,0.0,0.00469,0.01123,17196400
21,16/1-12 Troldhaugen,2023,6,0.00474,0.00135,0.0,0.0,0.00609,0.0116,17196400
22,16/1-12 Troldhaugen,2023,7,4e-05,0.00064,0.0,0.0,0.00068,0.0,17196400
23,16/1-12 Troldhaugen,2023,8,0.00397,0.0,0.0,0.0,0.00397,0.00016,17196400
24,16/1-12 Troldhaugen,2023,9,0.00848,0.00235,0.0,0.0,0.01083,0.01318,17196400
25,16/1-12 Troldhaugen,2023,10,0.00209,8e-05,0.0,0.0,0.00217,0.00446,17196400
26,16/1-12 Troldhaugen,2023,11,0.00553,0.00123,0.0,0.0,0.00676,0.01646,17196400
27,16/1-12 Troldhaugen,2023,12,4e-05,0.00054,0.0,0.0,0.00058,0.00036,17196400
28,16/1-12 Troldhaugen,2024,1,0.00362,4e-05,0.0,0.0,0.00366,0.00523,17196400
29,16/1-12 Troldhaugen,2024,2,0.00337,0.00054,0.0,0.0,0.00391,0.00771,17196400
30,16/1-12 Troldhaugen,2024,3,0.00326,0.00103,0.0,0.0,0.00429,0.01008,17196400
31,16/1-12 Troldhaugen,2024,4,0.00313,0.00116,0.00065,0.0,0.00495,0.00827,17196400
32,33/9-6 DELTA,2009,7,0.00025,0.0,-4e-05,0.0,0.00021,0.00051,44576
33,33/9-6 DELTA,2009,8,0.00325,0.0,0.00014,0.0,0.00339,0.00063,44576
34,33/9-6 DELTA,2009,9,0.00317,0.0,0.0001,0.0,0.00327,0.00316,44576
35,33/9-6 DELTA,2009,10,0.00294,0.0,0.00012,0.0,0.00306,0.00535,44576
36,33/9-6 DELTA,2009,11,-1e-05,0.0,-4e-05,0.0,-5e-05,0.0,44576
37,33/9-6 DELTA,2009,12,0.00062,0.0,-2e-05,0.0,0.0006,0.00096,44576
38,33/9-6 DELTA,2010,1,0.00298,0.0,8e-05,0.0,0.00305,0.00079,44576
39,33/9-6 DELTA,2010,2,0.0026,0.0,0.0001,0.0,0.0027,0.00451,44576
40,33/9-6 DELTA,2010,3,0.00302,0.0,0.00015,0.0,0.00317,0.00682,44576
41,33/9-6 DELTA,2010,4,0.00183,0.0,2e-05,0.0,0.00185,0.00918,44576
42,33/9-6 DELTA,2010,5,0.00314,0.0,0.0001,0.0,0.00324,0.00698,44576
43,33/9-6 DELTA,2010,6,0.00168,0.0,3e-05,0.0,0.00171,0.00267,44576
44,33/9-6 DELTA,2010,7,0.00282,0.0,-2e-05,0.0,0.0028,0.00362,44576
45,33/9-6 DELTA,2010,8,0.00231,0.0,0.0,0.0,0.00231,0.00307,44576
46,33/9-6 DELTA,2010,9,-2e-05,0.0,0.0,0.0,-2e-05,0.0,44576
47,33/9-6 DELTA,2010,10,0.00048,0.0,-0.00061,0.0,-0.00013,0.0,44576
48,33/9-6 DELTA,2010,11,0.0,0.0,-8e-05,0.0,-8e-05,0.0,44576
49,33/9-6 DELTA,2010,12,0.00049,0.0,0.0,0.0,0.00049,0.00075,44576
50,33/9-6 DELTA,2011,1,-1e-05,0.0,0.0,0.0,-1e-05,0.0,44576
51,33/9-6 DELTA,2011,2,0.00109,0.0,0.0,0.0,0.00109,0.00139,44576
52,33/9-6 DELTA,2011,3,0.001,0.0,0.0,0.0,0.001,0.00141,44576
53,33/9-6 DELTA,2011,4,0.00237,0.0,0.0,0.0,0.00237,0.00295,44576
54,33/9-6 DELTA,2011,5,0.00251,0.0,0.0,0.0,0.00251,0.00079,44576
55,33/9-6 DELTA,2011,6,0.00152,0.0,0.0,0.0,0.00152,9e-05,44576
56,33/9-6 DELTA,2011,7,0.00186,0.0,0.0,0.0,0.00186,0.00011,44576
57,33/9-6 DELTA,2011,8,0.00253,0.0,0.0,0.0,0.00253,0.00015,44576
58,33/9-6 DELTA,2011,9,0.00207,0.0,0.0,0.0,0.00207,0.00012,44576
59,33/9-6 DELTA,2011,10,0.00048,0.0,0.0,0.0,0.00048,4e-05,44576
60,33/9-6 DELTA,2011,11,0.00199,0.0,0.0,0.0,0.00199,0.00018,44576
61,33/9-6 DELTA,2011,12,0.00148,0.0,0.0,0.0,0.00148,0.00014,44576
62,33/9-6 DELTA,2012,1,0.00165,0.0,0.0,0.0,0.00165,0.00048,44576
63,33/9-6 DELTA,2012,2,0.00059,0.0,0.0,0.0,0.00059,0.00039,44576
64,33/9-6 DELTA,2012,3,0.00113,0.0,0.0,0.0,0.00113,0.00081,44576
65,33/9-6 DELTA,2012,4,-1e-05,0.0,0.0,0.0,-1e-05,0.0,44576
66,33/9-6 DELTA,2012,5,0.00025,0.0,0.0,0.0,0.00025,0.00023,44576
67,33/9-6 DELTA,2012,6,0.0012,0.0,0.0,0.0,0.0012,0.00025,44576
68,33/9-6 DELTA,2012,7,0.00242,0.0,0.0,0.0,0.00242,0.00048,44576
69,33/9-6 DELTA,2012,8,0.00142,0.0,0.0,0.0,0.00142,0.00026,44576
70,33/9-6 DELTA,2012,9,3e-05,0.0,0.0,0.0,3e-05,2e-05,44576
71,33/9-6 DELTA,2012,10,0.00235,0.0,0.0,0.0,0.00235,0.0004,44576
72,33/9-6 DELTA,2012,11,0.00147,0.0,0.0,0.0,0.00147,0.00035,44576
73,33/9-6 DELTA,2012,12,0.00087,0.0,0.0,0.0,0.00087,0.00021,44576
74,33/9-6 DELTA,2013,1,0.00033,0.0,0.0,0.0,0.00033,0.0001,44576
75,33/9-6 DELTA,2013,2,0.0,0.0,0.0,0.0,0.0,0.0,44576
76,33/9-6 DELTA,2013,3,0.00071,0.0,0.0,0.0,0.00071,0.00017,44576
77,33/9-6 DELTA,2013,4,0.00063,0.0,0.0,0.0,0.00063,0.00016,44576
78,33/9-6 DELTA,2013,5,0.00026,0.0,0.0,0.0,0.00026,9e-05,44576
79,33/9-6 DELTA,2013,6,0.00034,0.0,0.0,0.0,0.00034,0.0001,44576
80,33/9-6 DELTA,2013,7,0.00026,0.0,0.0,0.0,0.00026,8e-05,44576
81,33/9-6 DELTA,2013,8,0.00042,0.0,0.0,0.0,0.00042,0.0,44576
82,33/9-6 DELTA,2013,9,0.00066,0.0,0.0,0.0,0.00066,0.0,44576
83,33/9-6 DELTA,2013,10,1e-05,0.0,0.0,0.0,1e-05,0.0,44576
84,33/9-6 DELTA,2013,11,0.0,0.0,0.0,0.0,0.0,0.0,44576
85,33/9-6 DELTA,2013,12,0.00074,0.0,0.0,0.0,0.00074,0.0,44576
86,33/9-6 DELTA,2014,1,0.00068,0.0,0.0,0.0,0.00068,1e-05,44576
87,33/9-6 DELTA,2014,2,3e-05,0.0,0.0,0.0,3e-05,0.0,44576
88,7220/11-1 (Alta),2018,7,0.01855,0.0,0.0,0.0,0.01855,0.00015,25288497
89,7220/11-1 (Alta),2018,8,0.04349,0.0,0.0,0.0,0.04349,0.0005,25288497
90,7220/11-1 (Alta),2018,9,0.04389,0.0,0.0,0.0,0.04389,0.00247,25288497
91,ALBUSKJELL,1979,5,0.00417,0.00768,0.00033,0.0,0.01218,0.0,43437
92,ALBUSKJELL,1979,6,0.01164,0.0209,0.00094,0.0,0.03347,0.0,43437
93,ALBUSKJELL,1979,7,0.03491,0.05398,0.00447,0.0,0.09336,0.0,43437
94,ALBUSKJELL,1979,8,0.09623,0.12506,0.01204,0.0,0.23333,0.0,43437
95,ALBUSKJELL,1979,9,0.1102,0.13332,0.01188,0.0,0.25539,0.0,43437
96,ALBUSKJELL,1979,10,0.07179,0.08431,0.00646,0.0,0.16255,0.0,43437
97,ALBUSKJELL,1979,11,0.11057,0.12184,0.01287,0.0,0.24528,0.0,43437
98,ALBUSKJELL,1979,12,0.09166,0.10488,0.01132,0.0,0.20785,0.0,43437
99,ALBUSKJELL,1980,1,0.12131,0.14177,0.01646,0.0,0.27954,0.0,43437
100,ALBUSKJELL,1980,2,0.12968,0.15358,0.01681,0.0,0.30007,0.0,43437
101,ALBUSKJELL,1980,3,0.131,0.15502,0.01702,0.0,0.30304,0.0,43437
102,ALBUSKJELL,1980,4,0.11327,0.13325,0.01537,0.0,0.26189,0.0,43437
103,ALBUSKJELL,1980,5,0.13429,0.16084,0.01974,0.0,0.31487,0.0,43437
104,ALBUSKJELL,1980,6,0.13854,0.16505,0.02002,0.0,0.3236,0.0,43437
105,ALBUSKJELL,1980,7,0.05997,0.06468,0.00811,0.0,0.13275,0.0,43437
106,ALBUSKJELL,1980,8,0.13056,0.16244,0.01877,0.0,0.31178,0.0,43437
107,ALBUSKJELL,1980,9,0.13058,0.16541,0.02035,0.0,0.31633,0.0,43437
108,ALBUSKJELL,1980,10,0.11866,0.16598,0.01892,0.0,0.30356,0.0,43437
109,ALBUSKJELL,1980,11,0.11634,0.15267,0.01778,0.0,0.28679,0.0,43437
110,ALBUSKJELL,1980,12,0.11748,0.15841,0.01836,0.0,0.29425,0.0,43437
111,ALBUSKJELL,1981,1,0.11303,0.1562,0.01908,0.0,0.2883,0.0,43437
112,ALBUSKJELL,1981,2,0.11391,0.1536,0.01996,0.0,0.28747,0.0,43437
113,ALBUSKJELL,1981,3,0.14166,0.19655,0.02474,0.0,0.36294,0.0,43437
114,ALBUSKJELL,1981,4,0.12912,0.18744,0.02337,0.0,0.33992,0.0,43437
115,ALBUSKJELL,1981,5,0.13125,0.18946,0.02154,0.0,0.34224,0.0,43437
116,ALBUSKJELL,1981,6,0.12396,0.19603,0.02267,0.0,0.34266,0.0,43437
117,ALBUSKJELL,1981,7,0.13108,0.20879,0.02419,0.0,0.36406,0.0,43437
118,ALBUSKJELL,1981,8,0.05175,0.07775,0.00865,0.0,0.13816,0.0,43437
119,ALBUSKJELL,1981,9,0.13828,0.24212,0.02887,0.0,0.40927,0.0,43437
120,ALBUSKJELL,1981,10,0.11187,0.20626,0.02427,0.0,0.3424,0.0,43437
121,ALBUSKJELL,1981,11,0.11479,0.19884,0.02499,0.0,0.33862,0.0,43437
122,ALBUSKJELL,1981,12,0.12554,0.23553,0.02604,0.0,0.38711,0.0,43437
123,ALBUSKJELL,1982,1,0.12165,0.23545,0.02528,0.0,0.38238,0.0,43437
124,ALBUSKJELL,1982,2,0.1011,0.20019,0.02286,0.0,0.32415,0.0,43437
125,ALBUSKJELL,1982,3,0.10474,0.21311,0.02581,0.0,0.34366,0.0,43437
126,ALBUSKJELL,1982,4,0.09102,0.18239,0.02233,0.0,0.29574,0.0,43437
127,ALBUSKJELL,1982,5,0.07811,0.16252,0.01781,0.0,0.25844,0.0,43437
128,ALBUSKJELL,1982,6,0.08889,0.18104,0.02342,0.0,0.29335,0.0,43437
129,ALBUSKJELL,1982,7,0.07805,0.1708,0.02335,0.0,0.2722,0.0,43437
130,ALBUSKJELL,1982,8,0.06556,0.14011,0.01834,0.0,0.22401,0.0,43437
131,ALBUSKJELL,1982,9,0.05658,0.12743,0.01693,0.0,0.20094,0.0,43437
132,ALBUSKJELL,1982,10,0.04966,0.10987,0.01536,0.0,0.17489,0.0,43437
133,ALBUSKJELL,1982,11,0.0557,0.13395,0.01867,0.0,0.20832,0.0,43437
134,ALBUSKJELL,1982,12,0.06187,0.14132,0.02074,0.0,0.22392,0.0,43437
135,ALBUSKJELL,1983,1,0.06148,0.13659,0.01912,0.0,0.21719,0.0,43437
136,ALBUSKJELL,1983,2,0.06508,0.13805,0.01926,0.0,0.22239,0.0,43437
137,ALBUSKJELL,1983,3,0.06935,0.15722,0.02628,0.0,0.25284,0.0,43437
138,ALBUSKJELL,1983,4,0.06249,0.144,0.02563,0.0,0.23211,0.0,43437
139,ALBUSKJELL,1983,5,0.05916,0.1438,0.02606,0.0,0.22902,0.0,43437
140,ALBUSKJELL,1983,6,0.06023,0.13972,0.02187,0.0,0.22182,0.0,43437
141,ALBUSKJELL,1983,7,0.06018,0.15074,0.02164,0.0,0.23256,0.0,43437
142,ALBUSKJELL,1983,8,0.05283,0.1308,0.01883,0.0,0.20245,0.0,43437
143,ALBUSKJELL,1983,9,0.05185,0.12629,0.0183,0.0,0.19644,0.0,43437
144,ALBUSKJELL,1983,10,0.05323,0.13505,0.01877,0.0,0.20705,0.0,43437
145,ALBUSKJELL,1983,11,0.05064,0.12589,0.0192,0.0,0.19573,0.0,43437
146,ALBUSKJELL,1983,12,0.05084,0.12641,0.01849,0.0,0.19573,0.0,43437
147,ALBUSKJELL,1984,1,0.04888,0.12787,0.01768,0.0,0.19444,0.0,43437
148,ALBUSKJELL,1984,2,0.0439,0.11249,0.01668,0.0,0.17307,0.0,43437
149,ALBUSKJELL,1984,3,0.04635,0.11778,0.01709,0.0,0.18122,0.0,43437
150,ALBUSKJELL,1984,4,0.04418,0.10783,0.0166,0.0,0.16861,0.0,43437
151,ALBUSKJELL,1984,5,0.04321,0.1062,0.01717,0.0,0.16658,0.0,43437
152,ALBUSKJELL,1984,6,0.03617,0.08903,0.01405,0.0,0.13925,0.0,43437
153,ALBUSKJELL,1984,7,0.03737,0.08866,0.01156,0.0,0.13759,0.0,43437
154,ALBUSKJELL,1984,8,0.02884,0.06933,0.00922,0.0,0.10739,0.0,43437
155,ALBUSKJELL,1984,9,0.03397,0.09569,0.01228,0.0,0.14194,0.0,43437
156,ALBUSKJELL,1984,10,0.03417,0.09369,0.01255,0.0,0.14041,0.0,43437
157,ALBUSKJELL,1984,11,0.03179,0.08682,0.01163,0.0,0.13025,0.0,43437
158,ALBUSKJELL,1984,12,0.03274,0.08809,0.01251,0.0,0.13333,0.0,43437
159,ALBUSKJELL,1985,1,0.03421,0.09542,0.01094,0.0,0.14057,0.0,43437
160,ALBUSKJELL,1985,2,0.03148,0.08278,0.01233,0.0,0.12659,0.0,43437
161,ALBUSKJELL,1985,3,0.03411,0.08952,0.01501,0.0,0.13864,0.0,43437
162,ALBUSKJELL,1985,4,0.03195,0.0877,0.0129,0.0,0.13255,0.0,43437
163,ALBUSKJELL,1985,5,0.03134,0.0888,0.0134,0.0,0.13354,0.0,43437
164,ALBUSKJELL,1985,6,0.02718,0.07762,0.01147,0.0,0.11627,0.0,43437
165,ALBUSKJELL,1985,7,0.02875,0.08667,0.01358,0.0,0.12901,0.0,43437
166,ALBUSKJELL,1985,8,0.02829,0.0839,0.01378,0.0,0.12596,0.0,43437
167,ALBUSKJELL,1985,9,0.02691,0.07857,0.01355,0.0,0.11903,0.0,43437
168,ALBUSKJELL,1985,10,0.0282,0.08801,0.01344,0.0,0.12964,0.0,43437
169,ALBUSKJELL,1985,11,0.02733,0.08333,0.01392,0.0,0.12458,0.0,43437
170,ALBUSKJELL,1985,12,0.02755,0.08389,0.01232,0.0,0.12376,0.0,43437
171,ALBUSKJELL,1986,1,0.02636,0.08096,0.01246,0.0,0.11979,0.0,43437
172,ALBUSKJELL,1986,2,0.0236,0.07132,0.01097,0.0,0.10589,0.0,43437
173,ALBUSKJELL,1986,3,0.02496,0.07911,0.01099,0.0,0.11505,0.0,43437
174,ALBUSKJELL,1986,4,0.0108,0.02562,0.00389,0.0,0.0403,0.0,43437
175,ALBUSKJELL,1986,5,0.02708,0.08215,0.01123,0.0,0.12046,0.0,43437
176,ALBUSKJELL,1986,6,0.02363,0.07879,0.01154,0.0,0.11396,0.0,43437
177,ALBUSKJELL,1986,7,0.02819,0.10231,0.0141,0.0,0.14459,0.0,43437
178,ALBUSKJELL,1986,8,0.02646,0.09335,0.01305,0.0,0.13286,0.0,43437
179,ALBUSKJELL,1986,9,0.02511,0.08593,0.01129,0.0,0.12233,0.0,43437
180,ALBUSKJELL,1986,10,0.02399,0.08775,0.00814,0.0,0.11987,0.0,43437
181,ALBUSKJELL,1986,11,0.02293,0.07961,0.01071,0.0,0.11325,0.0,43437
182,ALBUSKJELL,1986,12,0.02216,0.07861,0.01095,0.0,0.11171,0.0,43437
183,ALBUSKJELL,1987,1,0.02186,0.08076,0.01091,0.0,0.11352,0.0,43437
184,ALBUSKJELL,1987,2,0.01997,0.06918,0.00933,0.0,0.09847,0.0,43437
185,ALBUSKJELL,1987,3,0.02091,0.0748,0.00993,0.0,0.10564,0.0,43437
186,ALBUSKJELL,1987,4,0.01976,0.06784,0.00902,0.0,0.09662,0.0,43437
187,ALBUSKJELL,1987,5,0.0187,0.07323,0.01034,0.0,0.10227,0.0,43437
188,ALBUSKJELL,1987,6,0.01858,0.07026,0.01016,0.0,0.099,0.0,43437
189,ALBUSKJELL,1987,7,0.01827,0.06807,0.00939,0.0,0.09572,0.0,43437
190,ALBUSKJELL,1987,8,0.00516,0.01959,0.0028,0.0,0.02755,0.0,43437
191,ALBUSKJELL,1987,9,0.01758,0.05929,0.00848,0.0,0.08535,0.0,43437
192,ALBUSKJELL,1987,10,0.02074,0.0674,0.00783,0.0,0.09597,0.0,43437
193,ALBUSKJELL,1987,11,0.01696,0.06021,0.00876,0.0,0.08593,0.0,43437
194,ALBUSKJELL,1987,12,0.01732,0.06762,0.00938,0.0,0.09432,0.0,43437
195,ALBUSKJELL,1988,1,0.01659,0.06258,0.00897,0.0,0.08814,0.0,43437
196,ALBUSKJELL,1988,2,0.01483,0.05805,0.00905,0.0,0.08192,0.0,43437
197,ALBUSKJELL,1988,3,0.01694,0.05732,0.00956,0.0,0.08382,0.0,43437
198,ALBUSKJELL,1988,4,0.01553,0.05616,0.00908,0.0,0.08077,0.0,43437
199,ALBUSKJELL,1988,5,0.01591,0.05715,0.00805,0.0,0.08111,0.0,43437
200,ALBUSKJELL,1988,6,0.01444,0.05517,0.00873,0.0,0.07833,0.0,43437
201,ALBUSKJELL,1988,7,0.01534,0.0507,0.00786,0.0,0.07391,0.0,43437
202,ALBUSKJELL,1988,8,0.01578,0.05414,0.00892,0.0,0.07884,0.0,43437
203,ALBUSKJELL,1988,9,0.01481,0.04954,0.00812,0.0,0.07247,0.0,43437
204,ALBUSKJELL,1988,10,0.01383,0.04202,0.00648,0.0,0.06233,0.0,43437
205,ALBUSKJELL,1988,11,0.01098,0.03468,0.00537,0.0,0.05104,0.0,43437
206,ALBUSKJELL,1988,12,0.01059,0.0355,0.00573,0.0,0.05182,0.0,43437
207,ALBUSKJELL,1989,1,0.00948,0.03529,0.00495,0.0,0.04971,0.0,43437
208,ALBUSKJELL,1989,2,0.00846,0.02956,0.00473,0.0,0.04275,0.0,43437
209,ALBUSKJELL,1989,3,0.00881,0.03141,0.00464,0.0,0.04487,0.0,43437
210,ALBUSKJELL,1989,4,0.01208,0.03463,0.00535,0.0,0.05206,0.0,43437
211,ALBUSKJELL,1989,5,0.01447,0.04349,0.0064,0.0,0.06436,0.0,43437
212,ALBUSKJELL,1989,6,0.01384,0.04083,0.00581,0.0,0.06049,0.0,43437
213,ALBUSKJELL,1989,7,0.01339,0.04144,0.00583,0.0,0.06066,0.0,43437
214,ALBUSKJELL,1989,8,0.01327,0.04124,0.0059,0.0,0.06041,0.0,43437
215,ALBUSKJELL,1989,9,0.01223,0.04034,0.00606,0.0,0.05862,0.0,43437
216,ALBUSKJELL,1989,10,0.01204,0.04085,0.00628,0.0,0.05917,0.0,43437
217,ALBUSKJELL,1989,11,0.01184,0.03733,0.00539,0.0,0.05457,0.0,43437
218,ALBUSKJELL,1989,12,0.01159,0.03971,0.00567,0.0,0.05697,0.0,43437
219,ALBUSKJELL,1990,1,0.01216,0.03863,0.0055,0.0,0.0563,0.0,43437
220,ALBUSKJELL,1990,2,0.01009,0.03447,0.00508,0.0,0.04964,0.0,43437
221,ALBUSKJELL,1990,3,0.01058,0.03198,0.0048,0.0,0.04736,0.0,43437
222,ALBUSKJELL,1990,4,0.01078,0.03414,0.00488,0.0,0.0498,0.0,43437
223,ALBUSKJELL,1990,5,0.00864,0.02684,0.00348,0.0,0.03896,0.0,43437
224,ALBUSKJELL,1990,6,0.0074,0.02128,0.00301,0.0,0.03169,0.0,43437
225,ALBUSKJELL,1990,7,0.00791,0.02344,0.00293,0.0,0.03427,0.0,43437
226,ALBUSKJELL,1990,8,0.00851,0.02472,0.00352,0.0,0.03674,0.0,43437
227,ALBUSKJELL,1990,9,0.00782,0.02252,0.00299,0.0,0.03334,0.0,43437
228,ALBUSKJELL,1990,10,0.00811,0.02674,0.00336,0.0,0.0382,0.0,43437
229,ALBUSKJELL,1990,11,0.00837,0.02654,0.00305,0.0,0.03796,0.0,43437
230,ALBUSKJELL,1990,12,0.00858,0.02727,0.00325,0.0,0.0391,0.0,43437
231,ALBUSKJELL,1991,1,0.00834,0.02651,0.00318,0.0,0.03803,0.0,43437
232,ALBUSKJELL,1991,2,0.00728,0.02311,0.00267,0.0,0.03306,0.0,43437
233,ALBUSKJELL,1991,3,0.0079,0.02602,0.00312,0.0,0.03705,0.0,43437
234,ALBUSKJELL,1991,4,0.00761,0.02492,0.003,0.0,0.03553,0.0,43437
235,ALBUSKJELL,1991,5,0.008,0.02424,0.00296,0.0,0.0352,0.0,43437
236,ALBUSKJELL,1991,6,0.00823,0.02346,0.0028,0.0,0.03448,0.0,43437
237,ALBUSKJELL,1991,7,0.00778,0.02279,0.00239,0.0,0.03297,0.0,43437
238,ALBUSKJELL,1991,8,0.00386,0.00478,0.00038,0.0,0.00901,0.0,43437
239,ALBUSKJELL,1991,9,0.00801,0.02579,0.00312,0.0,0.03691,0.0,43437
240,ALBUSKJELL,1991,10,0.00848,0.02501,0.0029,0.0,0.03639,0.0,43437
241,ALBUSKJELL,1991,11,0.0074,0.02203,0.00233,0.0,0.03176,0.0,43437
242,ALBUSKJELL,1991,12,0.00796,0.02253,0.00255,0.0,0.03303,0.0,43437
243,ALBUSKJELL,1992,1,0.00763,0.02317,0.00244,0.0,0.03325,0.0,43437
244,ALBUSKJELL,1992,2,0.00674,0.02151,0.00213,0.0,0.03037,0.0,43437
245,ALBUSKJELL,1992,3,0.00603,0.01774,0.00181,0.0,0.02558,0.0,43437
246,ALBUSKJELL,1992,4,0.00827,0.02461,0.00265,0.0,0.03553,0.0,43437
247,ALBUSKJELL,1992,5,0.00549,0.0197,0.0019,0.0,0.02709,0.0,43437
248,ALBUSKJELL,1992,6,0.00733,0.02006,0.00221,0.0,0.0296,0.0,43437
249,ALBUSKJELL,1992,7,0.00763,0.0225,0.00228,0.0,0.03241,0.0,43437
250,ALBUSKJELL,1992,8,0.00773,0.02181,0.00235,0.0,0.03189,0.0,43437
251,ALBUSKJELL,1992,9,0.00694,0.02115,0.00227,0.0,0.03036,0.0,43437
252,ALBUSKJELL,1992,10,0.00722,0.02223,0.00166,0.0,0.03111,0.0,43437
253,ALBUSKJELL,1992,11,0.00685,0.02083,0.00191,0.0,0.0296,0.0,43437
254,ALBUSKJELL,1992,12,0.00894,0.03078,0.00318,0.0,0.04289,0.0,43437
255,ALBUSKJELL,1993,1,0.00833,0.0289,0.00295,0.0,0.04017,0.0,43437
256,ALBUSKJELL,1993,2,0.00785,0.02485,0.00257,0.0,0.03527,0.0,43437
257,ALBUSKJELL,1993,3,0.00827,0.02571,0.00263,0.0,0.03661,0.0,43437
258,ALBUSKJELL,1993,4,0.00831,0.02732,0.00284,0.0,0.03847,0.0,43437
259,ALBUSKJELL,1993,5,0.00838,0.02648,0.00281,0.0,0.03767,0.0,43437
260,ALBUSKJELL,1993,6,0.00795,0.02536,0.00275,0.0,0.03607,0.0,43437
261,ALBUSKJELL,1993,7,0.00812,0.0261,0.0028,0.0,0.03703,0.0,43437
262,ALBUSKJELL,1993,8,0.00819,0.02631,0.00279,0.0,0.03729,0.0,43437
263,ALBUSKJELL,1993,9,0.00799,0.02401,0.00262,0.0,0.03462,0.0,43437
264,ALBUSKJELL,1993,10,0.00756,0.02504,0.00261,0.0,0.0352,0.0,43437
265,ALBUSKJELL,1993,11,0.00743,0.02401,0.00261,0.0,0.03404,0.0,43437
266,ALBUSKJELL,1993,12,0.00771,0.02462,0.00262,0.0,0.03495,0.0,43437
267,ALBUSKJELL,1994,1,0.00741,0.02423,0.00268,0.0,0.03432,0.0,43437
268,ALBUSKJELL,1994,2,0.00678,0.02193,0.00248,0.0,0.03119,0.0,43437
269,ALBUSKJELL,1994,3,0.00712,0.02369,0.00265,0.0,0.03346,0.0,43437
270,ALBUSKJELL,1994,4,0.00707,0.02262,0.00246,0.0,0.03214,0.0,43437
271,ALBUSKJELL,1994,5,0.00704,0.02367,0.00247,0.0,0.03317,0.0,43437
272,ALBUSKJELL,1994,6,0.00674,0.02116,0.00225,0.0,0.03015,0.0,43437
273,ALBUSKJELL,1994,7,0.00687,0.02163,0.00195,0.0,0.03045,0.0,43437
274,ALBUSKJELL,1994,8,0.00542,0.01594,0.00141,0.0,0.02276,0.0,43437
275,ALBUSKJELL,1994,9,0.00641,0.02265,0.00228,0.0,0.03134,0.0,43437
276,ALBUSKJELL,1994,10,0.00645,0.02308,0.00236,0.0,0.0319,0.0,43437
277,ALBUSKJELL,1994,11,0.00713,0.02144,0.00237,0.0,0.03094,0.0,43437
278,ALBUSKJELL,1994,12,0.00658,0.0218,0.00232,0.0,0.0307,0.0,43437
279,ALBUSKJELL,1995,1,0.00655,0.02049,0.00229,0.0,0.02933,0.0,43437
280,ALBUSKJELL,1995,2,0.00597,0.01908,0.00213,0.0,0.02717,0.0,43437
281,ALBUSKJELL,1995,3,0.00649,0.02089,0.0023,0.0,0.02968,0.0,43437
282,ALBUSKJELL,1995,4,0.00623,0.01991,0.00221,0.0,0.02836,0.0,43437
283,ALBUSKJELL,1995,5,0.0063,0.0197,0.00222,0.0,0.02822,0.0,43437
284,ALBUSKJELL,1995,6,0.00596,0.01758,0.00186,0.0,0.0254,0.0,43437
