"name","field","npdId","year","operationTime","operationTimeUom","oil","oilUom","gas","gasUom","condensate","condensateUom","water","waterUom"
"24/9-P-5 BH","VOLUND","9385",2022,352.4,"d",81478,"Sm3",61792600,"Sm3"," ","Sm3",127835,"Sm3"
"24/9-P-5 BH","VOLUND","9385",2023,283.4,"d",29821,"Sm3",33615897,"Sm3"," ","Sm3",286964,"Sm3"
"24/9-P-5 BH","VOLUND","9385",2024,0.1,"d",1,"Sm3",1961,"Sm3"," ","Sm3",20,"Sm3"
"24/9-P-6 AH","VOLUND","6965",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"24/9-P-6 AH","VOLUND","6965",2023,137.8,"d",17449,"Sm3",3800605,"Sm3"," ","Sm3",142926,"Sm3"
"24/9-P-6 AH","VOLUND","6965",2024,2.5,"d",304,"Sm3",89380,"Sm3"," ","Sm3",3343,"Sm3"
"24/9-P-7 AH","VOLUND","7883",2022,360.7,"d",33560,"Sm3",3447248,"Sm3"," ","Sm3",225460,"Sm3"
"24/9-P-7 AH","VOLUND","7883",2023,313.3,"d",27745,"Sm3",2859059,"Sm3"," ","Sm3",191718,"Sm3"
"24/9-P-7 AH","ALVHEIM","7883",2024,179.6,"d",38602,"Sm3",4214930,"Sm3"," ","Sm3",199157,"Sm3"
"24/9-P-8 AY1H","VOLUND","7885",2022,362.2,"d",63894,"Sm3",11354621,"Sm3"," ","Sm3",78131,"Sm3"
"24/9-P-8 AY1H","VOLUND","7885",2023,311.8,"d",39390,"Sm3",7490498,"Sm3"," ","Sm3",79685,"Sm3"
"24/9-P-8 AY1H","ALVHEIM","7885",2024,178.7,"d",21351,"Sm3",4362766,"Sm3"," ","Sm3",44623,"Sm3"
"24/9-P-9 H","VOLUND","7990",2022,59.9,"d",6434,"Sm3",956634,"Sm3"," ","Sm3",70808,"Sm3"
"24/9-P-9 H","VOLUND","7990",2023,120,"d",13068,"Sm3",1365050,"Sm3"," ","Sm3",139590,"Sm3"
"24/9-P-9 H","VOLUND","7990",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/1-S-1 AY1H","SKOGUL","8799",2022,362.5,"d",258922,"Sm3",24069634,"Sm3"," ","Sm3",463714,"Sm3"
"25/1-S-1 AY1H","SKOGUL","8799",2023,323.8,"d",171263,"Sm3",14098785,"Sm3"," ","Sm3",470649,"Sm3"
"25/1-S-1 AY1H","SKOGUL","8799",2024,179.9,"d",95840,"Sm3",8147660,"Sm3"," ","Sm3",302481,"Sm3"
"25/10-B-1 AH","HANZ","9944",2024,12.5,"d",4894,"Sm3",1744459,"Sm3"," ","Sm3",12665,"Sm3"
"25/10-C-1 H","HANZ","9946",2024,49.7,"d",64408,"Sm3",40549255,"Sm3"," ","Sm3",128,"Sm3"
"25/11-A-19 AH","BALDER","4266",2022,3.8,"d",981,"Sm3",244247,"Sm3"," ","Sm3",2484,"Sm3"
"25/11-A-19 AH","BALDER","4266",2023,21.3,"d",4034,"Sm3",1030951,"Sm3"," ","Sm3",13239,"Sm3"
"25/11-A-19 AH","BALDER","4266",2024,70.1,"d",9322,"Sm3",657284,"Sm3"," ","Sm3",38319,"Sm3"
"25/11-A-21 AH","BALDER","7127",2022," ","d",13169,"Sm3",3013386,"Sm3"," ","Sm3",21534,"Sm3"
"25/11-A-21 AH","BALDER","7127",2023," ","d",5067,"Sm3",306257,"Sm3"," ","Sm3",27422,"Sm3"
"25/11-A-21 AH","BALDER","7127",2024,6.1,"d",250,"Sm3",16394,"Sm3"," ","Sm3",386,"Sm3"
"25/11-A-22 AH","BALDER","7133",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-A-22 AH","BALDER","7133",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-A-22 AH","BALDER","7133",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-A-23 H","BALDER","7129",2022," ","d",3620,"Sm3",185630,"Sm3"," ","Sm3",6921,"Sm3"
"25/11-A-23 H","BALDER","7129",2023," ","d",64,"Sm3",3298,"Sm3"," ","Sm3",68,"Sm3"
"25/11-A-23 H","BALDER","7129",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-A-27 AH","BALDER","7695",2022," ","d",5261,"Sm3",392039,"Sm3"," ","Sm3",27290,"Sm3"
"25/11-A-27 AH","BALDER","7695",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",3015,"Sm3"
"25/11-A-27 AH","BALDER","7695",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",41,"Sm3"
"25/11-A-4 CH","BALDER","4358",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-A-4 CH","BALDER","4358",2023,27.8,"d",4303,"Sm3",289765,"Sm3"," ","Sm3",21744,"Sm3"
"25/11-A-4 CH","BALDER","4358",2024,102.9,"d",8523,"Sm3",596149,"Sm3"," ","Sm3",72062,"Sm3"
"25/11-A-5 BH","BALDER","3199",2022,22.4,"d",10803,"Sm3",1449625,"Sm3"," ","Sm3",20401,"Sm3"
"25/11-A-5 BH","BALDER","3199",2023,287.4,"d",39684,"Sm3",2568850,"Sm3"," ","Sm3",262572,"Sm3"
"25/11-A-5 BH","BALDER","3199",2024,70.5,"d",4873,"Sm3",338061,"Sm3"," ","Sm3",43842,"Sm3"
"25/11-A-6 AH","BALDER","3083",2022,21.1,"d",11521,"Sm3",869656,"Sm3"," ","Sm3",21507,"Sm3"
"25/11-A-6 AH","BALDER","3083",2023,316.7,"d",45396,"Sm3",2638406,"Sm3"," ","Sm3",434717,"Sm3"
"25/11-A-6 AH","BALDER","3083",2024,148.6,"d",15225,"Sm3",1042978,"Sm3"," ","Sm3",192894,"Sm3"
"25/11-B-11 H","BALDER","3316",2022,283.3,"d",64109,"Sm3",3679773,"Sm3"," ","Sm3",72555,"Sm3"
"25/11-B-11 H","BALDER","3316",2023,318.7,"d",97508,"Sm3",37570093,"Sm3"," ","Sm3",205070,"Sm3"
"25/11-B-11 H","BALDER","3316",2024,177.3,"d",31443,"Sm3",16113056,"Sm3"," ","Sm3",83265,"Sm3"
"25/11-B-18 H","BALDER","4240",2022,279,"d",62134,"Sm3",2815721,"Sm3"," ","Sm3",337671,"Sm3"
"25/11-B-18 H","BALDER","4240",2023,315.4,"d",54588,"Sm3",3222079,"Sm3"," ","Sm3",569829,"Sm3"
"25/11-B-18 H","BALDER","4240",2024,139.8,"d",14000,"Sm3",968027,"Sm3"," ","Sm3",237855,"Sm3"
"25/11-B-28 H","BALDER","7781",2022,173.7,"d",39252,"Sm3",1198242,"Sm3"," ","Sm3",108327,"Sm3"
"25/11-B-28 H","BALDER","7781",2023," ","d",42162,"Sm3",2121096,"Sm3"," ","Sm3",229395,"Sm3"
"25/11-B-28 H","BALDER","7781",2024,93.5,"d",9978,"Sm3",693932,"Sm3"," ","Sm3",63941,"Sm3"
"25/11-C-13 H","BALDER","3102",2022,249.8,"d",85818,"Sm3",8837259,"Sm3"," ","Sm3",335109,"Sm3"
"25/11-C-13 H","BALDER","3102",2023,330.7,"d",59260,"Sm3",3517372,"Sm3"," ","Sm3",317585,"Sm3"
"25/11-C-13 H","BALDER","3102",2024,178.3,"d",37543,"Sm3",2549973,"Sm3"," ","Sm3",191093,"Sm3"
"25/11-C-17 AH","BALDER","3564",2022,174.4,"d",27430,"Sm3",998652,"Sm3"," ","Sm3",38480,"Sm3"
"25/11-C-17 AH","BALDER","3564",2023,245.8,"d",44609,"Sm3",2576592,"Sm3"," ","Sm3",104422,"Sm3"
"25/11-C-17 AH","BALDER","3564",2024,91.8,"d",14070,"Sm3",942387,"Sm3"," ","Sm3",34007,"Sm3"
"25/11-C-3 FH","BALDER","4405",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-C-3 FH","BALDER","4405",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-D-10 BH","BALDER","3119",2022," ","d",0,"Sm3",3,"Sm3"," ","Sm3",0,"Sm3"
"25/11-D-10 BH","BALDER","3119",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-D-10 BH","BALDER","3119",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-D-2 AH","BALDER","2882",2022,251.6,"d",37846,"Sm3",1421120,"Sm3"," ","Sm3",99125,"Sm3"
"25/11-D-2 AH","BALDER","2882",2023,324.8,"d",104900,"Sm3",6060311,"Sm3"," ","Sm3",345671,"Sm3"
"25/11-D-2 AH","BALDER","2882",2024,173.4,"d",35488,"Sm3",2421053,"Sm3"," ","Sm3",244284,"Sm3"
"25/11-D-25 H","BALDER","7313",2022,255.3,"d",46488,"Sm3",1776446,"Sm3"," ","Sm3",99794,"Sm3"
"25/11-D-25 H","BALDER","7313",2023," ","d",42969,"Sm3",2350071,"Sm3"," ","Sm3",127715,"Sm3"
"25/11-D-25 H","BALDER","7313",2024,113.2,"d",17312,"Sm3",1186653,"Sm3"," ","Sm3",81127,"Sm3"
"25/11-D-26 AH","BALDER","7632",2022,255.2,"d",64754,"Sm3",2837361,"Sm3"," ","Sm3",539250,"Sm3"
"25/11-D-26 AH","BALDER","7632",2023," ","d",8927,"Sm3",503834,"Sm3"," ","Sm3",92816,"Sm3"
"25/11-D-26 AH","BALDER","7632",2024,111,"d",13625,"Sm3",934433,"Sm3"," ","Sm3",52313,"Sm3"
"25/11-E-29 AH","BALDER","7834",2022,124.4,"d",9015,"Sm3",301019,"Sm3"," ","Sm3",147848,"Sm3"
"25/11-E-29 AH","BALDER","7834",2023," ","d",1466,"Sm3",75279,"Sm3"," ","Sm3",30362,"Sm3"
"25/11-E-29 AH","BALDER","7834",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-G-1 Y1","GRANE","5744",2022,284.821,"d",80586,"Sm3",77699120,"Sm3"," ","Sm3",222665,"Sm3"
"25/11-G-1 Y1","GRANE","5744",2023,325.716,"d",66767,"Sm3",97111744,"Sm3"," ","Sm3",246428,"Sm3"
"25/11-G-1 Y1","GRANE","5744",2024,40.455,"d",6519,"Sm3",10803433,"Sm3"," ","Sm3",24409,"Sm3"
"25/11-G-10 AY1","GRANE","8729",2022,286.409,"d",74543,"Sm3",65239996,"Sm3"," ","Sm3",5670,"Sm3"
"25/11-G-10 AY1","GRANE","8729",2023,337.444,"d",64355,"Sm3",87236440,"Sm3"," ","Sm3",6208,"Sm3"
"25/11-G-10 AY1","GRANE","8729",2024,173.816,"d",25115,"Sm3",48324464,"Sm3"," ","Sm3",3261,"Sm3"
"25/11-G-11 BY1","GRANE","7042",2022,280.175,"d",82270,"Sm3",84654781,"Sm3"," ","Sm3",12845,"Sm3"
"25/11-G-11 BY1","GRANE","7042",2023,171.189,"d",36336,"Sm3",50593080,"Sm3"," ","Sm3",6646,"Sm3"
"25/11-G-11 BY1","GRANE","7042",2024,143.885,"d",23156,"Sm3",42399496,"Sm3"," ","Sm3",4264,"Sm3"
"25/11-G-12 AY1","GRANE","8044",2022,287.641,"d",99945,"Sm3",78202099,"Sm3"," ","Sm3",144471,"Sm3"
"25/11-G-12 AY1","GRANE","8044",2023,339.637,"d",71495,"Sm3",95317533,"Sm3"," ","Sm3",195781,"Sm3"
"25/11-G-12 AY1","GRANE","8044",2024,174.488,"d",22247,"Sm3",15104344,"Sm3"," ","Sm3",83108,"Sm3"
"25/11-G-13 CY1","GRANE","9235",2022,288.725,"d",183488,"Sm3",9619006,"Sm3"," ","Sm3",576716,"Sm3"
"25/11-G-13 CY1","GRANE","9235",2023,341.025,"d",93313,"Sm3",5986150,"Sm3"," ","Sm3",816757,"Sm3"
"25/11-G-13 CY1","GRANE","9235",2024,174.103,"d",45915,"Sm3",3310350,"Sm3"," ","Sm3",376225,"Sm3"
"25/11-G-15 DY3","GRANE","8971",2022,285.109,"d",43645,"Sm3",46046194,"Sm3"," ","Sm3",4716,"Sm3"
"25/11-G-15 DY3","GRANE","8971",2023,334.227,"d",39114,"Sm3",59007737,"Sm3"," ","Sm3",3250,"Sm3"
"25/11-G-15 DY3","GRANE","8971",2024,172.847,"d",15369,"Sm3",26674989,"Sm3"," ","Sm3",1452,"Sm3"
"25/11-G-16 AY1","GRANE","8185",2022,270.72,"d",73239,"Sm3",124821081,"Sm3"," ","Sm3",6642,"Sm3"
"25/11-G-16 AY1","GRANE","8185",2023,314.942,"d",59837,"Sm3",137575432,"Sm3"," ","Sm3",8430,"Sm3"
"25/11-G-16 AY1","GRANE","8185",2024,66.459,"d",9757,"Sm3",28395850,"Sm3"," ","Sm3",1672,"Sm3"
"25/11-G-17 CY2","GRANE","7030",2022,2.143,"d",0,"Sm3",95874,"Sm3"," ","Sm3",47,"Sm3"
"25/11-G-17 CY2","GRANE","7030",2023,0.039,"d",1,"Sm3",4218,"Sm3"," ","Sm3",0,"Sm3"
"25/11-G-17 CY2","GRANE","7030",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-G-18 AY1","GRANE","8074",2022,288.337,"d",143536,"Sm3",170973958,"Sm3"," ","Sm3",24218,"Sm3"
"25/11-G-18 AY1","GRANE","8074",2023,340.941,"d",127210,"Sm3",209406374,"Sm3"," ","Sm3",20117,"Sm3"
"25/11-G-18 AY1","GRANE","8074",2024,173.728,"d",57724,"Sm3",114679553,"Sm3"," ","Sm3",3812,"Sm3"
"25/11-G-19 EY1","GRANE","7397",2022,289.37,"d",136953,"Sm3",152730075,"Sm3"," ","Sm3",8622,"Sm3"
"25/11-G-19 EY1","GRANE","7397",2023,334.794,"d",123825,"Sm3",177954721,"Sm3"," ","Sm3",9934,"Sm3"
"25/11-G-19 EY1","GRANE","7397",2024,168.652,"d",41868,"Sm3",62739467,"Sm3"," ","Sm3",2194,"Sm3"
"25/11-G-2 BY1","GRANE","7627",2022,174.405,"d",33691,"Sm3",28990016,"Sm3"," ","Sm3",130042,"Sm3"
"25/11-G-2 BY1","GRANE","7627",2023,321.765,"d",65882,"Sm3",53477451,"Sm3"," ","Sm3",418921,"Sm3"
"25/11-G-2 BY1","GRANE","7627",2024,167.495,"d",10893,"Sm3",26376155,"Sm3"," ","Sm3",105797,"Sm3"
"25/11-G-21 BY1","GRANE","6804",2022,162.464,"d",26999,"Sm3",36487389,"Sm3"," ","Sm3",1924,"Sm3"
"25/11-G-21 BY1","GRANE","6804",2023,258.512,"d",28665,"Sm3",55642547,"Sm3"," ","Sm3",680,"Sm3"
"25/11-G-21 BY1","GRANE","6804",2024,103.996,"d",7182,"Sm3",20337027,"Sm3"," ","Sm3",88,"Sm3"
"25/11-G-22 BY1","GRANE","7866",2022,279.023,"d",66221,"Sm3",73080465,"Sm3"," ","Sm3",3043,"Sm3"
"25/11-G-22 BY1","GRANE","7866",2023,276.547,"d",49384,"Sm3",76119775,"Sm3"," ","Sm3",1458,"Sm3"
"25/11-G-22 BY1","GRANE","7866",2024,119.918,"d",15761,"Sm3",26522065,"Sm3"," ","Sm3",733,"Sm3"
"25/11-G-25 AY1","GRANE","7822",2022,68.95,"d",14392,"Sm3",24066908,"Sm3"," ","Sm3",5763,"Sm3"
"25/11-G-25 AY1","GRANE","7822",2023,78.762,"d",13869,"Sm3",28472822,"Sm3"," ","Sm3",7063,"Sm3"
"25/11-G-25 BY1","GRANE","9867",2024,92.059,"d",52830,"Sm3",3082133,"Sm3"," ","Sm3",156487,"Sm3"
"25/11-G-26 AY1","GRANE","9122",2022,42.596,"d",4826,"Sm3",7912872,"Sm3"," ","Sm3",46,"Sm3"
"25/11-G-26 AY1","GRANE","9122",2023,8.72,"d",523,"Sm3",1479754,"Sm3"," ","Sm3",5,"Sm3"
"25/11-G-26 AY1","GRANE","9122",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-G-28","GRANE","4610",2022,53.61,"d",5004,"Sm3",10949682,"Sm3"," ","Sm3",1580,"Sm3"
"25/11-G-28","GRANE","4610",2023,10.316,"d",1076,"Sm3",2575759,"Sm3"," ","Sm3",498,"Sm3"
"25/11-G-28","GRANE","4610",2024,48.42,"d",3191,"Sm3",9913597,"Sm3"," ","Sm3",1527,"Sm3"
"25/11-G-29 Y2","GRANE","8137",2022,286.343,"d",66506,"Sm3",74062289,"Sm3"," ","Sm3",772,"Sm3"
"25/11-G-29 Y2","GRANE","8137",2023,332.732,"d",64095,"Sm3",93832196,"Sm3"," ","Sm3",760,"Sm3"
"25/11-G-29 Y2","GRANE","8137",2024,173.087,"d",34133,"Sm3",62477049,"Sm3"," ","Sm3",1069,"Sm3"
"25/11-G-3 AY1","GRANE","6193",2022,274.655,"d",104200,"Sm3",95958171,"Sm3"," ","Sm3",176020,"Sm3"
"25/11-G-3 AY1","GRANE","6193",2023,336.329,"d",164110,"Sm3",261735899,"Sm3"," ","Sm3",302711,"Sm3"
"25/11-G-3 AY1","GRANE","6193",2024,172.924,"d",56140,"Sm3",84694365,"Sm3"," ","Sm3",101798,"Sm3"
"25/11-G-30 AY1","GRANE","8259",2022,287.606,"d",112389,"Sm3",112590261,"Sm3"," ","Sm3",12209,"Sm3"
"25/11-G-30 AY1","GRANE","8259",2023,339.429,"d",106284,"Sm3",142883876,"Sm3"," ","Sm3",11548,"Sm3"
"25/11-G-30 AY1","GRANE","8259",2024,172.439,"d",41438,"Sm3",63941445,"Sm3"," ","Sm3",4641,"Sm3"
"25/11-G-31 BY1","GRANE","7919",2022,282.071,"d",40448,"Sm3",54113262,"Sm3"," ","Sm3",3585,"Sm3"
"25/11-G-31 BY1","GRANE","7919",2023,335.524,"d",59466,"Sm3",87195465,"Sm3"," ","Sm3",5557,"Sm3"
"25/11-G-31 BY1","GRANE","7919",2024,172.627,"d",28565,"Sm3",56628725,"Sm3"," ","Sm3",2193,"Sm3"
"25/11-G-34 AY1","GRANE","8609",2022,280.405,"d",135287,"Sm3",177107704,"Sm3"," ","Sm3",20107,"Sm3"
"25/11-G-34 AY1","GRANE","8609",2023,289.717,"d",95333,"Sm3",197407358,"Sm3"," ","Sm3",14146,"Sm3"
"25/11-G-34 AY1","GRANE","8609",2024,144.843,"d",52421,"Sm3",74147788,"Sm3"," ","Sm3",3165,"Sm3"
"25/11-G-35 BY1","GRANE","8527",2022,281.436,"d",99366,"Sm3",125063914,"Sm3"," ","Sm3",116181,"Sm3"
"25/11-G-35 BY1","GRANE","8527",2023,334.034,"d",85226,"Sm3",138705331,"Sm3"," ","Sm3",104066,"Sm3"
"25/11-G-35 BY1","GRANE","8527",2024,173.231,"d",31967,"Sm3",46371981,"Sm3"," ","Sm3",43062,"Sm3"
"25/11-G-37 CY1","SVALIN","7188",2022,244.42,"d",119155,"Sm3",16738410,"Sm3"," ","Sm3",680225,"Sm3"
"25/11-G-37 CY1","SVALIN","7188",2023,341.606,"d",190100,"Sm3",28791079,"Sm3"," ","Sm3",1011909,"Sm3"
"25/11-G-37 CY1","SVALIN","7188",2024,173.651,"d",86382,"Sm3",3677138,"Sm3"," ","Sm3",533210,"Sm3"
"25/11-G-38 AY1","GRANE","6522",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-G-38 AY1","GRANE","6522",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-G-38 AY1","GRANE","6522",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-G-39 CY1","GRANE","8327",2022,285.85,"d",268080,"Sm3",49759794,"Sm3"," ","Sm3",777119,"Sm3"
"25/11-G-39 CY1","GRANE","8327",2023,336.553,"d",235514,"Sm3",55920390,"Sm3"," ","Sm3",609473,"Sm3"
"25/11-G-39 CY1","GRANE","8327",2024,132.511,"d",71192,"Sm3",36686765,"Sm3"," ","Sm3",163294,"Sm3"
"25/11-G-40 BY1","GRANE","8128",2022,54.403,"d",5792,"Sm3",8103628,"Sm3"," ","Sm3",382,"Sm3"
"25/11-G-40 BY1","GRANE","8128",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-G-40 CY1","GRANE","9496",2023,229.733,"d",78496,"Sm3",39606342,"Sm3"," ","Sm3",12073,"Sm3"
"25/11-G-40 CY1","GRANE","9496",2024,160.665,"d",52276,"Sm3",62038950,"Sm3"," ","Sm3",7589,"Sm3"
"25/11-G-5 CY1","GRANE","8667",2022,289.504,"d",94005,"Sm3",133972786,"Sm3"," ","Sm3",163892,"Sm3"
"25/11-G-5 CY1","GRANE","8667",2023,338.051,"d",72610,"Sm3",132876341,"Sm3"," ","Sm3",147673,"Sm3"
"25/11-G-5 CY1","GRANE","8667",2024,174.258,"d",33173,"Sm3",49509783,"Sm3"," ","Sm3",83285,"Sm3"
"25/11-G-6 AY1","GRANE","7979",2022,146.335,"d",18393,"Sm3",28426896,"Sm3"," ","Sm3",568,"Sm3"
"25/11-G-6 AY1","GRANE","7979",2023,211.639,"d",12251,"Sm3",30478029,"Sm3"," ","Sm3",180,"Sm3"
"25/11-G-6 AY1","GRANE","7979",2024,123.861,"d",7053,"Sm3",14527099,"Sm3"," ","Sm3",832,"Sm3"
"25/11-G-7 CY1","GRANE","8821",2022,289.169,"d",64483,"Sm3",26011991,"Sm3"," ","Sm3",505622,"Sm3"
"25/11-G-7 CY1","GRANE","8821",2023,162.135,"d",20563,"Sm3",33300729,"Sm3"," ","Sm3",334676,"Sm3"
"25/11-G-7 CY1","GRANE","8821",2024,173.879,"d",22456,"Sm3",18884206,"Sm3"," ","Sm3",205948,"Sm3"
"25/11-G-8 BY1","GRANE","7708",2022,112.347,"d",25765,"Sm3",27236826,"Sm3"," ","Sm3",9034,"Sm3"
"25/11-G-8 BY1","GRANE","7708",2023,326.981,"d",43743,"Sm3",76519979,"Sm3"," ","Sm3",15010,"Sm3"
"25/11-G-8 BY1","GRANE","7708",2024,170.436,"d",27616,"Sm3",40284501,"Sm3"," ","Sm3",13562,"Sm3"
"25/11-G-9","GRANE","4912",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-G-9 BY1","GRANE","9294",2022,204.762,"d",212551,"Sm3",106984300,"Sm3"," ","Sm3",16945,"Sm3"
"25/11-G-9 BY1","GRANE","9294",2023,331.442,"d",93718,"Sm3",140206151,"Sm3"," ","Sm3",13299,"Sm3"
"25/11-G-9 BY1","GRANE","9294",2024,172.738,"d",25526,"Sm3",41924099,"Sm3"," ","Sm3",4558,"Sm3"
"25/11-H-3 AH","SVALIN","7333",2022,259.489,"d",27812,"Sm3",2723892,"Sm3"," ","Sm3",158899,"Sm3"
"25/11-H-3 AH","SVALIN","7333",2023,118.466,"d",8249,"Sm3",543250,"Sm3"," ","Sm3",81010,"Sm3"
"25/11-H-3 AH","SVALIN","7333",2024,1.213,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-H-4 BH","SVALIN","7336",2022,287.533,"d",119434,"Sm3",4901032,"Sm3"," ","Sm3",361555,"Sm3"
"25/11-H-4 BH","SVALIN","7336",2023,326.139,"d",132145,"Sm3",3026916,"Sm3"," ","Sm3",544801,"Sm3"
"25/11-H-4 BH","SVALIN","7336",2024,153.225,"d",70420,"Sm3",3068845,"Sm3"," ","Sm3",275431,"Sm3"
"25/11-J-1 BY1H","BREIDABLIKK","9650",2023,2.269,"d",905,"Sm3",35097,"Sm3"," ","Sm3",0,"Sm3"
"25/11-J-1 BY1H","BREIDABLIKK","9650",2024,164.145,"d",228102,"Sm3",7227165,"Sm3"," ","Sm3",11701,"Sm3"
"25/11-J-1 BY2H","BREIDABLIKK","9651",2023,2.269,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-J-1 BY2H","BREIDABLIKK","9651",2024,164.145,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/11-J-6 H","BREIDABLIKK","9654",2023,6.796,"d",8079,"Sm3",185172,"Sm3"," ","Sm3",0,"Sm3"
"25/11-J-6 H","BREIDABLIKK","9654",2024,166.361,"d",216373,"Sm3",5093406,"Sm3"," ","Sm3",5217,"Sm3"
"25/11-K-1 BY1H","BREIDABLIKK","9585",2023,34.216,"d",38279,"Sm3",1388605,"Sm3"," ","Sm3",0,"Sm3"
"25/11-K-1 BY1H","BREIDABLIKK","9585",2024,138.427,"d",205986,"Sm3",5951556,"Sm3"," ","Sm3",8164,"Sm3"
"25/11-K-4 BH","BREIDABLIKK","9593",2023,38.22,"d",39019,"Sm3",1590354,"Sm3"," ","Sm3",0,"Sm3"
"25/11-K-4 BH","BREIDABLIKK","9593",2024,167.828,"d",211879,"Sm3",5966407,"Sm3"," ","Sm3",5779,"Sm3"
"25/11-K-5 H","BREIDABLIKK","9594",2023,25.121,"d",32522,"Sm3",1067695,"Sm3"," ","Sm3",0,"Sm3"
"25/11-K-5 H","BREIDABLIKK","9594",2024,158.784,"d",168755,"Sm3",4596164,"Sm3"," ","Sm3",6549,"Sm3"
"25/4-B-1 AY1H","ALVHEIM","9856",2023,39.8,"d",40149,"Sm3",11595159,"Sm3"," ","Sm3",3803,"Sm3"
"25/4-B-1 AY1H","ALVHEIM","9856",2024,177.7,"d",126495,"Sm3",49497746,"Sm3"," ","Sm3",26145,"Sm3"
"25/4-C-1 AH","VALE","4981",2023,5.59,"d"," ","Sm3",3222840,"Sm3",2617,"Sm3",11,"Sm3"
"25/4-D-1 AH","VILJE","5555",2022,361.9,"d",143446,"Sm3",7301735,"Sm3"," ","Sm3",780305,"Sm3"
"25/4-D-1 AH","VILJE","5555",2023,321.2,"d",126365,"Sm3",6284502,"Sm3"," ","Sm3",746463,"Sm3"
"25/4-D-1 AH","VILJE","5555",2024,179.1,"d",76391,"Sm3",3803112,"Sm3"," ","Sm3",444504,"Sm3"
"25/4-E-1 BY2H","VILJE","5617",2022,121.5,"d",20535,"Sm3",1067269,"Sm3"," ","Sm3",179551,"Sm3"
"25/4-E-1 BY2H","VILJE","5617",2023,5.7,"d",682,"Sm3",33775,"Sm3"," ","Sm3",12362,"Sm3"
"25/4-E-1 BY2H","VILJE","5617",2024,1.3,"d",49,"Sm3",1725,"Sm3"," ","Sm3",654,"Sm3"
"25/4-F-1 AH","VILJE","7138",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/4-F-1 AH","VILJE","7138",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/4-F-1 AH","VILJE","7138",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/4-K-1 H","ALVHEIM","5310",2022,360.9,"d",194038,"Sm3",13198543,"Sm3"," ","Sm3",146009,"Sm3"
"25/4-K-1 H","ALVHEIM","5310",2023,307.7,"d",150890,"Sm3",9856556,"Sm3"," ","Sm3",145876,"Sm3"
"25/4-K-1 H","ALVHEIM","5310",2024,176.4,"d",64674,"Sm3",4349093,"Sm3"," ","Sm3",85028,"Sm3"
"25/4-K-3 AH","ALVHEIM","5313",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/4-K-3 AH","ALVHEIM","5313",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/4-K-3 AH","ALVHEIM","5313",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"25/4-K-5 H","ALVHEIM","5768",2022,344.7,"d",75117,"Sm3",5107006,"Sm3"," ","Sm3",511586,"Sm3"
"25/4-K-5 H","ALVHEIM","5768",2023,303.4,"d",63210,"Sm3",4118218,"Sm3"," ","Sm3",426345,"Sm3"
