"name","field","npdId","year","operationTime","operationTimeUom","gas","gasUom","water","waterUom","co2","co2Uom","cuttings","cuttingsUom"
"15/12-A-1 B","VARG","7122",2014,2.67,"d",763664,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-1 B","VARG","7122",2015,37.2,"d",9509281,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-1 B","VARG","7122",2016,31,"d",2695120,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-12 E","VARG","7064",2014," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-12 E","VARG","7064",2015,16.3,"d",797866,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-12 E","VARG","7064",2016," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-13","VARG","3295",2004," ","d",127085478,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-13","VARG","3295",2005," ","d",2189830,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-13","VARG","3295",2006," ","d",0,"Sm3",941749,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-13","VARG","3295",2007," ","d",0,"Sm3",155808,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-13","VARG","3295",2008," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-13","VARG","3295",2009," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-13","VARG","3295",2010," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-13","VARG","3295",2011," ","d",5220776,"Sm3",174121,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-13","VARG","3295",2012," ","d",13,"Sm3",10484,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-13","VARG","3295",2013,20.1,"d",0,"Sm3",33726,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-13","VARG","3295",2014," ","d",0,"Sm3",9665,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-13","VARG","3295",2015," ","d",0,"Sm3",2146,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-13","VARG","3295",2016," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",1998," ","d"," ","Sm3",22151,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",1999," ","d",122100000,"Sm3",309795,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2000,210.53,"d",97385202,"Sm3",285716,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2001,131.36,"d",59242666,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2002,194.53,"d",162053800,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2003,106.36,"d",114866739,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2004,169.69,"d",107661814,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2005,334.22,"d",242100376,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2006,350.81,"d",238189522,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2007,355.71,"d",178534500,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2008,354.73,"d",216641225,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2009,344.21,"d",370224381,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2010,345.04,"d",239505515,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2011,272.8,"d",160341510,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2012,161.1,"d",136341291,"Sm3",120022,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2013,314.7,"d",96620350,"Sm3",626006,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2014,101.3,"d",103557284,"Sm3",161967,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2015,122.1,"d",117628763,"Sm3",146741,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-14","VARG","3292",2016,13.2,"d",3899029,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-15 A","VARG","4644",2014,26.1,"d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-15 A","VARG","4644",2015,10.3,"d",1599126,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-15 A","VARG","4644",2016," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-16","VARG","5073",2005,190.95,"d",0,"Sm3",1321937,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-16","VARG","5073",2006,258.11,"d",0,"Sm3",1289361,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-16","VARG","5073",2007,316.49,"d",0,"Sm3",1885467,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-16","VARG","5073",2008,320.56,"d",0,"Sm3",1491606,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-16","VARG","5073",2009,264.93,"d",0,"Sm3",507442,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-16","VARG","5073",2010,219.87,"d",0,"Sm3",565229,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-16","VARG","5073",2011,149.6,"d",0,"Sm3",12030,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-16","VARG","5073",2012,58.8,"d",0,"Sm3",42579,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-16","VARG","5073",2013,23.9,"d",0,"Sm3",49300,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-16","VARG","5073",2014,47.8,"d",0,"Sm3",182728,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-16","VARG","5073",2015,55.8,"d",0,"Sm3",124368,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-16","VARG","5073",2016," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6","VARG","3293",1999," ","d",133314000,"Sm3",500,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6","VARG","3293",2000,252.28,"d",195881447,"Sm3",81116,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6","VARG","3293",2001,270.75,"d",174494994,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6","VARG","3293",2002,155.36,"d",137600856,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6","VARG","3293",2003,248.39,"d",150523778,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6 A","VARG","4870",2006," ","d",0,"Sm3",499075,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6 A","VARG","4870",2007," ","d",0,"Sm3",595381,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6 A","VARG","4870",2008," ","d",0,"Sm3",755577,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6 A","VARG","4870",2009," ","d",0,"Sm3",810065,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6 A","VARG","4870",2010," ","d",0,"Sm3",630878,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6 A","VARG","4870",2011," ","d",0,"Sm3",23832,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6 A","VARG","4870",2012," ","d",0,"Sm3",21509,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6 A","VARG","4870",2013,267.2,"d",26114786,"Sm3",387547,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6 A","VARG","4870",2014,178.6,"d",0,"Sm3",531776,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6 A","VARG","4870",2015,152.5,"d",0,"Sm3",614784,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-6 A","VARG","4870",2016,51.3,"d",0,"Sm3",164107,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-7 C","VARG","6340",2010,177.3,"d",0,"Sm3",525361,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-7 C","VARG","6340",2011,205.3,"d",21901217,"Sm3",29193,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-7 C","VARG","6340",2012,107.4,"d",48000979,"Sm3",38466,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-7 C","VARG","6340",2013,300.2,"d",121161146,"Sm3",718664,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-7 C","VARG","6340",2014,197,"d",45016956,"Sm3",1345123,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-7 C","VARG","6340",2015,211.1,"d",105969871,"Sm3",1353079,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-7 C","VARG","6340",2016,99.3,"d",9448196,"Sm3",592468,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-8","VARG","3221",2000,120.6,"d",30662017,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-8","VARG","3221",2001," ","d",4606248,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-8","VARG","3221",2002,14.75,"d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-9","VARG","4964",2004,22.6,"d",0,"Sm3",125122,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-9","VARG","4964",2005,94.92,"d",0,"Sm3",596325,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-9","VARG","4964",2006," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-9","VARG","4964",2007," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-9","VARG","4964",2008," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-9","VARG","4964",2009," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-9","VARG","4964",2010," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-9","VARG","4964",2011," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-9","VARG","4964",2012," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-9 B","VARG","6282",2014," ","d",576726,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-9 B","VARG","6282",2015,41.5,"d",1140975,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/12-A-9 B","VARG","6282",2016," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/5-B-1 H","GLITNE","4272",2001," ","d",17929777,"Sm3",180688,"Sm3"," ","Sm3"," ","Sm3"
"15/5-B-1 H","GLITNE","4272",2002," ","d",69311902,"Sm3",1886057,"Sm3"," ","Sm3"," ","Sm3"
"15/5-B-1 H","GLITNE","4272",2003," ","d",57024874,"Sm3",946035,"Sm3"," ","Sm3"," ","Sm3"
"15/5-B-1 H","GLITNE","4272",2004," ","d",23798173,"Sm3",984963,"Sm3"," ","Sm3"," ","Sm3"
"15/5-B-1 H","GLITNE","4272",2005," ","d",15350034,"Sm3",1645267,"Sm3"," ","Sm3"," ","Sm3"
"15/5-B-1 H","GLITNE","4272",2006," ","d",7463236,"Sm3",1968943,"Sm3"," ","Sm3"," ","Sm3"
"15/5-B-1 H","GLITNE","4272",2007," ","d",4828450,"Sm3",1429937,"Sm3"," ","Sm3"," ","Sm3"
"15/5-B-1 H","GLITNE","4272",2008," ","d",6222490,"Sm3",1970075,"Sm3"," ","Sm3"," ","Sm3"
"15/5-B-1 H","GLITNE","4272",2009," ","d",4015685,"Sm3",716970,"Sm3"," ","Sm3"," ","Sm3"
"15/5-B-1 H","GLITNE","4272",2010," ","d",5099550,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/5-B-1 H","GLITNE","4272",2011," ","d",3719321,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/5-B-1 H","GLITNE","4272",2012," ","d",1372760,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/5-B-1 H","GLITNE","4272",2013," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-13","GINA KROG","7939",2019,244.329,"d",470619344,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-13","GINA KROG","7939",2020,339.346,"d",674149091,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-13","GINA KROG","7939",2021,251.991,"d",603354493,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-13","GINA KROG","7939",2022,0.001,"d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-14 A","GINA KROG","8649",2019,226.036,"d",163167313,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-14 A","GINA KROG","8649",2020,336.166,"d",288795615,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-14 A","GINA KROG","8649",2021,252.615,"d",208447546,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-14 A","GINA KROG","8649",2022," ","d",1214,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-7","GINA KROG","7740",2017,2.271,"d",6072079,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-7","GINA KROG","7740",2018,284.871,"d",1112847516,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-7","GINA KROG","7740",2019,291.083,"d",1086648105,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-7","GINA KROG","7740",2020,336.971,"d",1283123826,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-7","GINA KROG","7740",2021,253.886,"d",803375287,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-7","GINA KROG","7740",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-9","GINA KROG","7741",2019,189.396,"d",198866074,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-9","GINA KROG","7741",2020,339.453,"d",350694110,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-9","GINA KROG","7741",2021,252.484,"d",322174558,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/6-B-9","GINA KROG","7741",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",1996,57.25,"d",37392000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",1997,310.21,"d",356030000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",1998,320.76,"d",453481000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",1999,318.66,"d",488353000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2004,250.48,"d",323779000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2005,167.45,"d",222472000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2010,28.85,"d",34431000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2011,354.03,"d",499562000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2012,332.65,"d",452577000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2013,344.88,"d",377515000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2014,54.02,"d",51199000,"Sm3",0,"Sm3",271002299,"Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2015,350.864,"d"," ","Sm3",0,"Sm3",380221089,"Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2016,339.601,"d"," ","Sm3",0,"Sm3",339845946,"Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2017,288.13,"d"," ","Sm3",0,"Sm3",299504574,"Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2018,319.005,"d"," ","Sm3",0,"Sm3",273343908,"Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2019,353.82,"d"," ","Sm3",0,"Sm3",258769215,"Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2020,322.841,"d",24240887,"Sm3",0,"Sm3",255641124,"Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2021,315.113,"d"," ","Sm3",0,"Sm3",139658732,"Sm3"," ","Sm3"
"15/9-A-16","SLEIPNER ØST","2763",2022,58.293,"d",10405053,"Sm3",0,"Sm3",11890182,"Sm3"," ","Sm3"
"15/9-A-19","SLEIPNER ØST","2583",1995,43.46,"d",185546000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-19","SLEIPNER ØST","2583",1996,110.03,"d",423471000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-19","SLEIPNER ØST","2583",1997,313.21,"d",1206513000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-19","SLEIPNER ØST","2583",1998,293.73,"d",1293986000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-19","SLEIPNER ØST","2583",1999,252.3,"d",1019491000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-19","GUNGNE","2583",2004," ","d",0,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-19","GUNGNE","2583",2005," ","d",0,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-24","SLEIPNER ØST","2316",1994,68.04,"d",241733000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-24","SLEIPNER ØST","2316",1995,163.97,"d",707937000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-24","SLEIPNER ØST","2316",1996,111.87,"d",361973000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-24","SLEIPNER ØST","2316",1997,311.9,"d",1253120000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-24","SLEIPNER ØST","2316",1998,291.36,"d",1075636000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-24","SLEIPNER ØST","2316",1999,222.28,"d",757955000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-24","SLEIPNER ØST","2316",2004,19.99,"d",43526000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-24","SLEIPNER ØST","2316",2005,6.53,"d",22369000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-24","SLEIPNER ØST","2316",2006,0.02,"d",0,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-24","SLEIPNER ØST","2316",2018,52.963,"d",0,"Sm3",21128,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-24","SLEIPNER ØST","2316",2019,0.076,"d",0,"Sm3",6,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-24","SLEIPNER ØST","2316",2020,0.52,"d",0,"Sm3",34,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-24","SLEIPNER ØST","2316",2021,37.248,"d",0,"Sm3",31914,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-24","SLEIPNER ØST","2316",2022,58.374,"d",0,"Sm3",29107,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-27","SLEIPNER ØST","2386",2015,233.269,"d",0,"Sm3",375289,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-27","SLEIPNER ØST","2386",2016,345.857,"d",0,"Sm3",477805,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-27","SLEIPNER ØST","2386",2017,342.351,"d",0,"Sm3",288661,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-27","SLEIPNER ØST","2386",2018,319.61,"d",0,"Sm3",263976,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-27","SLEIPNER ØST","2386",2019,358.471,"d",0,"Sm3",243813,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-27","SLEIPNER ØST","2386",2020,360.648,"d",0,"Sm3",460276,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-27","SLEIPNER ØST","2386",2021,305.498,"d",0,"Sm3",264624,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-27","SLEIPNER ØST","2386",2022,18.7,"d",0,"Sm3",8103,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-28","SLEIPNER ØST","2218",1994,83.19,"d",368501000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-28","SLEIPNER ØST","2218",1995,156.08,"d",823374000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-28","SLEIPNER ØST","2218",1996,91.16,"d",396223000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-28","SLEIPNER ØST","2218",1997,298.59,"d",1680399000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-28","SLEIPNER ØST","2218",1998,262.11,"d",1392130000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-28","SLEIPNER ØST","2218",1999,212.88,"d",843395000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-28","SLEIPNER ØST","2218",2004,20.35,"d",40032000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-28","SLEIPNER ØST","2218",2005,8.45,"d",13103000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-28","SLEIPNER ØST","2218",2006," ","d",0,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-28","SLEIPNER ØST","2218",2014,252.878,"d",0,"Sm3",258489,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-28","SLEIPNER ØST","2218",2015,120.848,"d",0,"Sm3",180436,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-28","SLEIPNER ØST","2218",2016," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-28","SLEIPNER ØST","2218",2017," ","d",0,"Sm3",510,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-28","SLEIPNER ØST","2218",2018," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-4","SLEIPNER ØST","3979",2004,2.37,"d",3564000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-A-5","SLEIPNER ØST","2397",2014,3.1,"d",614626,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-5","SLEIPNER ØST","2397",2015," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-5","SLEIPNER ØST","2397",2016," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-5","SLEIPNER ØST","2397",2017,49.98,"d",0,"Sm3",19167,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-5","SLEIPNER ØST","2397",2018,38.001,"d",0,"Sm3",11553,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-5","SLEIPNER ØST","2397",2019,0.003,"d",0,"Sm3",26,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-5","SLEIPNER ØST","2397",2020,0.003,"d",0,"Sm3",11,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-5","SLEIPNER ØST","2397",2021," ","d",0,"Sm3",34,"Sm3"," ","Sm3"," ","Sm3"
"15/9-A-5","SLEIPNER ØST","2397",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-D-1 H","SLEIPNER ØST","2082",1996,36.02,"d",98006000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-D-1 H","SLEIPNER ØST","2082",1997,310.95,"d",976357000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-D-1 H","SLEIPNER ØST","2082",1998,281.02,"d",897139000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-D-1 H","SLEIPNER ØST","2082",1999,235.57,"d",686952000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-D-1 H","SLEIPNER ØST","2082",2004,29.96,"d",69440000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-D-1 H","SLEIPNER ØST","2082",2005,26.62,"d",60998000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-D-3 H","SLEIPNER ØST","2083",1996,36.44,"d",111069000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-D-3 H","SLEIPNER ØST","2083",1997,304.31,"d",924172000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-D-3 H","SLEIPNER ØST","2083",1998,281.02,"d",828322000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-D-3 H","SLEIPNER ØST","2083",1999,235.57,"d",634404000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-D-3 H","SLEIPNER ØST","2083",2004,28.96,"d",64098000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-D-3 H","SLEIPNER ØST","2083",2005,26.61,"d",56306000,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"15/9-F-1 B","VOLVE","7264",2013,8,"d"," ","Sm3",8849,"Sm3"," ","Sm3"," ","Sm3"
"15/9-F-1 B","VOLVE","7264",2014,25,"d"," ","Sm3",34685,"Sm3"," ","Sm3"," ","Sm3"
"15/9-F-1 C","VOLVE","7405",2014," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"15/9-F-4","VOLVE","5693",2008,61,"d"," ","Sm3",485318,"Sm3"," ","Sm3"," ","Sm3"
"15/9-F-4","VOLVE","5693",2009,315,"d"," ","Sm3",2149477,"Sm3"," ","Sm3"," ","Sm3"
"15/9-F-4","VOLVE","5693",2010,332,"d"," ","Sm3",2265470,"Sm3"," ","Sm3"," ","Sm3"
"15/9-F-4","VOLVE","5693",2011,278,"d"," ","Sm3",1721152,"Sm3"," ","Sm3"," ","Sm3"
"15/9-F-4","VOLVE","5693",2012,293,"d"," ","Sm3",1460918,"Sm3"," ","Sm3"," ","Sm3"
"15/9-F-4","VOLVE","5693",2013,318,"d"," ","Sm3",1665162,"Sm3"," ","Sm3"," ","Sm3"
"15/9-F-4","VOLVE","5693",2014,293,"d"," ","Sm3",2040384,"Sm3"," ","Sm3"," ","Sm3"
"15/9-F-4","VOLVE","5693",2015,179,"d"," ","Sm3",1632315,"Sm3"," ","Sm3"," ","Sm3"
"15/9-F-4","VOLVE","5693",2016,216.506,"d",0,"Sm3",1579608,"Sm3"," ","Sm3"," ","Sm3"
"15/9-F-5","VOLVE","5769",2008,61,"d"," ","Sm3",489979,"Sm3"," ","Sm3"," ","Sm3"
"15/9-F-5","VOLVE","5769",2009,313,"d"," ","Sm3",2242719,"Sm3"," ","Sm3"," ","Sm3"
