"name","field","npdId","year","operationTime","operationTimeUom","oil","oilUom","gas","gasUom","condensate","condensateUom","water","waterUom"
"1/3-A-1 H","OSELVAR","6612",2015,79.86,"d",21601,"Sm3",14220972,"Sm3"," ","Sm3",640,"Sm3"
"1/3-A-1 H","OSELVAR","6612",2016,280.65,"d",73533,"Sm3",50980279,"Sm3"," ","Sm3",2571,"Sm3"
"1/3-A-1 H","OSELVAR","6612",2017,333.9,"d",69662,"Sm3",53489435,"Sm3"," ","Sm3",2778,"Sm3"
"1/3-A-1 H","OSELVAR","6612",2018,84.8,"d",15447,"Sm3",11582140,"Sm3"," ","Sm3",1092,"Sm3"
"1/3-A-2 H","OSELVAR","6613",2015,79.61,"d",4547,"Sm3",2526751,"Sm3"," ","Sm3",696,"Sm3"
"1/3-A-2 H","OSELVAR","6613",2016,277.09,"d",14702,"Sm3",8609073,"Sm3"," ","Sm3",2648,"Sm3"
"1/3-A-2 H","OSELVAR","6613",2017,332.1,"d",12815,"Sm3",8312075,"Sm3"," ","Sm3",2682,"Sm3"
"1/3-A-2 H","OSELVAR","6613",2018,84.6,"d",2915,"Sm3",1856182,"Sm3"," ","Sm3",652,"Sm3"
"1/3-A-3 H","OSELVAR","6614",2015," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-A-3 H","OSELVAR","6614",2016," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-A-3 H","OSELVAR","6614",2017," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-A-3 H","OSELVAR","6614",2018," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-1","TAMBAR","4320",2006,143.9,"d",175715,"Sm3",29433931,"Sm3"," ","Sm3",1002,"Sm3"
"1/3-K-1","TAMBAR","4320",2007,314.9,"d",196286,"Sm3",50912010,"Sm3"," ","Sm3",2403,"Sm3"
"1/3-K-1","TAMBAR","4320",2008,343.8,"d",114442,"Sm3",27714869,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-1","TAMBAR","4320",2009,356.1,"d",331577,"Sm3",83329468,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-1","TAMBAR","4320",2010,316.1,"d",276890,"Sm3",52616963,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-1","TAMBAR","4320",2011,338.9,"d",284806,"Sm3",46620218,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-1","TAMBAR","4320",2012,263,"d",228258,"Sm3",35638127,"Sm3"," ","Sm3",1024,"Sm3"
"1/3-K-1","TAMBAR","4320",2013,106.9,"d",106008,"Sm3",16493361,"Sm3"," ","Sm3",2376,"Sm3"
"1/3-K-1","TAMBAR","4320",2014,174.9,"d",197332,"Sm3",35469883,"Sm3"," ","Sm3",9939,"Sm3"
"1/3-K-1","TAMBAR","4320",2015,307.3,"d",268399,"Sm3",50345764,"Sm3"," ","Sm3",2747,"Sm3"
"1/3-K-1","TAMBAR","4320",2016,287.3,"d",237044,"Sm3",39849754,"Sm3"," ","Sm3",7100,"Sm3"
"1/3-K-1","TAMBAR","4320",2017,222.6,"d",134874,"Sm3",21521454,"Sm3"," ","Sm3",12170,"Sm3"
"1/3-K-1","TAMBAR","4320",2018,229.1,"d",130778,"Sm3",20872059,"Sm3"," ","Sm3",11725,"Sm3"
"1/3-K-1","TAMBAR","4320",2019,198.5,"d",120681,"Sm3",20552664,"Sm3"," ","Sm3",9165,"Sm3"
"1/3-K-1","TAMBAR","4320",2020,252.9,"d",169820,"Sm3",30255137,"Sm3"," ","Sm3",21804,"Sm3"
"1/3-K-1","TAMBAR","4320",2021,223.9,"d",96206,"Sm3",15265263,"Sm3"," ","Sm3",38039,"Sm3"
"1/3-K-1","TAMBAR","4320",2022,20.4,"d",8798,"Sm3",1375331,"Sm3"," ","Sm3",5200,"Sm3"
"1/3-K-2 A","TAMBAR","8359",2018,172.2,"d",143295,"Sm3",27839004,"Sm3"," ","Sm3",2023,"Sm3"
"1/3-K-2 A","TAMBAR","8359",2019,90.6,"d",44641,"Sm3",8229195,"Sm3"," ","Sm3",705,"Sm3"
"1/3-K-2 A","TAMBAR","8359",2020,43.6,"d",34675,"Sm3",8163562,"Sm3"," ","Sm3",372,"Sm3"
"1/3-K-2 A","TAMBAR","8359",2021,1.3,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-2 B","TAMBAR","9254",2021,218.8,"d",87182,"Sm3",22029688,"Sm3"," ","Sm3",3474,"Sm3"
"1/3-K-2 B","TAMBAR","9254",2022,28.8,"d",8051,"Sm3",2912795,"Sm3"," ","Sm3",649,"Sm3"
"1/3-K-3","TAMBAR","4396",2006,107.9,"d",24342,"Sm3",18827187,"Sm3"," ","Sm3",3747,"Sm3"
"1/3-K-3","TAMBAR","4396",2007,1.7,"d",180,"Sm3",190912,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-3","TAMBAR","4396",2008,0.3,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-3","TAMBAR","4396",2009,0.2,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-3","TAMBAR","4396",2010,0.3,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-3","TAMBAR","4396",2011,0.2,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-3","TAMBAR","4396",2012,0.5,"d",704,"Sm3",106319,"Sm3"," ","Sm3",8,"Sm3"
"1/3-K-3","TAMBAR","4396",2013,118.4,"d",144701,"Sm3",24622304,"Sm3"," ","Sm3",8124,"Sm3"
"1/3-K-3","TAMBAR","4396",2014,88,"d",89436,"Sm3",13150947,"Sm3"," ","Sm3",9523,"Sm3"
"1/3-K-3","TAMBAR","4396",2015," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-3","TAMBAR","4396",2016," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-3","TAMBAR","4396",2017,108.5,"d",70377,"Sm3",11722220,"Sm3"," ","Sm3",24970,"Sm3"
"1/3-K-3","TAMBAR","4396",2018," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-3","TAMBAR","4396",2019," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-3","TAMBAR","4396",2020," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-3","TAMBAR","4396",2021," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-3","TAMBAR","4396",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-4","TAMBAR","8287",2018,120.5,"d",93090,"Sm3",11325832,"Sm3"," ","Sm3",5150,"Sm3"
"1/3-K-4","TAMBAR","8287",2019,157.6,"d",66324,"Sm3",9275392,"Sm3"," ","Sm3",13012,"Sm3"
"1/3-K-4","TAMBAR","8287",2020,252.4,"d",69475,"Sm3",9257361,"Sm3"," ","Sm3",18431,"Sm3"
"1/3-K-4","TAMBAR","8287",2021,160.6,"d",26578,"Sm3",2462675,"Sm3"," ","Sm3",20425,"Sm3"
"1/3-K-4","TAMBAR","8287",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-5 A","TAMBAR","5486",2007,81.9,"d",0,"Sm3",73107,"Sm3"," ","Sm3",13,"Sm3"
"1/3-K-5 A","TAMBAR","5486",2008,311.1,"d",10561,"Sm3",875411,"Sm3"," ","Sm3",2666,"Sm3"
"1/3-K-5 A","TAMBAR","5486",2009,323.9,"d",34953,"Sm3",2902196,"Sm3"," ","Sm3",3523,"Sm3"
"1/3-K-5 A","TAMBAR","5486",2010,261.4,"d",24328,"Sm3",1490337,"Sm3"," ","Sm3",2793,"Sm3"
"1/3-K-5 A","TAMBAR","5486",2011,244.4,"d",21084,"Sm3",1111210,"Sm3"," ","Sm3",2940,"Sm3"
"1/3-K-5 A","TAMBAR","5486",2012,165,"d",14080,"Sm3",751126,"Sm3"," ","Sm3",626,"Sm3"
"1/3-K-5 A","TAMBAR","5486",2013,107.1,"d",8805,"Sm3",516249,"Sm3"," ","Sm3",161,"Sm3"
"1/3-K-5 A","TAMBAR ØST","5486",2014,49.4,"d",1395,"Sm3",78549,"Sm3"," ","Sm3",4,"Sm3"
"1/3-K-5 A","TAMBAR","5486",2014,18,"d",4698,"Sm3",300488,"Sm3"," ","Sm3",218,"Sm3"
"1/3-K-5 A","TAMBAR ØST","5486",2015,81.7,"d",7153,"Sm3",431369,"Sm3"," ","Sm3",46,"Sm3"
"1/3-K-5 A","TAMBAR ØST","5486",2016,72.6,"d",6643,"Sm3",359519,"Sm3"," ","Sm3",91,"Sm3"
"1/3-K-5 A","TAMBAR ØST","5486",2017,60,"d",5507,"Sm3",350418,"Sm3"," ","Sm3",77,"Sm3"
"1/3-K-5 A","TAMBAR ØST","5486",2018," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-5 A","TAMBAR ØST","5486",2019," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-5 A","TAMBAR ØST","5486",2020," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-6","TAMBAR","4325",2006,143.7,"d",152702,"Sm3",30077859,"Sm3"," ","Sm3",7059,"Sm3"
"1/3-K-6","TAMBAR","4325",2007,314.4,"d",127238,"Sm3",38956493,"Sm3"," ","Sm3",12874,"Sm3"
"1/3-K-6","TAMBAR","4325",2008,273,"d",35067,"Sm3",6921037,"Sm3"," ","Sm3",7565,"Sm3"
"1/3-K-6","TAMBAR","4325",2009,0.8,"d",538,"Sm3",104947,"Sm3"," ","Sm3",95,"Sm3"
"1/3-K-6","TAMBAR","4325",2010,4.6,"d",877,"Sm3",77831,"Sm3"," ","Sm3",91,"Sm3"
"1/3-K-6","TAMBAR","4325",2011,0.1,"d",93,"Sm3",12134,"Sm3"," ","Sm3",45,"Sm3"
"1/3-K-6","TAMBAR","4325",2012," ","d",0,"Sm3",16,"Sm3"," ","Sm3",23,"Sm3"
"1/3-K-6","TAMBAR","4325",2013," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-6","TAMBAR","4325",2014," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-6","TAMBAR","4325",2015," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/3-K-6","TAMBAR","4325",2016,0.9,"d",63,"Sm3",9822,"Sm3"," ","Sm3",26,"Sm3"
"1/3-K-6","TAMBAR","4325",2017,0.2,"d",12,"Sm3",1889,"Sm3"," ","Sm3",26,"Sm3"
"1/3-K-6","TAMBAR","4325",2018,1.1,"d",229,"Sm3",57570,"Sm3"," ","Sm3",105,"Sm3"
"1/3-K-6","TAMBAR","4325",2019,3.7,"d",692,"Sm3",106697,"Sm3"," ","Sm3",491,"Sm3"
"1/3-K-6","TAMBAR","4325",2020,0.3,"d",65,"Sm3",7855,"Sm3"," ","Sm3",92,"Sm3"
"1/3-K-6","TAMBAR","4325",2021,0.2,"d",23,"Sm3",2765,"Sm3"," ","Sm3",11,"Sm3"
"1/3-K-6","TAMBAR","4325",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1979,124.8,"d",21153,"Sm3",69980000,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1980,314.7,"d",42032,"Sm3",69757000,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1981,318.49,"d",24630,"Sm3",50182000,"Sm3"," ","Sm3",8425,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1982,165.04,"d",9315,"Sm3",21617000,"Sm3"," ","Sm3",6158,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1983,311.86,"d",11971,"Sm3",32194000,"Sm3"," ","Sm3",27863,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1984,352.44,"d",9657,"Sm3",22148000,"Sm3"," ","Sm3",12149,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1985,358.48,"d",5204,"Sm3",11305000,"Sm3"," ","Sm3",5121,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1986,340.29,"d",1412,"Sm3",1310000,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1987,330.25,"d",3653,"Sm3",11569000,"Sm3"," ","Sm3",7759,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1988,364.23,"d",11619,"Sm3",62196000,"Sm3"," ","Sm3",8076,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1989,349.67,"d",3203,"Sm3",10438000,"Sm3"," ","Sm3",11291,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1990,337.38,"d",2836,"Sm3",6277000,"Sm3"," ","Sm3",2891,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1991,338.65,"d",1831,"Sm3",5032000,"Sm3"," ","Sm3",1380,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1992,319.71,"d",1992,"Sm3",6024000,"Sm3"," ","Sm3",3652,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1993,322.77,"d",2009,"Sm3",5765000,"Sm3"," ","Sm3",4970,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1994,317.99,"d",1805,"Sm3",5162000,"Sm3"," ","Sm3",5010,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1995,329.29,"d",1977,"Sm3",4988000,"Sm3"," ","Sm3",5081,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1996,222.97,"d",1116,"Sm3",3064000,"Sm3"," ","Sm3",3220,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1997,122.31,"d",538,"Sm3",1645000,"Sm3"," ","Sm3",2067,"Sm3"
"1/6-A-1","ALBUSKJELL","526",1998,66.94,"d",267,"Sm3",849000,"Sm3"," ","Sm3",254,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1981,158.3,"d",25542,"Sm3",97675000,"Sm3"," ","Sm3",8868,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1982,337.7,"d",38791,"Sm3",141184000,"Sm3"," ","Sm3",4629,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1983,358.28,"d",25918,"Sm3",108734000,"Sm3"," ","Sm3",566,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1984,343.53,"d",18645,"Sm3",85237000,"Sm3"," ","Sm3",732,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1985,356.46,"d",16061,"Sm3",76908000,"Sm3"," ","Sm3",502,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1986,331.64,"d",12501,"Sm3",63535000,"Sm3"," ","Sm3",21,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1987,333.13,"d",9552,"Sm3",53996000,"Sm3"," ","Sm3",3,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1988,363.98,"d",7993,"Sm3",44647000,"Sm3"," ","Sm3",38,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1989,354.86,"d",6842,"Sm3",39360000,"Sm3"," ","Sm3",364,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1990,352.34,"d",5845,"Sm3",31139000,"Sm3"," ","Sm3",208,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1991,338.73,"d",5281,"Sm3",40186000,"Sm3"," ","Sm3",1391,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1992,347.18,"d",4904,"Sm3",39434000,"Sm3"," ","Sm3",3872,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1993,342.14,"d",5560,"Sm3",36389000,"Sm3"," ","Sm3",4302,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1994,348.8,"d",4780,"Sm3",31342000,"Sm3"," ","Sm3",935,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1995,357.08,"d",5011,"Sm3",26508000,"Sm3"," ","Sm3",305,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1996,338.84,"d",3782,"Sm3",29381000,"Sm3"," ","Sm3",735,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1997,350.84,"d",3842,"Sm3",30075000,"Sm3"," ","Sm3",867,"Sm3"
"1/6-A-10","ALBUSKJELL","530",1998,215.8,"d",2962,"Sm3",17465000,"Sm3"," ","Sm3",113,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1980,198.9,"d",36626,"Sm3",60728000,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1981,316.91,"d",37864,"Sm3",70833000,"Sm3"," ","Sm3",3985,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1982,342.14,"d",31871,"Sm3",68177000,"Sm3"," ","Sm3",1532,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1983,356.14,"d",25066,"Sm3",60191000,"Sm3"," ","Sm3",7143,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1984,352.61,"d",21030,"Sm3",51500000,"Sm3"," ","Sm3",4168,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1985,345.27,"d",17306,"Sm3",54723000,"Sm3"," ","Sm3",4641,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1986,340.58,"d",14454,"Sm3",60703000,"Sm3"," ","Sm3",5980,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1987,333.5,"d",10727,"Sm3",47706000,"Sm3"," ","Sm3",6550,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1988,363.48,"d",8677,"Sm3",38355000,"Sm3"," ","Sm3",5311,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1989,356.11,"d",7283,"Sm3",31232000,"Sm3"," ","Sm3",4018,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1990,334.1,"d",6901,"Sm3",26829000,"Sm3"," ","Sm3",5897,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1991,333.27,"d",5386,"Sm3",22486000,"Sm3"," ","Sm3",1671,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1992,338.82,"d",5264,"Sm3",22538000,"Sm3"," ","Sm3",5851,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1993,329.67,"d",4420,"Sm3",18581000,"Sm3"," ","Sm3",5422,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1994,320.96,"d",3651,"Sm3",15879000,"Sm3"," ","Sm3",4493,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1995,330.38,"d",2995,"Sm3",14026000,"Sm3"," ","Sm3",2994,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1996,253.19,"d",2013,"Sm3",9268000,"Sm3"," ","Sm3",1889,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1997,57.97,"d",491,"Sm3",2007000,"Sm3"," ","Sm3",638,"Sm3"
"1/6-A-13","ALBUSKJELL","531",1998," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1979,121.9,"d",162361,"Sm3",244427000,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1980,320.3,"d",304202,"Sm3",626620000,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1981,324.26,"d",205751,"Sm3",535801000,"Sm3"," ","Sm3",2735,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1982,336.74,"d",137151,"Sm3",500612000,"Sm3"," ","Sm3",4445,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1983,360.45,"d",103179,"Sm3",453859000,"Sm3"," ","Sm3",6123,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1984,347.5,"d",63600,"Sm3",345005000,"Sm3"," ","Sm3",736,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1985,348.19,"d",47324,"Sm3",319173000,"Sm3"," ","Sm3",421,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1986,341.01,"d",34613,"Sm3",300591000,"Sm3"," ","Sm3",3586,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1987,333.5,"d",20811,"Sm3",193636000,"Sm3"," ","Sm3",6908,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1988,288.11,"d",9932,"Sm3",114452000,"Sm3"," ","Sm3",4178,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1989,255.08,"d",33309,"Sm3",105730000,"Sm3"," ","Sm3",638,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1990,341.36,"d",30200,"Sm3",105623000,"Sm3"," ","Sm3",1769,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1991,335.47,"d",28195,"Sm3",84233000,"Sm3"," ","Sm3",2714,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1992,334.03,"d",27212,"Sm3",89262000,"Sm3"," ","Sm3",2973,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1993,347.98,"d",33921,"Sm3",162820000,"Sm3"," ","Sm3",6292,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1994,349.35,"d",29118,"Sm3",137533000,"Sm3"," ","Sm3",9394,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1995,357.76,"d",26291,"Sm3",123814000,"Sm3"," ","Sm3",9064,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1996,353.13,"d",18791,"Sm3",114577000,"Sm3"," ","Sm3",7490,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1997,352.77,"d",17988,"Sm3",112765000,"Sm3"," ","Sm3",8496,"Sm3"
"1/6-A-15","ALBUSKJELL","532",1998,220.29,"d",13356,"Sm3",66511000,"Sm3"," ","Sm3",1089,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1981,325.08,"d",11195,"Sm3",29540000,"Sm3"," ","Sm3",10836,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1982,346.34,"d",4452,"Sm3",14187000,"Sm3"," ","Sm3",794,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1983,358.07,"d",2740,"Sm3",6588000,"Sm3"," ","Sm3",803,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1984,231.03,"d",1829,"Sm3",5823000,"Sm3"," ","Sm3",3654,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1985," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1986," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1987," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1988," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1989," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1990," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1991," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1992," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1993," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1994," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1995," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1996," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1997," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-16","ALBUSKJELL","533",1998," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1979,130.5,"d",18092,"Sm3",27016000,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1980,319.2,"d",23621,"Sm3",35106000,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1981,319.39,"d",12162,"Sm3",27038000,"Sm3"," ","Sm3",6397,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1982,345.3,"d",8468,"Sm3",24213000,"Sm3"," ","Sm3",1985,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1983,238.08,"d",3961,"Sm3",12084000,"Sm3"," ","Sm3",4221,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1984,208.1,"d",4764,"Sm3",18090000,"Sm3"," ","Sm3",7431,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1985,347,"d",6174,"Sm3",24710000,"Sm3"," ","Sm3",12584,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1986,340.29,"d",4888,"Sm3",21144000,"Sm3"," ","Sm3",11906,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1987,327,"d",2449,"Sm3",11632000,"Sm3"," ","Sm3",8203,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1988,261.79,"d",1210,"Sm3",7281000,"Sm3"," ","Sm3",1651,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1989,10.79,"d",40,"Sm3",243000,"Sm3"," ","Sm3",11,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1990," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1991," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1992," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1993," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1994," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1995," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1996," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1997," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-19","ALBUSKJELL","534",1998," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-20","ALBUSKJELL","535",1980,120.7,"d",3673,"Sm3",9587000,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-20","ALBUSKJELL","535",1981,189.81,"d",5691,"Sm3",7791000,"Sm3"," ","Sm3",25,"Sm3"
"1/6-A-20","ALBUSKJELL","535",1982,240.83,"d",5450,"Sm3",9549000,"Sm3"," ","Sm3",496,"Sm3"
"1/6-A-20","ALBUSKJELL","535",1983,360.53,"d",5972,"Sm3",9574000,"Sm3"," ","Sm3",504,"Sm3"
"1/6-A-20","ALBUSKJELL","535",1984,268.97,"d",4823,"Sm3",6526000,"Sm3"," ","Sm3",485,"Sm3"
"1/6-A-20","ALBUSKJELL","535",1985," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-20","ALBUSKJELL","535",1986," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-20","ALBUSKJELL","535",1987," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"1/6-A-20","ALBUSKJELL","535",1988," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
