Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
180.0,1.0,0.053481,18.698,4300.6,6170.4,59.474,10.376,14.501,1616.9,-0.047853,0.011896,0.25268,vapor
180.0,11.0,0.58578,1.7071,4299.5,6177.4,49.581,10.381,14.511,1624.0,-0.047942,0.011896,0.25368,vapor
180.0,21.0,1.1135,0.89803,4298.5,6184.3,46.912,10.387,14.521,1631.0,-0.048043,0.011897,0.25459,vapor
180.0,21.0,1.1135,0.89803,4298.5,6184.3,46.912,10.387,14.521,1631.0,-0.048043,0.011897,0.25459,supercritical
180.0,21.0,1.1135,0.89803,4298.5,6184.3,46.912,10.387,14.521,1631.0,-0.048043,0.011897,0.25459,supercritical
180.0,31.0,1.6368,0.61093,4297.4,6191.3,45.303,10.392,14.531,1638.1,-0.048152,0.011899,0.25543,supercritical
180.0,41.0,2.1557,0.46388,4296.4,6198.3,44.148,10.397,14.54,1645.2,-0.048269,0.011901,0.25621,supercritical
180.0,51.0,2.6702,0.3745,4295.4,6205.3,43.245,10.403,14.549,1652.2,-0.048393,0.011904,0.25693,supercritical
180.0,61.0,3.1804,0.31442,4294.4,6212.4,42.505,10.408,14.559,1659.3,-0.048521,0.011909,0.25759,supercritical
180.0,71.0,3.6864,0.27127,4293.5,6219.5,41.877,10.413,14.567,1666.3,-0.048653,0.011913,0.25821,supercritical
180.0,81.0,4.1881,0.23877,4292.5,6226.6,41.331,10.419,14.576,1673.4,-0.048788,0.011919,0.25879,supercritical
180.0,91.0,4.6857,0.21342,4291.6,6233.7,40.849,10.424,14.585,1680.4,-0.048925,0.011925,0.25934,supercritical
180.0,101.0,5.1791,0.19308,4290.7,6240.8,40.417,10.429,14.593,1687.4,-0.049064,0.011932,0.25986,supercritical
180.0,111.0,5.6685,0.17641,4289.8,6248.0,40.026,10.434,14.601,1694.4,-0.049203,0.01194,0.26035,supercritical
180.0,121.0,6.1539,0.1625,4289.0,6255.2,39.668,10.44,14.609,1701.5,-0.049341,0.011948,0.26082,supercritical
180.0,131.0,6.6353,0.15071,4288.1,6262.4,39.339,10.445,14.617,1708.5,-0.04948,0.011957,0.26127,supercritical
180.0,141.0,7.1128,0.14059,4287.3,6269.7,39.034,10.45,14.624,1715.5,-0.049617,0.011966,0.2617,supercritical
180.0,151.0,7.5864,0.13182,4286.5,6276.9,38.749,10.455,14.631,1722.5,-0.049753,0.011976,0.26213,supercritical
180.0,161.0,8.0561,0.12413,4285.8,6284.2,38.483,10.461,14.639,1729.5,-0.049887,0.011987,0.26254,supercritical
180.0,171.0,8.5221,0.11734,4285.0,6291.6,38.233,10.466,14.645,1736.4,-0.05002,0.011998,0.26295,supercritical
180.0,181.0,8.9844,0.1113,4284.3,6298.9,37.997,10.471,14.652,1743.4,-0.05015,0.012009,0.26336,supercritical
180.0,191.0,9.4429,0.1059,4283.6,6306.3,37.774,10.476,14.659,1750.4,-0.050277,0.012022,0.26376,supercritical
180.0,201.0,9.8978,0.10103,4282.9,6313.6,37.562,10.481,14.665,1757.3,-0.050402,0.012034,0.26416,supercritical
180.0,211.0,10.349,0.096627,4282.2,6321.0,37.36,10.486,14.672,1764.3,-0.050525,0.012048,0.26457,supercritical
180.0,221.0,10.797,0.09262,4281.5,6328.5,37.168,10.491,14.678,1771.2,-0.050645,0.012061,0.26497,supercritical
180.0,231.0,11.241,0.088961,4280.9,6335.9,36.984,10.497,14.684,1778.2,-0.050761,0.012076,0.26538,supercritical
180.0,241.0,11.682,0.085604,4280.3,6343.4,36.808,10.502,14.689,1785.1,-0.050875,0.01209,0.26579,supercritical
180.0,251.0,12.119,0.082516,4279.7,6350.8,36.639,10.507,14.695,1792.0,-0.050986,0.012106,0.26621,supercritical
180.0,261.0,12.553,0.079664,4279.1,6358.3,36.476,10.512,14.701,1798.9,-0.051094,0.012121,0.26664,supercritical
180.0,271.0,12.983,0.077022,4278.6,6365.9,36.32,10.517,14.706,1805.8,-0.051198,0.012137,0.26707,supercritical
180.0,281.0,13.41,0.074569,4278.0,6373.4,36.17,10.522,14.711,1812.7,-0.0513,0.012154,0.26752,supercritical
180.0,291.0,13.834,0.072284,4277.5,6381.0,36.024,10.527,14.716,1819.5,-0.051399,0.01217,0.26797,supercritical
180.0,301.0,14.255,0.070151,4277.0,6388.5,35.884,10.532,14.721,1826.4,-0.051495,0.012188,0.26843,supercritical
180.0,311.0,14.672,0.068155,4276.5,6396.1,35.748,10.537,14.726,1833.2,-0.051587,0.012205,0.2689,supercritical
180.0,321.0,15.087,0.066284,4276.0,6403.7,35.616,10.542,14.731,1840.1,-0.051677,0.012223,0.26937,supercritical
180.0,331.0,15.498,0.064525,4275.6,6411.3,35.489,10.547,14.736,1846.9,-0.051764,0.012242,0.26986,supercritical
180.0,341.0,15.906,0.06287,4275.1,6419.0,35.365,10.552,14.74,1853.7,-0.051848,0.012261,0.27036,supercritical
180.0,351.0,16.311,0.061309,4274.7,6426.6,35.245,10.556,14.745,1860.5,-0.05193,0.01228,0.27087,supercritical
180.0,361.0,16.713,0.059834,4274.3,6434.3,35.128,10.561,14.749,1867.3,-0.052008,0.012299,0.27139,supercritical
180.0,371.0,17.112,0.058439,4273.9,6442.0,35.015,10.566,14.753,1874.1,-0.052084,0.012319,0.27192,supercritical
180.0,381.0,17.508,0.057117,4273.5,6449.7,34.904,10.571,14.757,1880.8,-0.052158,0.012339,0.27246,supercritical
180.0,391.0,17.901,0.055862,4273.2,6457.4,34.797,10.576,14.762,1887.6,-0.052229,0.01236,0.27301,supercritical
180.0,401.0,18.292,0.05467,4272.8,6465.1,34.692,10.581,14.766,1894.3,-0.052297,0.01238,0.27357,supercritical
180.0,411.0,18.679,0.053536,4272.5,6472.8,34.589,10.586,14.769,1901.0,-0.052363,0.012401,0.27414,supercritical
180.0,421.0,19.064,0.052456,4272.2,6480.6,34.49,10.59,14.773,1907.7,-0.052426,0.012423,0.27472,supercritical
180.0,431.0,19.446,0.051425,4271.9,6488.3,34.392,10.595,14.777,1914.4,-0.052487,0.012444,0.2753,supercritical
180.0,441.0,19.825,0.050442,4271.6,6496.1,34.297,10.6,14.781,1921.1,-0.052546,0.012466,0.2759,supercritical
180.0,451.0,20.201,0.049502,4271.3,6503.8,34.204,10.605,14.784,1927.7,-0.052603,0.012488,0.27651,supercritical
180.0,461.0,20.575,0.048602,4271.1,6511.6,34.113,10.61,14.788,1934.4,-0.052657,0.012511,0.27713,supercritical
180.0,471.0,20.946,0.047741,4270.8,6519.4,34.024,10.614,14.791,1941.0,-0.05271,0.012534,0.27775,supercritical
180.0,481.0,21.315,0.046916,4270.6,6527.2,33.936,10.619,14.794,1947.6,-0.05276,0.012557,0.27839,supercritical
180.0,491.0,21.681,0.046124,4270.4,6535.0,33.851,10.624,14.798,1954.2,-0.052809,0.01258,0.27903,supercritical
180.0,501.0,22.044,0.045363,4270.2,6542.8,33.767,10.629,14.801,1960.8,-0.052856,0.012603,0.27968,supercritical
180.0,511.0,22.405,0.044632,4270.0,6550.7,33.685,10.633,14.804,1967.4,-0.0529,0.012627,0.28034,supercritical
180.0,521.0,22.764,0.043929,4269.8,6558.5,33.605,10.638,14.807,1973.9,-0.052943,0.012651,0.28101,supercritical
180.0,531.0,23.12,0.043253,4269.6,6566.3,33.526,10.643,14.81,1980.5,-0.052985,0.012675,0.28169,supercritical
