Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
190.0,1.0,0.052327,19.111,4404.4,6315.4,59.79,10.379,14.504,1634.5,-0.048528,0.012077,0.25664,vapor
190.0,11.0,0.57318,1.7446,4403.4,6322.5,49.898,10.384,14.513,1641.6,-0.048607,0.012077,0.25763,vapor
190.0,21.0,1.0897,0.91769,4402.4,6329.5,47.229,10.389,14.522,1648.6,-0.048696,0.012078,0.25853,vapor
190.0,21.0,1.0897,0.91769,4402.4,6329.5,47.229,10.389,14.522,1648.6,-0.048696,0.012078,0.25853,supercritical
190.0,21.0,1.0897,0.91769,4402.4,6329.5,47.229,10.389,14.522,1648.6,-0.048696,0.012078,0.25853,supercritical
190.0,31.0,1.6019,0.62426,4401.4,6336.6,45.62,10.394,14.532,1655.5,-0.048794,0.01208,0.25936,supercritical
190.0,41.0,2.1099,0.47396,4400.5,6343.7,44.465,10.4,14.541,1662.5,-0.048899,0.012082,0.26013,supercritical
190.0,51.0,2.6136,0.38261,4399.5,6350.8,43.563,10.405,14.55,1669.5,-0.04901,0.012085,0.26084,supercritical
190.0,61.0,3.1133,0.32121,4398.6,6358.0,42.823,10.41,14.558,1676.5,-0.049126,0.012089,0.2615,supercritical
190.0,71.0,3.6088,0.2771,4397.7,6365.1,42.195,10.415,14.567,1683.4,-0.049245,0.012093,0.26212,supercritical
190.0,81.0,4.1003,0.24388,4396.9,6372.3,41.649,10.42,14.575,1690.4,-0.049368,0.012099,0.26269,supercritical
190.0,91.0,4.5878,0.21797,4396.0,6379.5,41.167,10.426,14.583,1697.3,-0.049492,0.012104,0.26324,supercritical
190.0,101.0,5.0714,0.19719,4395.2,6386.8,40.735,10.431,14.591,1704.3,-0.049618,0.012111,0.26375,supercritical
190.0,111.0,5.551,0.18015,4394.4,6394.0,40.344,10.436,14.599,1711.2,-0.049745,0.012118,0.26423,supercritical
190.0,121.0,6.0268,0.16593,4393.6,6401.3,39.987,10.441,14.606,1718.2,-0.049871,0.012126,0.2647,supercritical
190.0,131.0,6.4988,0.15387,4392.8,6408.6,39.658,10.446,14.613,1725.1,-0.049998,0.012134,0.26514,supercritical
190.0,141.0,6.967,0.14353,4392.1,6415.9,39.353,10.451,14.621,1732.0,-0.050123,0.012143,0.26557,supercritical
190.0,151.0,7.4315,0.13456,4391.3,6423.2,39.069,10.456,14.628,1738.9,-0.050248,0.012153,0.26599,supercritical
190.0,161.0,7.8923,0.12671,4390.6,6430.6,38.803,10.461,14.634,1745.8,-0.050371,0.012163,0.2664,supercritical
190.0,171.0,8.3494,0.11977,4389.9,6438.0,38.553,10.467,14.641,1752.7,-0.050492,0.012174,0.2668,supercritical
190.0,181.0,8.803,0.1136,4389.3,6445.4,38.317,10.472,14.647,1759.6,-0.050612,0.012185,0.26719,supercritical
190.0,191.0,9.253,0.10807,4388.6,6452.8,38.094,10.477,14.654,1766.5,-0.050729,0.012196,0.26759,supercritical
190.0,201.0,9.6995,0.1031,4388.0,6460.3,37.882,10.482,14.66,1773.4,-0.050844,0.012209,0.26798,supercritical
190.0,211.0,10.142,0.098595,4387.4,6467.7,37.68,10.487,14.666,1780.2,-0.050957,0.012221,0.26837,supercritical
