Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
170.0,1.0,1.1959,0.83619,555.02,638.64,3.1006,0.78504,0.97534,322.12,0.41694,0.021529,0.028234,vapor
170.0,11.0,13.318,0.075087,551.96,634.55,2.6407,0.78985,0.99442,320.31,0.41326,0.021673,0.02866,vapor
170.0,21.0,25.74,0.038849,548.84,630.42,2.5115,0.79471,1.0146,318.63,0.40919,0.021833,0.029106,vapor
170.0,31.0,38.469,0.025995,545.66,626.25,2.4308,0.79964,1.0358,317.09,0.4047,0.022009,0.029575,vapor
170.0,41.0,51.509,0.019414,542.44,622.04,2.3708,0.8046,1.0582,315.7,0.39976,0.022203,0.030068,vapor
170.0,51.0,64.863,0.015417,539.16,617.79,2.3222,0.80959,1.0818,314.46,0.39433,0.022416,0.030589,vapor
170.0,61.0,78.535,0.012733,535.83,613.51,2.281,0.81458,1.1065,313.39,0.38839,0.022651,0.031141,vapor
170.0,71.0,92.523,0.010808,532.46,609.2,2.2448,0.81957,1.1323,312.51,0.38191,0.022908,0.031727,vapor
170.0,81.0,106.83,0.009361,529.04,604.86,2.2123,0.82453,1.1591,311.83,0.37487,0.02319,0.032349,vapor
170.0,81.0,106.83,0.009361,529.04,604.86,2.2123,0.82453,1.1591,311.83,0.37487,0.02319,0.032349,supercritical
170.0,81.0,106.83,0.009361,529.04,604.86,2.2123,0.82453,1.1591,311.83,0.37487,0.02319,0.032349,supercritical
170.0,91.0,121.44,0.0082348,525.57,600.51,2.1827,0.82945,1.187,311.37,0.36727,0.023499,0.03301,supercritical
170.0,101.0,136.34,0.0073344,522.07,596.14,2.1553,0.8343,1.2158,311.15,0.3591,0.023837,0.033712,supercritical
170.0,111.0,151.54,0.0065991,518.53,591.78,2.1298,0.83907,1.2454,311.19,0.35037,0.024205,0.034457,supercritical
170.0,121.0,166.99,0.0059884,514.96,587.42,2.1057,0.84372,1.2755,311.52,0.3411,0.024606,0.035247,supercritical
170.0,131.0,182.68,0.005474,511.37,583.08,2.083,0.84825,1.3061,312.15,0.33133,0.02504,0.036082,supercritical
170.0,141.0,198.58,0.0050357,507.77,578.77,2.0615,0.85263,1.3368,313.1,0.32111,0.02551,0.036962,supercritical
170.0,151.0,214.66,0.0046586,504.15,574.5,2.0409,0.85684,1.3675,314.4,0.3105,0.026015,0.037887,supercritical
170.0,161.0,230.86,0.0043316,500.54,570.28,2.0212,0.86086,1.3977,316.04,0.29955,0.026558,0.038855,supercritical
170.0,171.0,247.15,0.0040461,496.94,566.13,2.0024,0.86469,1.4274,318.05,0.28834,0.027138,0.039863,supercritical
170.0,181.0,263.48,0.0037953,493.36,562.05,1.9844,0.8683,1.456,320.43,0.27695,0.027755,0.040908,supercritical
170.0,191.0,279.8,0.003574,489.8,558.07,1.9671,0.87168,1.4835,323.18,0.26546,0.028408,0.041985,supercritical
170.0,201.0,296.05,0.0033778,486.29,554.18,1.9505,0.87484,1.5095,326.31,0.25395,0.029097,0.043092,supercritical
170.0,211.0,312.19,0.0032031,482.82,550.4,1.9345,0.87777,1.5338,329.79,0.2425,0.029818,0.044222,supercritical
170.0,221.0,328.17,0.0030472,479.4,546.75,1.9192,0.88047,1.5562,333.63,0.23118,0.030572,0.04537,supercritical
170.0,231.0,343.94,0.0029075,476.05,543.21,1.9045,0.88294,1.5767,337.8,0.22007,0.031354,0.046532,supercritical
170.0,241.0,359.45,0.002782,472.76,539.81,1.8904,0.8852,1.5951,342.29,0.20922,0.032163,0.047701,supercritical
170.0,251.0,374.68,0.0026689,469.55,536.54,1.8769,0.88725,1.6113,347.07,0.19867,0.032995,0.048875,supercritical
170.0,261.0,389.6,0.0025668,466.41,533.41,1.8639,0.88911,1.6255,352.12,0.18848,0.033847,0.050048,supercritical
170.0,271.0,404.17,0.0024742,463.36,530.41,1.8515,0.89078,1.6377,357.42,0.17867,0.034717,0.051216,supercritical
170.0,281.0,418.38,0.0023902,460.39,527.55,1.8396,0.89229,1.648,362.94,0.16925,0.035601,0.052377,supercritical
170.0,291.0,432.21,0.0023137,457.5,524.83,1.8281,0.89365,1.6565,368.65,0.16024,0.036497,0.053528,supercritical
170.0,301.0,445.65,0.0022439,454.7,522.24,1.8171,0.89486,1.6632,374.55,0.15164,0.037402,0.054666,supercritical
170.0,311.0,458.7,0.0021801,451.99,519.79,1.8066,0.89596,1.6684,380.6,0.14344,0.038314,0.055789,supercritical
170.0,321.0,471.36,0.0021215,449.35,517.46,1.7965,0.89695,1.6722,386.78,0.13565,0.039229,0.056896,supercritical
170.0,331.0,483.63,0.0020677,446.81,515.25,1.7868,0.89784,1.6747,393.07,0.12824,0.040147,0.057987,supercritical
170.0,341.0,495.51,0.0020181,444.34,513.16,1.7775,0.89864,1.6761,399.47,0.12122,0.041065,0.059059,supercritical
170.0,351.0,507.01,0.0019724,441.95,511.18,1.7685,0.89938,1.6765,405.94,0.11456,0.041981,0.060113,supercritical
170.0,361.0,518.14,0.00193,439.64,509.32,1.7599,0.90005,1.6761,412.47,0.10826,0.042894,0.061149,supercritical
170.0,371.0,528.9,0.0018907,437.41,507.55,1.7516,0.90067,1.6749,419.05,0.10229,0.043804,0.062167,supercritical
170.0,381.0,539.32,0.0018542,435.24,505.89,1.7436,0.90125,1.6731,425.66,0.096648,0.044708,0.063166,supercritical
170.0,391.0,549.4,0.0018202,433.15,504.32,1.7359,0.90179,1.6709,432.29,0.091315,0.045606,0.064147,supercritical
170.0,401.0,559.15,0.0017884,431.12,502.83,1.7285,0.90229,1.6682,438.93,0.086276,0.046497,0.06511,supercritical
170.0,411.0,568.6,0.0017587,429.15,501.44,1.7213,0.90277,1.6652,445.56,0.081515,0.047382,0.066056,supercritical
170.0,421.0,577.74,0.0017309,427.25,500.12,1.7144,0.90324,1.662,452.17,0.077016,0.048258,0.066986,supercritical
170.0,431.0,586.6,0.0017047,425.4,498.88,1.7078,0.90368,1.6585,458.77,0.072765,0.049127,0.067899,supercritical
170.0,441.0,595.19,0.0016801,423.61,497.7,1.7013,0.90411,1.655,465.33,0.068745,0.049988,0.068798,supercritical
170.0,451.0,603.51,0.001657,421.87,496.6,1.695,0.90453,1.6513,471.86,0.064943,0.050841,0.069681,supercritical
170.0,461.0,611.59,0.0016351,420.18,495.56,1.689,0.90494,1.6475,478.36,0.061345,0.051685,0.070549,supercritical
170.0,471.0,619.43,0.0016144,418.54,494.58,1.6831,0.90534,1.6438,484.81,0.057936,0.052521,0.071404,supercritical
170.0,481.0,627.04,0.0015948,416.94,493.65,1.6774,0.90574,1.64,491.22,0.054704,0.053349,0.072246,supercritical
170.0,491.0,634.44,0.0015762,415.39,492.78,1.6718,0.90613,1.6361,497.58,0.051637,0.054168,0.073075,supercritical
170.0,501.0,641.63,0.0015585,413.88,491.96,1.6665,0.90652,1.6323,503.9,0.048723,0.054979,0.073892,supercritical
170.0,511.0,648.62,0.0015417,412.41,491.19,1.6612,0.9069,1.6286,510.17,0.045953,0.055783,0.074697,supercritical
170.0,521.0,655.43,0.0015257,410.97,490.46,1.6561,0.90729,1.6248,516.39,0.043316,0.056578,0.075491,supercritical
170.0,531.0,662.06,0.0015104,409.58,489.78,1.6511,0.90767,1.6211,522.57,0.040804,0.057365,0.076273,supercritical
170.0,541.0,668.51,0.0014959,408.21,489.14,1.6463,0.90806,1.6174,528.7,0.038409,0.058145,0.077046,supercritical
170.0,551.0,674.81,0.0014819,406.88,488.54,1.6416,0.90844,1.6137,534.77,0.036122,0.058917,0.077808,supercritical
170.0,561.0,680.94,0.0014686,405.59,487.97,1.637,0.90883,1.6101,540.8,0.033937,0.059682,0.078561,supercritical
170.0,571.0,686.92,0.0014558,404.32,487.44,1.6325,0.90921,1.6066,546.79,0.031848,0.060439,0.079305,supercritical
170.0,581.0,692.76,0.0014435,403.08,486.95,1.6281,0.9096,1.6031,552.72,0.029849,0.06119,0.080039,supercritical
170.0,591.0,698.46,0.0014317,401.87,486.49,1.6238,0.90998,1.5996,558.61,0.027934,0.061933,0.080765,supercritical
170.0,601.0,704.03,0.0014204,400.69,486.06,1.6196,0.91037,1.5962,564.45,0.026099,0.062669,0.081621,supercritical
170.0,611.0,709.47,0.0014095,399.53,485.65,1.6155,0.91076,1.5929,570.24,0.02434,0.063399,0.082337,supercritical
170.0,621.0,714.79,0.001399,398.4,485.28,1.6115,0.91115,1.5896,575.98,0.022651,0.064122,0.083045,supercritical
170.0,631.0,719.99,0.0013889,397.29,484.93,1.6076,0.91154,1.5863,581.68,0.02103,0.064839,0.083746,supercritical
170.0,641.0,725.08,0.0013792,396.21,484.61,1.6037,0.91193,1.5832,587.33,0.019473,0.065549,0.084439,supercritical
170.0,651.0,730.06,0.0013698,395.14,484.32,1.6,0.91233,1.5801,592.93,0.017976,0.066254,0.085125,supercritical
170.0,661.0,734.93,0.0013607,394.1,484.04,1.5963,0.91272,1.577,598.48,0.016536,0.066952,0.085804,supercritical
170.0,671.0,739.71,0.0013519,393.08,483.79,1.5927,0.91312,1.574,603.99,0.015151,0.067645,0.086477,supercritical
170.0,681.0,744.38,0.0013434,392.08,483.57,1.5891,0.91352,1.5711,609.45,0.013818,0.068332,0.087143,supercritical
170.0,691.0,748.97,0.0013352,391.1,483.36,1.5856,0.91392,1.5682,614.87,0.012534,0.069013,0.087803,supercritical
170.0,701.0,753.46,0.0013272,390.14,483.17,1.5822,0.91432,1.5655,620.23,0.011297,0.069689,0.088456,supercritical
170.0,711.0,757.87,0.0013195,389.19,483.01,1.5788,0.91472,1.5627,625.56,0.010105,0.07036,0.089104,supercritical
170.0,721.0,762.19,0.001312,388.26,482.86,1.5755,0.91513,1.5601,630.83,0.0089559,0.071025,0.089747,supercritical
170.0,731.0,766.44,0.0013047,387.35,482.73,1.5723,0.91553,1.5575,636.06,0.0078472,0.071686,0.090384,supercritical
170.0,741.0,770.6,0.0012977,386.45,482.61,1.5691,0.91594,1.5549,641.25,0.0067773,0.072342,0.091015,supercritical
170.0,751.0,774.7,0.0012908,385.57,482.51,1.5659,0.91635,1.5524,646.39,0.0057445,0.072993,0.091642,supercritical
170.0,761.0,778.72,0.0012842,384.71,482.43,1.5628,0.91676,1.55,651.49,0.0047469,0.07364,0.092264,supercritical
170.0,771.0,782.66,0.0012777,383.86,482.37,1.5598,0.91718,1.5477,656.54,0.0037832,0.074282,0.092881,supercritical
170.0,781.0,786.55,0.0012714,383.02,482.32,1.5568,0.91759,1.5454,661.55,0.0028517,0.07492,0.093493,supercritical
170.0,791.0,790.36,0.0012652,382.2,482.28,1.5539,0.918,1.5431,666.52,0.0019511,0.075553,0.094101,supercritical
170.0,801.0,794.11,0.0012593,381.39,482.26,1.551,0.91842,1.5409,671.44,0.0010799,0.076183,0.094704,supercritical
170.0,811.0,797.8,0.0012534,380.59,482.25,1.5481,0.91884,1.5388,676.33,0.00023688,0.076808,0.095304,supercritical
170.0,821.0,801.44,0.0012478,379.81,482.25,1.5453,0.91926,1.5367,681.17,-0.00057913,0.07743,0.095899,supercritical
170.0,831.0,805.01,0.0012422,379.03,482.26,1.5425,0.91968,1.5347,685.97,-0.0013693,0.078047,0.09649,supercritical
170.0,841.0,808.53,0.0012368,378.27,482.29,1.5398,0.9201,1.5327,690.73,-0.0021348,0.078661,0.097077,supercritical
170.0,851.0,811.99,0.0012315,377.52,482.33,1.5371,0.92052,1.5308,695.45,-0.0028767,0.079272,0.097661,supercritical
170.0,861.0,815.41,0.0012264,376.79,482.38,1.5344,0.92095,1.5289,700.14,-0.0035958,0.079879,0.098241,supercritical
170.0,871.0,818.77,0.0012213,376.06,482.44,1.5318,0.92137,1.527,704.78,-0.0042933,0.080482,0.098818,supercritical
170.0,881.0,822.08,0.0012164,375.34,482.51,1.5292,0.9218,1.5252,709.39,-0.0049698,0.081083,0.099391,supercritical
170.0,891.0,825.34,0.0012116,374.64,482.59,1.5266,0.92223,1.5235,713.96,-0.0056265,0.08168,0.09996,supercritical
170.0,901.0,828.56,0.0012069,373.94,482.68,1.5241,0.92266,1.5218,718.49,-0.0062639,0.082273,0.10053,supercritical
170.0,911.0,831.74,0.0012023,373.25,482.78,1.5216,0.92309,1.5201,722.99,-0.006883,0.082864,0.10109,supercritical
170.0,921.0,834.86,0.0011978,372.57,482.89,1.5192,0.92352,1.5185,727.45,-0.0074844,0.083452,0.10165,supercritical
170.0,931.0,837.95,0.0011934,371.9,483.01,1.5167,0.92395,1.5169,731.87,-0.0080688,0.084037,0.10221,supercritical
170.0,941.0,840.99,0.0011891,371.24,483.13,1.5143,0.92438,1.5154,736.27,-0.0086369,0.084619,0.10276,supercritical
170.0,951.0,844.0,0.0011848,370.59,483.27,1.512,0.92482,1.5138,740.62,-0.0091894,0.085198,0.10331,supercritical
170.0,961.0,846.96,0.0011807,369.95,483.41,1.5096,0.92525,1.5124,744.95,-0.0097268,0.085774,0.10386,supercritical
170.0,971.0,849.89,0.0011766,369.31,483.56,1.5073,0.92569,1.5109,749.24,-0.01025,0.086348,0.10441,supercritical
170.0,981.0,852.78,0.0011726,368.69,483.72,1.505,0.92612,1.5095,753.5,-0.010759,0.08692,0.10495,supercritical
170.0,991.0,855.63,0.0011687,368.07,483.89,1.5027,0.92656,1.5081,757.73,-0.011254,0.087488,0.10549,supercritical
170.0,1001.0,858.45,0.0011649,367.46,484.06,1.5005,0.927,1.5068,761.92,-0.011737,0.088055,0.10603,supercritical
