Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
90.0,1.0,0.53173,1.8806,872.46,1060.5,7.1376,1.8898,2.411,489.64,0.28322,0.013096,0.043659,vapor
90.0,11.0,5.8935,0.16968,867.06,1053.7,5.88,1.8953,2.4468,488.88,0.2781,0.013219,0.044194,vapor
90.0,21.0,11.333,0.088236,861.63,1046.9,5.53,1.9007,2.4836,488.42,0.27267,0.013355,0.044757,vapor
90.0,31.0,16.847,0.059359,856.16,1040.2,5.3134,1.9061,2.5213,488.27,0.26694,0.013504,0.045353,vapor
90.0,41.0,22.428,0.044587,850.66,1033.5,5.1537,1.9113,2.5598,488.44,0.26087,0.013666,0.045985,vapor
90.0,51.0,28.072,0.035623,845.14,1026.8,5.0258,1.9165,2.599,488.97,0.25448,0.013841,0.046654,vapor
90.0,51.0,28.072,0.035623,845.14,1026.8,5.0258,1.9165,2.599,488.97,0.25448,0.013841,0.046654,supercritical
90.0,51.0,28.072,0.035623,845.14,1026.8,5.0258,1.9165,2.599,488.97,0.25448,0.013841,0.046654,supercritical
90.0,61.0,33.769,0.029613,839.61,1020.2,4.9184,1.9215,2.6387,489.87,0.24776,0.01403,0.047362,supercritical
90.0,71.0,39.514,0.025308,834.06,1013.7,4.8252,1.9264,2.6786,491.15,0.24073,0.014232,0.048108,supercritical
90.0,81.0,45.295,0.022078,828.52,1007.3,4.7426,1.9312,2.7186,492.82,0.23341,0.014447,0.048894,supercritical
90.0,91.0,51.102,0.019569,822.99,1001.1,4.668,1.9358,2.7584,494.91,0.22581,0.014675,0.049719,supercritical
90.0,101.0,56.926,0.017567,817.47,994.9,4.6,1.9403,2.7978,497.42,0.21798,0.014916,0.050582,supercritical
90.0,111.0,62.754,0.015935,811.99,988.87,4.5374,1.9446,2.8364,500.35,0.20995,0.015169,0.051481,supercritical
90.0,121.0,68.575,0.014583,806.54,982.99,4.4792,1.9487,2.8741,503.72,0.20177,0.015434,0.052415,supercritical
90.0,131.0,74.376,0.013445,801.14,977.27,4.4249,1.9526,2.9106,507.52,0.19348,0.015711,0.053381,supercritical
90.0,141.0,80.145,0.012477,795.8,971.73,4.374,1.9564,2.9455,511.75,0.18512,0.015998,0.054376,supercritical
90.0,151.0,85.87,0.011646,790.52,966.37,4.3261,1.9601,2.9789,516.39,0.17675,0.016295,0.055396,supercritical
90.0,161.0,91.539,0.010924,785.32,961.2,4.2808,1.9635,3.0103,521.45,0.16841,0.016602,0.056438,supercritical
90.0,171.0,97.143,0.010294,780.21,956.23,4.2379,1.9668,3.0399,526.89,0.16015,0.016917,0.057498,supercritical
90.0,181.0,102.67,0.0097399,775.18,951.47,4.1972,1.9699,3.0673,532.72,0.15199,0.017239,0.058571,supercritical
90.0,191.0,108.11,0.0092495,770.25,946.91,4.1585,1.9729,3.0926,538.91,0.14399,0.017568,0.059655,supercritical
90.0,201.0,113.46,0.0088134,765.41,942.56,4.1217,1.9758,3.1158,545.43,0.13616,0.017903,0.060743,supercritical
90.0,211.0,118.71,0.0084237,760.69,938.43,4.0866,1.9786,3.1368,552.27,0.12853,0.018244,0.061835,supercritical
90.0,221.0,123.86,0.0080738,756.07,934.5,4.0531,1.9812,3.1557,559.4,0.12113,0.018588,0.062925,supercritical
