Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
90.0,1.0,1.4613,0.68432,494.7,563.13,2.9129,0.71933,0.91066,293.96,0.6701,0.017966,0.021743,vapor
90.0,11.0,16.502,0.060599,490.26,556.91,2.4476,0.7302,0.9477,289.88,0.66827,0.018112,0.022252,vapor
90.0,21.0,32.383,0.030881,485.61,550.46,2.3126,0.74157,0.98973,285.85,0.66529,0.018289,0.022832,vapor
90.0,31.0,49.205,0.020323,480.74,543.74,2.2255,0.75347,1.0377,281.89,0.66093,0.018502,0.023496,vapor
90.0,41.0,67.089,0.014906,475.62,536.73,2.1584,0.76591,1.0927,278.01,0.65492,0.018758,0.024261,vapor
90.0,51.0,86.173,0.011605,470.23,529.42,2.102,0.77888,1.1563,274.27,0.64691,0.019068,0.025148,vapor
90.0,61.0,106.62,0.0093794,464.55,521.76,2.0523,0.79237,1.23,270.71,0.63653,0.019442,0.026184,vapor
90.0,71.0,128.6,0.007776,458.54,513.75,2.0067,0.80634,1.3158,267.41,0.62335,0.019896,0.0274,vapor
90.0,81.0,152.33,0.0065648,452.18,505.35,1.9639,0.8207,1.4159,264.47,0.6069,0.020448,0.028833,vapor
90.0,81.0,152.33,0.0065648,452.18,505.35,1.9639,0.8207,1.4159,264.47,0.6069,0.020448,0.028833,supercritical
90.0,81.0,152.33,0.0065648,452.18,505.35,1.9639,0.8207,1.4159,264.47,0.6069,0.020448,0.028833,supercritical
90.0,91.0,178.0,0.005618,445.44,496.56,1.923,0.83533,1.5324,262.05,0.58675,0.02112,0.030522,supercritical
90.0,101.0,205.81,0.0048587,438.3,487.38,1.8833,0.84997,1.6666,260.31,0.56252,0.021942,0.032503,supercritical
90.0,111.0,235.91,0.004239,430.78,477.83,1.8445,0.86428,1.8185,259.49,0.53397,0.022945,0.034801,supercritical
90.0,121.0,268.29,0.0037274,422.89,467.99,1.8064,0.87773,1.9844,259.88,0.50112,0.024162,0.03741,supercritical
90.0,131.0,302.74,0.0033032,414.72,458.0,1.7693,0.88969,2.155,261.8,0.46439,0.025623,0.040281,supercritical
90.0,141.0,338.72,0.0029523,406.43,448.05,1.7333,0.89952,2.315,265.59,0.42476,0.027342,0.043317,supercritical
90.0,151.0,375.37,0.0026641,398.19,438.42,1.699,0.90676,2.4463,271.45,0.38381,0.029304,0.046392,supercritical
90.0,161.0,411.58,0.0024297,390.24,429.36,1.6671,0.91138,2.5347,279.39,0.34345,0.031464,0.04939,supercritical
90.0,171.0,446.31,0.0022406,382.75,421.06,1.6378,0.91377,2.5765,289.22,0.30537,0.033756,0.052237,supercritical
90.0,181.0,478.8,0.0020886,375.83,413.64,1.6114,0.91455,2.5774,300.54,0.2707,0.036104,0.054903,supercritical
90.0,191.0,508.64,0.001966,369.54,407.1,1.5878,0.9143,2.5493,312.94,0.23997,0.038445,0.057391,supercritical
90.0,201.0,535.76,0.0018665,363.86,401.38,1.5668,0.91345,2.5042,326.0,0.2132,0.040733,0.059718,supercritical
90.0,211.0,560.3,0.0017847,358.73,396.38,1.548,0.9123,2.4512,339.39,0.19008,0.042944,0.0619,supercritical
