Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
30.0,251.0,922.95,0.0010835,225.01,252.21,1.1002,0.91539,2.0132,625.57,0.019783,0.098553,0.10978,liquid
30.0,261.0,928.45,0.0010771,223.72,251.83,1.0954,0.91527,1.9928,635.56,0.017669,0.10004,0.11096,liquid
30.0,271.0,933.73,0.001071,222.48,251.5,1.0908,0.91523,1.974,645.23,0.015709,0.1015,0.11211,liquid
30.0,281.0,938.82,0.0010652,221.28,251.21,1.0863,0.91523,1.9567,654.61,0.013884,0.10293,0.11324,liquid
30.0,291.0,943.72,0.0010596,220.12,250.96,1.0819,0.91529,1.9406,663.73,0.012181,0.10433,0.11433,liquid
30.0,301.0,948.45,0.0010544,219.0,250.74,1.0777,0.91539,1.9256,672.6,0.010587,0.1057,0.11541,liquid
30.0,311.0,953.02,0.0010493,217.91,250.55,1.0736,0.91552,1.9116,681.23,0.0090909,0.10706,0.11646,liquid
30.0,321.0,957.45,0.0010444,216.86,250.39,1.0697,0.91569,1.8986,689.66,0.0076832,0.10839,0.11749,liquid
30.0,331.0,961.74,0.0010398,215.84,250.25,1.0658,0.91588,1.8863,697.89,0.006356,0.10971,0.11851,liquid
30.0,341.0,965.91,0.0010353,214.84,250.15,1.062,0.9161,1.8747,705.93,0.0051021,0.111,0.1195,liquid
30.0,351.0,969.96,0.001031,213.88,250.06,1.0583,0.91634,1.8638,713.79,0.0039152,0.11228,0.12048,liquid
30.0,361.0,973.9,0.0010268,212.93,250.0,1.0547,0.9166,1.8535,721.5,0.0027897,0.11354,0.12144,liquid
30.0,371.0,977.73,0.0010228,212.01,249.96,1.0512,0.91687,1.8437,729.04,0.0017209,0.11479,0.12239,liquid
30.0,381.0,981.47,0.0010189,211.12,249.94,1.0478,0.91716,1.8344,736.44,0.00070415,0.11602,0.12332,liquid
30.0,391.0,985.11,0.0010151,210.24,249.93,1.0444,0.91747,1.8256,743.7,-0.0002643,0.11724,0.12423,liquid
30.0,401.0,988.66,0.0010115,209.39,249.95,1.0411,0.91778,1.8173,750.82,-0.001188,0.11845,0.12514,liquid
30.0,411.0,992.13,0.0010079,208.55,249.98,1.0379,0.9181,1.8093,757.82,-0.0020702,0.11965,0.12603,liquid
30.0,421.0,995.53,0.0010045,207.73,250.02,1.0347,0.91844,1.8017,764.7,-0.0029137,0.12083,0.12691,liquid
30.0,431.0,998.84,0.0010012,206.93,250.08,1.0316,0.91878,1.7944,771.47,-0.0037211,0.122,0.12778,liquid
30.0,441.0,1002.1,0.00099791,206.15,250.15,1.0285,0.91913,1.7874,778.12,-0.0044948,0.12316,0.12864,liquid
30.0,451.0,1005.3,0.00099476,205.38,250.24,1.0255,0.91949,1.7808,784.67,-0.0052369,0.12432,0.12948,liquid
30.0,461.0,1008.4,0.00099169,204.62,250.34,1.0226,0.91986,1.7744,791.12,-0.0059494,0.12546,0.13032,liquid
30.0,471.0,1011.4,0.00098869,203.88,250.45,1.0197,0.92023,1.7683,797.47,-0.0066341,0.12659,0.13115,liquid
30.0,481.0,1014.4,0.00098578,203.16,250.57,1.0168,0.92061,1.7624,803.73,-0.0072926,0.12772,0.13197,liquid
30.0,491.0,1017.4,0.00098293,202.45,250.71,1.014,0.92099,1.7567,809.9,-0.0079265,0.12883,0.13277,liquid
30.0,501.0,1020.2,0.00098016,201.75,250.85,1.0113,0.92138,1.7513,815.98,-0.0085371,0.12994,0.13357,liquid
30.0,511.0,1023.1,0.00097745,201.06,251.01,1.0085,0.92177,1.746,821.98,-0.0091257,0.13104,0.13437,liquid
30.0,521.0,1025.9,0.0009748,200.38,251.17,1.0059,0.92217,1.741,827.89,-0.0096936,0.13214,0.13515,liquid
30.0,531.0,1028.6,0.00097221,199.72,251.34,1.0032,0.92257,1.7361,833.73,-0.010242,0.13322,0.13593,liquid
30.0,541.0,1031.3,0.00096968,199.07,251.53,1.0006,0.92297,1.7314,839.5,-0.010771,0.1343,0.1367,liquid
30.0,551.0,1033.9,0.00096721,198.42,251.72,0.99806,0.92338,1.7269,845.19,-0.011283,0.13538,0.13746,liquid
30.0,561.0,1036.5,0.00096478,197.79,251.92,0.99553,0.92379,1.7225,850.81,-0.011779,0.13645,0.13821,liquid
30.0,571.0,1039.1,0.00096241,197.17,252.12,0.99304,0.9242,1.7182,856.37,-0.012258,0.13751,0.13896,liquid
30.0,581.0,1041.6,0.00096009,196.56,252.34,0.99057,0.92462,1.7141,861.85,-0.012722,0.13856,0.1397,liquid
30.0,591.0,1044.1,0.00095781,195.95,252.56,0.98814,0.92503,1.7101,867.28,-0.013171,0.13961,0.14044,liquid
30.0,601.0,1046.5,0.00095558,195.36,252.79,0.98574,0.92546,1.7063,872.64,-0.013607,0.14066,0.14117,liquid
30.0,611.0,1048.9,0.00095339,194.77,253.02,0.98337,0.92588,1.7025,877.94,-0.01403,0.1417,0.14189,liquid
30.0,621.0,1051.3,0.00095124,194.19,253.27,0.98102,0.92631,1.6989,883.18,-0.01444,0.14273,0.14261,liquid
30.0,631.0,1053.6,0.00094913,193.62,253.51,0.97871,0.92674,1.6954,888.36,-0.014837,0.14376,0.14332,liquid
30.0,641.0,1055.9,0.00094706,193.06,253.77,0.97642,0.92717,1.692,893.49,-0.015224,0.14479,0.14403,liquid
30.0,651.0,1058.2,0.00094503,192.51,254.03,0.97416,0.9276,1.6887,898.56,-0.015599,0.14581,0.14473,liquid
30.0,661.0,1060.4,0.00094303,191.96,254.3,0.97193,0.92803,1.6855,903.58,-0.015964,0.14682,0.14543,liquid
30.0,671.0,1062.6,0.00094107,191.42,254.57,0.96971,0.92847,1.6823,908.55,-0.016319,0.14784,0.14612,liquid
30.0,681.0,1064.8,0.00093914,190.89,254.84,0.96753,0.92891,1.6793,913.47,-0.016664,0.14884,0.1468,liquid
30.0,691.0,1067.0,0.00093725,190.36,255.13,0.96536,0.92935,1.6763,918.34,-0.017,0.14985,0.14748,liquid
30.0,701.0,1069.1,0.00093539,189.84,255.41,0.96322,0.92979,1.6735,923.16,-0.017327,0.15085,0.14816,liquid
30.0,711.0,1071.2,0.00093355,189.33,255.71,0.96111,0.93023,1.6707,927.94,-0.017646,0.15184,0.14883,liquid
30.0,721.0,1073.2,0.00093175,188.82,256.0,0.95901,0.93068,1.6679,932.67,-0.017956,0.15283,0.1495,liquid
30.0,731.0,1075.3,0.00092998,188.32,256.31,0.95693,0.93112,1.6653,937.35,-0.018258,0.15382,0.15017,liquid
30.0,741.0,1077.3,0.00092823,187.83,256.61,0.95488,0.93157,1.6627,941.99,-0.018553,0.15481,0.15083,liquid
30.0,751.0,1079.3,0.00092651,187.34,256.92,0.95285,0.93202,1.6602,946.59,-0.01884,0.15579,0.15148,liquid
30.0,761.0,1081.3,0.00092482,186.86,257.24,0.95083,0.93247,1.6577,951.15,-0.01912,0.15677,0.15213,liquid
30.0,771.0,1083.2,0.00092315,186.38,257.56,0.94884,0.93292,1.6553,955.67,-0.019393,0.15775,0.15278,liquid
30.0,781.0,1085.2,0.00092151,185.91,257.88,0.94686,0.93337,1.653,960.14,-0.01966,0.15872,0.15342,liquid
30.0,791.0,1087.1,0.00091989,185.44,258.21,0.9449,0.93382,1.6507,964.58,-0.01992,0.15969,0.15406,liquid
30.0,801.0,1089.0,0.00091829,184.98,258.54,0.94296,0.93428,1.6484,968.98,-0.020175,0.16065,0.1547,liquid
30.0,811.0,1090.8,0.00091672,184.53,258.87,0.94104,0.93473,1.6463,973.34,-0.020423,0.16162,0.15533,liquid
30.0,821.0,1092.7,0.00091517,184.07,259.21,0.93913,0.93519,1.6441,977.66,-0.020666,0.16258,0.15596,liquid
30.0,831.0,1094.5,0.00091364,183.63,259.55,0.93724,0.93565,1.6421,981.95,-0.020903,0.16354,0.15659,liquid
30.0,841.0,1096.3,0.00091213,183.19,259.9,0.93537,0.93611,1.64,986.2,-0.021134,0.16449,0.15721,liquid
30.0,851.0,1098.1,0.00091064,182.75,260.24,0.93351,0.93657,1.638,990.42,-0.021361,0.16545,0.15783,liquid
30.0,861.0,1099.9,0.00090917,182.32,260.6,0.93167,0.93703,1.6361,994.6,-0.021583,0.1664,0.15845,liquid
30.0,871.0,1101.7,0.00090772,181.89,260.95,0.92984,0.93749,1.6342,998.75,-0.021799,0.16735,0.15906,liquid
30.0,881.0,1103.4,0.00090629,181.46,261.31,0.92803,0.93795,1.6324,1002.9,-0.022011,0.16829,0.15967,liquid
30.0,891.0,1105.1,0.00090488,181.04,261.67,0.92623,0.93841,1.6305,1007.0,-0.022219,0.16924,0.16028,liquid
30.0,901.0,1106.8,0.00090348,180.63,262.03,0.92445,0.93887,1.6288,1011.0,-0.022422,0.17018,0.16089,liquid
30.0,911.0,1108.5,0.00090211,180.22,262.4,0.92268,0.93934,1.627,1015.0,-0.022621,0.17112,0.16149,liquid
30.0,921.0,1110.2,0.00090075,179.81,262.77,0.92092,0.9398,1.6253,1019.0,-0.022815,0.17206,0.1621,liquid
30.0,931.0,1111.8,0.0008994,179.41,263.14,0.91918,0.94027,1.6237,1023.0,-0.023006,0.17299,0.1627,liquid
30.0,941.0,1113.5,0.00089808,179.01,263.52,0.91745,0.94073,1.622,1026.9,-0.023192,0.17392,0.16329,liquid
30.0,951.0,1115.1,0.00089677,178.61,263.89,0.91574,0.9412,1.6204,1030.8,-0.023375,0.17486,0.16388,liquid
30.0,961.0,1116.7,0.00089547,178.22,264.27,0.91404,0.94167,1.6189,1034.7,-0.023555,0.17579,0.16448,liquid
30.0,971.0,1118.3,0.00089419,177.83,264.66,0.91235,0.94213,1.6174,1038.6,-0.02373,0.17671,0.16506,liquid
30.0,981.0,1119.9,0.00089293,177.45,265.04,0.91067,0.9426,1.6159,1042.4,-0.023902,0.17764,0.16565,liquid
30.0,991.0,1121.5,0.00089167,177.06,265.43,0.909,0.94307,1.6144,1046.2,-0.024071,0.17856,0.16623,liquid
30.0,1001.0,1123.0,0.00089044,176.69,265.82,0.90735,0.94354,1.6129,1049.9,-0.024237,0.17948,0.16681,liquid
