Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
120.0,1.0,1.3489,0.74132,516.7,590.84,2.9862,0.74529,0.93613,304.85,0.55377,0.019328,0.024162,vapor
120.0,11.0,15.132,0.066085,512.9,585.59,2.5235,0.75308,0.96428,301.82,0.5508,0.019476,0.024635,vapor
120.0,21.0,29.475,0.033927,508.96,580.21,2.3913,0.7611,0.99513,298.89,0.54703,0.019647,0.025152,vapor
120.0,31.0,44.417,0.022514,504.91,574.7,2.3074,0.76934,1.029,296.09,0.54237,0.019845,0.025721,vapor
120.0,41.0,60.001,0.016666,500.72,569.05,2.2439,0.77778,1.0661,293.43,0.5367,0.020072,0.026348,vapor
120.0,51.0,76.272,0.013111,496.39,563.26,2.1916,0.78639,1.1068,290.93,0.52988,0.020333,0.027042,vapor
120.0,61.0,93.273,0.010721,491.92,557.32,2.1464,0.79515,1.1515,288.64,0.5218,0.020634,0.027812,vapor
120.0,71.0,111.05,0.009005,487.31,551.24,2.1059,0.80402,1.2003,286.58,0.51232,0.02098,0.028668,vapor
120.0,81.0,129.64,0.0077137,482.54,545.02,2.0689,0.81294,1.2536,284.82,0.50132,0.021377,0.029619,vapor
120.0,81.0,129.64,0.0077137,482.54,545.02,2.0689,0.81294,1.2536,284.82,0.50132,0.021377,0.029619,supercritical
120.0,81.0,129.64,0.0077137,482.54,545.02,2.0689,0.81294,1.2536,284.82,0.50132,0.021377,0.029619,supercritical
120.0,91.0,149.08,0.006708,477.63,538.67,2.0345,0.82185,1.3114,283.41,0.48871,0.021833,0.030677,supercritical
120.0,101.0,169.38,0.005904,472.58,532.21,2.002,0.83068,1.3737,282.41,0.47445,0.022355,0.03185,supercritical
120.0,111.0,190.54,0.0052482,467.39,525.65,1.9712,0.83933,1.44,281.9,0.45851,0.022952,0.033145,supercritical
120.0,121.0,212.54,0.0047049,462.09,519.01,1.9417,0.84771,1.5099,281.96,0.44094,0.02363,0.034566,supercritical
120.0,131.0,235.32,0.0042495,456.68,512.35,1.9134,0.85569,1.582,282.66,0.42186,0.024398,0.03611,supercritical
120.0,141.0,258.78,0.0038643,451.2,505.68,1.8861,0.86317,1.655,284.1,0.40145,0.025262,0.03777,supercritical
120.0,151.0,282.78,0.0035363,445.68,499.08,1.8599,0.87003,1.7266,286.34,0.37996,0.026225,0.039531,supercritical
120.0,161.0,307.13,0.003256,440.16,492.58,1.8347,0.87617,1.7947,289.43,0.35769,0.027287,0.041372,supercritical
120.0,171.0,331.61,0.0030156,434.69,486.26,1.8107,0.88153,1.8568,293.41,0.33504,0.028444,0.043268,supercritical
120.0,181.0,355.98,0.0028092,429.31,480.16,1.7878,0.88608,1.9108,298.27,0.3124,0.02969,0.045194,supercritical
120.0,191.0,380.01,0.0026315,424.07,474.33,1.766,0.88984,1.9553,303.99,0.29016,0.031012,0.047123,supercritical
120.0,201.0,403.47,0.0024785,419.0,468.82,1.7455,0.89284,1.9894,310.5,0.26868,0.032397,0.049034,supercritical
120.0,211.0,426.18,0.0023464,414.14,463.65,1.7262,0.89519,2.0135,317.7,0.24823,0.033829,0.050912,supercritical
120.0,221.0,448.0,0.0022322,409.5,458.83,1.7082,0.89696,2.0281,325.51,0.229,0.035294,0.052744,supercritical
120.0,231.0,468.83,0.002133,405.09,454.36,1.6912,0.89825,2.0346,333.83,0.21106,0.036776,0.054524,supercritical
120.0,241.0,488.63,0.0020465,400.91,450.23,1.6754,0.89916,2.0342,342.56,0.19447,0.038263,0.056246,supercritical
120.0,251.0,507.39,0.0019709,396.97,446.44,1.6607,0.89977,2.0284,351.61,0.17922,0.039744,0.05791,supercritical
120.0,261.0,525.11,0.0019044,393.25,442.96,1.6469,0.90017,2.0186,360.89,0.16524,0.041211,0.059517,supercritical
120.0,271.0,541.84,0.0018456,389.75,439.76,1.634,0.9004,2.006,370.32,0.15248,0.042658,0.061067,supercritical
120.0,281.0,557.62,0.0017933,386.44,436.83,1.6219,0.90053,1.9916,379.84,0.14085,0.044081,0.062564,supercritical
120.0,291.0,572.52,0.0017467,383.31,434.14,1.6106,0.90058,1.9761,389.38,0.13026,0.045476,0.06401,supercritical
