Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
20.0,141.0,10.731,0.093186,2613.1,3927.0,32.657,10.277,14.614,1427.1,-0.036963,0.0090078,0.19515,supercritical
20.0,151.0,11.425,0.087526,2610.8,3932.5,32.367,10.286,14.631,1436.1,-0.037488,0.009031,0.19581,supercritical
20.0,161.0,12.111,0.082571,2608.6,3938.0,32.096,10.294,14.647,1445.0,-0.037998,0.0090551,0.19647,supercritical
20.0,171.0,12.788,0.078198,2606.4,3943.6,31.841,10.302,14.663,1454.0,-0.038492,0.00908,0.19715,supercritical
20.0,181.0,13.457,0.074309,2604.3,3949.3,31.6,10.31,14.679,1463.0,-0.03897,0.0091057,0.19783,supercritical
20.0,191.0,14.119,0.070829,2602.2,3955.0,31.373,10.318,14.694,1472.0,-0.039433,0.0091322,0.19853,supercritical
20.0,201.0,14.772,0.067696,2600.2,3960.9,31.156,10.326,14.708,1481.0,-0.03988,0.0091594,0.19924,supercritical
20.0,211.0,15.417,0.064862,2598.2,3966.8,30.951,10.334,14.722,1490.0,-0.040312,0.0091872,0.19996,supercritical
20.0,221.0,16.055,0.062285,2596.3,3972.7,30.754,10.342,14.735,1499.0,-0.040728,0.0092158,0.2007,supercritical
20.0,231.0,16.686,0.059932,2594.4,3978.8,30.566,10.35,14.747,1507.9,-0.04113,0.009245,0.20146,supercritical
20.0,241.0,17.309,0.057775,2592.5,3984.9,30.386,10.358,14.76,1516.9,-0.041518,0.0092748,0.20223,supercritical
20.0,251.0,17.924,0.05579,2590.7,3991.0,30.214,10.366,14.771,1525.9,-0.041892,0.0093052,0.20302,supercritical
20.0,261.0,18.533,0.053959,2588.9,3997.3,30.048,10.373,14.783,1534.9,-0.042252,0.0093361,0.20382,supercritical
20.0,271.0,19.134,0.052263,2587.2,4003.5,29.888,10.381,14.794,1543.8,-0.0426,0.0093676,0.20464,supercritical
20.0,281.0,19.729,0.050688,2585.5,4009.9,29.734,10.389,14.804,1552.8,-0.042935,0.0093996,0.20547,supercritical
20.0,291.0,20.316,0.049222,2583.9,4016.2,29.585,10.397,14.814,1561.7,-0.043257,0.0094321,0.20631,supercritical
20.0,301.0,20.897,0.047854,2582.3,4022.7,29.442,10.404,14.824,1570.6,-0.043569,0.0094651,0.20717,supercritical
20.0,311.0,21.471,0.046574,2580.7,4029.2,29.303,10.412,14.833,1579.5,-0.043869,0.0094985,0.20804,supercritical
20.0,321.0,22.039,0.045374,2579.2,4035.7,29.168,10.42,14.843,1588.4,-0.044158,0.0095323,0.20893,supercritical
20.0,331.0,22.601,0.044247,2577.7,4042.3,29.038,10.427,14.851,1597.3,-0.044437,0.0095665,0.20983,supercritical
20.0,341.0,23.156,0.043186,2576.2,4048.9,28.911,10.435,14.86,1606.1,-0.044706,0.0096012,0.21073,supercritical
20.0,351.0,23.705,0.042186,2574.8,4055.5,28.789,10.443,14.868,1615.0,-0.044966,0.0096362,0.21165,supercritical
20.0,361.0,24.247,0.041241,2573.4,4062.3,28.669,10.45,14.876,1623.8,-0.045217,0.0096715,0.21258,supercritical
20.0,371.0,24.784,0.040348,2572.1,4069.0,28.553,10.458,14.883,1632.6,-0.045458,0.0097072,0.21352,supercritical
20.0,381.0,25.315,0.039502,2570.8,4075.8,28.44,10.465,14.891,1641.4,-0.045692,0.0097433,0.21446,supercritical
20.0,391.0,25.841,0.038699,2569.5,4082.6,28.33,10.473,14.898,1650.2,-0.045917,0.0097796,0.21542,supercritical
20.0,401.0,26.36,0.037936,2568.2,4089.5,28.223,10.48,14.905,1658.9,-0.046135,0.0098162,0.21638,supercritical
20.0,411.0,26.874,0.03721,2567.0,4096.4,28.118,10.488,14.911,1667.6,-0.046345,0.0098531,0.21735,supercritical
20.0,421.0,27.383,0.036519,2565.8,4103.3,28.016,10.495,14.918,1676.3,-0.046548,0.0098903,0.21832,supercritical
20.0,431.0,27.886,0.03586,2564.7,4110.2,27.916,10.502,14.924,1685.0,-0.046744,0.0099277,0.21931,supercritical
20.0,441.0,28.384,0.035231,2563.5,4117.2,27.819,10.51,14.93,1693.7,-0.046934,0.0099654,0.22029,supercritical
20.0,451.0,28.877,0.03463,2562.4,4124.3,27.724,10.517,14.936,1702.3,-0.047117,0.010003,0.22128,supercritical
20.0,461.0,29.364,0.034055,2561.4,4131.3,27.631,10.524,14.941,1710.9,-0.047295,0.010041,0.22228,supercritical
20.0,471.0,29.847,0.033505,2560.3,4138.4,27.539,10.531,14.947,1719.5,-0.047466,0.01008,0.22328,supercritical
20.0,481.0,30.324,0.032977,2559.3,4145.5,27.45,10.539,14.952,1728.1,-0.047632,0.010118,0.22429,supercritical
20.0,491.0,30.797,0.032471,2558.3,4152.6,27.363,10.546,14.957,1736.6,-0.047792,0.010157,0.2253,supercritical
20.0,501.0,31.265,0.031985,2557.4,4159.8,27.278,10.553,14.962,1745.1,-0.047947,0.010196,0.22631,supercritical
20.0,511.0,31.728,0.031518,2556.4,4167.0,27.194,10.56,14.967,1753.6,-0.048097,0.010235,0.22733,supercritical
20.0,521.0,32.187,0.031069,2555.5,4174.2,27.112,10.567,14.971,1762.1,-0.048242,0.010274,0.22835,supercritical
20.0,531.0,32.641,0.030637,2554.6,4181.4,27.031,10.574,14.976,1770.5,-0.048382,0.010314,0.22937,supercritical
20.0,541.0,33.09,0.03022,2553.8,4188.7,26.952,10.581,14.98,1778.9,-0.048518,0.010353,0.23039,supercritical
20.0,551.0,33.535,0.029819,2552.9,4196.0,26.874,10.588,14.984,1787.3,-0.048649,0.010393,0.23142,supercritical
20.0,561.0,33.976,0.029432,2552.1,4203.3,26.798,10.595,14.988,1795.7,-0.048777,0.010433,0.23246,supercritical
20.0,571.0,34.413,0.029059,2551.3,4210.6,26.723,10.602,14.992,1804.1,-0.0489,0.010473,0.23349,supercritical
20.0,581.0,34.845,0.028698,2550.6,4217.9,26.65,10.609,14.995,1812.4,-0.049019,0.010513,0.23453,supercritical
20.0,591.0,35.273,0.02835,2549.8,4225.3,26.578,10.616,14.999,1820.7,-0.049134,0.010553,0.23557,supercritical
20.0,601.0,35.698,0.028013,2549.1,4232.7,26.507,10.623,15.003,1829.0,-0.049245,0.010593,0.23662,supercritical
20.0,611.0,36.118,0.027687,2548.4,4240.1,26.437,10.63,15.006,1837.2,-0.049353,0.010634,0.23767,supercritical
20.0,621.0,36.534,0.027372,2547.7,4247.5,26.368,10.636,15.009,1845.4,-0.049457,0.010674,0.23872,supercritical
20.0,631.0,36.947,0.027066,2547.0,4254.9,26.301,10.643,15.012,1853.6,-0.049558,0.010715,0.23977,supercritical
20.0,641.0,37.355,0.02677,2546.4,4262.4,26.235,10.65,15.015,1861.8,-0.049655,0.010756,0.24083,supercritical
20.0,651.0,37.76,0.026483,2545.8,4269.8,26.169,10.657,15.018,1869.9,-0.04975,0.010796,0.2419,supercritical
20.0,661.0,38.161,0.026205,2545.2,4277.3,26.105,10.663,15.021,1878.0,-0.049841,0.010837,0.24297,supercritical
20.0,671.0,38.559,0.025934,2544.6,4284.8,26.041,10.67,15.024,1886.1,-0.049929,0.010878,0.24404,supercritical
20.0,681.0,38.953,0.025672,2544.0,4292.3,25.979,10.677,15.027,1894.2,-0.050014,0.010919,0.24512,supercritical
20.0,691.0,39.343,0.025417,2543.5,4299.8,25.918,10.683,15.029,1902.2,-0.050097,0.01096,0.2462,supercritical
20.0,701.0,39.73,0.02517,2543.0,4307.4,25.857,10.69,15.032,1910.3,-0.050176,0.011002,0.24729,supercritical
20.0,711.0,40.114,0.024929,2542.5,4314.9,25.797,10.696,15.034,1918.3,-0.050253,0.011043,0.24838,supercritical
20.0,721.0,40.494,0.024695,2542.0,4322.5,25.738,10.703,15.036,1926.2,-0.050328,0.011084,0.24948,supercritical
20.0,731.0,40.871,0.024467,2541.5,4330.0,25.68,10.709,15.039,1934.2,-0.050399,0.011125,0.25059,supercritical
20.0,741.0,41.245,0.024245,2541.1,4337.6,25.623,10.716,15.041,1942.1,-0.050469,0.011167,0.2517,supercritical
20.0,751.0,41.616,0.024029,2540.6,4345.2,25.567,10.722,15.043,1949.9,-0.050536,0.011208,0.25282,supercritical
20.0,761.0,41.983,0.023819,2540.2,4352.8,25.511,10.729,15.045,1957.8,-0.0506,0.01125,0.25394,supercritical
20.0,771.0,42.347,0.023614,2539.8,4360.5,25.456,10.735,15.047,1965.6,-0.050662,0.011291,0.25508,supercritical
20.0,781.0,42.709,0.023414,2539.4,4368.1,25.402,10.741,15.049,1973.4,-0.050722,0.011333,0.25622,supercritical
20.0,791.0,43.067,0.02322,2539.0,4375.7,25.349,10.748,15.051,1981.2,-0.05078,0.011374,0.25737,supercritical
20.0,801.0,43.422,0.02303,2538.7,4383.4,25.296,10.754,15.053,1989.0,-0.050836,0.011416,0.25853,supercritical
20.0,811.0,43.775,0.022844,2538.4,4391.0,25.244,10.76,15.054,1996.7,-0.050889,0.011458,0.2597,supercritical
20.0,821.0,44.124,0.022663,2538.0,4398.7,25.192,10.767,15.056,2004.4,-0.050941,0.0115,0.26088,supercritical
20.0,831.0,44.471,0.022487,2537.7,4406.4,25.141,10.773,15.058,2012.1,-0.05099,0.011541,0.26207,supercritical
20.0,841.0,44.815,0.022314,2537.4,4414.0,25.091,10.779,15.06,2019.7,-0.051038,0.011583,0.26327,supercritical
20.0,851.0,45.156,0.022146,2537.1,4421.7,25.042,10.785,15.061,2027.4,-0.051084,0.011625,0.26448,supercritical
20.0,861.0,45.494,0.021981,2536.9,4429.4,24.993,10.791,15.063,2035.0,-0.051128,0.011667,0.2657,supercritical
20.0,871.0,45.83,0.02182,2536.6,4437.1,24.944,10.798,15.064,2042.5,-0.05117,0.011709,0.26693,supercritical
20.0,881.0,46.163,0.021662,2536.4,4444.8,24.896,10.804,15.066,2050.1,-0.051211,0.011751,0.26818,supercritical
20.0,891.0,46.493,0.021508,2536.2,4452.6,24.849,10.81,15.067,2057.6,-0.051249,0.011793,0.26944,supercritical
20.0,901.0,46.821,0.021358,2536.0,4460.3,24.802,10.816,15.068,2065.1,-0.051287,0.011835,0.27071,supercritical
20.0,911.0,47.147,0.02121,2535.8,4468.0,24.756,10.822,15.07,2072.6,-0.051322,0.011877,0.27199,supercritical
20.0,921.0,47.47,0.021066,2535.6,4475.8,24.71,10.828,15.071,2080.0,-0.051356,0.011919,0.27329,supercritical
20.0,931.0,47.79,0.020925,2535.4,4483.5,24.665,10.834,15.072,2087.5,-0.051389,0.011961,0.2746,supercritical
20.0,941.0,48.108,0.020786,2535.2,4491.3,24.62,10.84,15.074,2094.8,-0.05142,0.012003,0.27593,supercritical
20.0,951.0,48.424,0.020651,2535.1,4499.0,24.576,10.846,15.075,2102.2,-0.051449,0.012045,0.27727,supercritical
20.0,961.0,48.737,0.020518,2535.0,4506.8,24.532,10.852,15.076,2109.6,-0.051478,0.012087,0.27863,supercritical
20.0,971.0,49.048,0.020388,2534.8,4514.5,24.489,10.858,15.077,2116.9,-0.051504,0.012129,0.28,supercritical
20.0,981.0,49.357,0.02026,2534.7,4522.3,24.446,10.863,15.078,2124.2,-0.05153,0.012172,0.28139,supercritical
20.0,991.0,49.664,0.020135,2534.6,4530.1,24.404,10.869,15.079,2131.4,-0.051554,0.012214,0.28279,supercritical
20.0,1001.0,49.968,0.020013,2534.6,4537.8,24.362,10.875,15.081,2138.7,-0.051577,0.012256,0.28422,supercritical
