Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
20.0,211.0,943.24,0.0010602,211.07,233.44,1.0516,0.91852,2.0484,637.05,0.018069,0.10438,0.1136,liquid
20.0,221.0,948.62,0.0010542,209.79,233.09,1.0468,0.91847,2.0264,647.33,0.016006,0.10596,0.11481,liquid
20.0,231.0,953.77,0.0010485,208.57,232.79,1.0422,0.91849,2.0062,657.26,0.014097,0.10752,0.11599,liquid
20.0,241.0,958.73,0.001043,207.38,232.52,1.0377,0.91857,1.9876,666.87,0.012323,0.10904,0.11713,liquid
20.0,251.0,963.51,0.0010379,206.24,232.29,1.0334,0.91869,1.9704,676.19,0.01067,0.11053,0.11826,liquid
20.0,261.0,968.12,0.0010329,205.14,232.1,1.0292,0.91885,1.9544,685.25,0.0091248,0.112,0.11935,liquid
20.0,271.0,972.57,0.0010282,204.07,231.94,1.0252,0.91904,1.9395,694.06,0.0076762,0.11344,0.12042,liquid
20.0,281.0,976.89,0.0010237,203.04,231.8,1.0212,0.91926,1.9256,702.64,0.0063149,0.11486,0.12148,liquid
20.0,291.0,981.06,0.0010193,202.03,231.69,1.0173,0.9195,1.9126,711.01,0.0050325,0.11626,0.12251,liquid
20.0,301.0,985.12,0.0010151,201.05,231.61,1.0136,0.91977,1.9003,719.19,0.0038219,0.11764,0.12352,liquid
20.0,311.0,989.05,0.0010111,200.1,231.55,1.0099,0.92005,1.8888,727.17,0.0026769,0.119,0.12451,liquid
20.0,321.0,992.88,0.0010072,199.18,231.51,1.0063,0.92035,1.8779,734.99,0.0015919,0.12035,0.12549,liquid
20.0,331.0,996.61,0.0010034,198.27,231.49,1.0028,0.92066,1.8676,742.64,0.00056198,0.12167,0.12645,liquid
20.0,341.0,1000.2,0.00099976,197.39,231.49,0.99942,0.92099,1.8579,750.14,-0.00041714,0.12299,0.12739,liquid
20.0,351.0,1003.8,0.00099623,196.53,231.5,0.99607,0.92132,1.8486,757.49,-0.0013494,0.12428,0.12832,liquid
20.0,361.0,1007.2,0.00099281,195.69,231.54,0.99279,0.92167,1.8398,764.7,-0.0022382,0.12557,0.12924,liquid
20.0,371.0,1010.6,0.0009895,194.87,231.58,0.98958,0.92202,1.8314,771.78,-0.0030867,0.12684,0.13014,liquid
20.0,381.0,1013.9,0.00098628,194.07,231.65,0.98642,0.92238,1.8234,778.74,-0.0038977,0.1281,0.13104,liquid
20.0,391.0,1017.1,0.00098316,193.28,231.73,0.98333,0.92275,1.8158,785.57,-0.0046738,0.12934,0.13192,liquid
20.0,401.0,1020.3,0.00098012,192.51,231.82,0.98029,0.92313,1.8085,792.3,-0.0054172,0.13058,0.13278,liquid
20.0,411.0,1023.4,0.00097716,191.76,231.92,0.97731,0.9235,1.8016,798.91,-0.0061302,0.1318,0.13364,liquid
20.0,421.0,1026.4,0.00097428,191.02,232.04,0.97438,0.92389,1.7949,805.42,-0.0068145,0.13302,0.13449,liquid
20.0,431.0,1029.4,0.00097147,190.3,232.17,0.9715,0.92428,1.7885,811.83,-0.007472,0.13422,0.13532,liquid
20.0,441.0,1032.3,0.00096874,189.58,232.31,0.96866,0.92467,1.7823,818.15,-0.0081043,0.13542,0.13615,liquid
20.0,451.0,1035.1,0.00096607,188.89,232.45,0.96587,0.92507,1.7764,824.37,-0.0087128,0.13661,0.13697,liquid
20.0,461.0,1037.9,0.00096346,188.2,232.61,0.96313,0.92547,1.7708,830.5,-0.0092989,0.13779,0.13778,liquid
20.0,471.0,1040.7,0.00096092,187.53,232.78,0.96042,0.92588,1.7653,836.55,-0.0098639,0.13896,0.13858,liquid
20.0,481.0,1043.4,0.00095843,186.86,232.96,0.95776,0.92628,1.76,842.51,-0.010409,0.14012,0.13937,liquid
20.0,491.0,1046.0,0.000956,186.21,233.15,0.95513,0.92669,1.7549,848.4,-0.010935,0.14128,0.14016,liquid
20.0,501.0,1048.6,0.00095362,185.57,233.35,0.95255,0.92711,1.7501,854.21,-0.011443,0.14243,0.14093,liquid
20.0,511.0,1051.2,0.00095129,184.94,233.55,0.94999,0.92752,1.7453,859.94,-0.011934,0.14357,0.1417,liquid
20.0,521.0,1053.7,0.00094901,184.32,233.76,0.94748,0.92794,1.7408,865.6,-0.012409,0.1447,0.14247,liquid
20.0,531.0,1056.2,0.00094678,183.71,233.98,0.94499,0.92836,1.7363,871.2,-0.012869,0.14583,0.14322,liquid
20.0,541.0,1058.7,0.00094459,183.11,234.21,0.94254,0.92879,1.7321,876.72,-0.013314,0.14696,0.14397,liquid
20.0,551.0,1061.1,0.00094245,182.51,234.44,0.94012,0.92921,1.7279,882.18,-0.013745,0.14807,0.14471,liquid
20.0,561.0,1063.4,0.00094035,181.93,234.68,0.93773,0.92964,1.7239,887.58,-0.014163,0.14918,0.14545,liquid
20.0,571.0,1065.8,0.00093829,181.36,234.93,0.93537,0.93007,1.7201,892.91,-0.014568,0.15029,0.14618,liquid
20.0,581.0,1068.1,0.00093626,180.79,235.19,0.93304,0.9305,1.7163,898.18,-0.014961,0.15139,0.1469,liquid
20.0,591.0,1070.3,0.00093428,180.23,235.45,0.93073,0.93093,1.7127,903.4,-0.015343,0.15249,0.14762,liquid
20.0,601.0,1072.6,0.00093233,179.68,235.71,0.92846,0.93136,1.7091,908.56,-0.015713,0.15358,0.14833,liquid
20.0,611.0,1074.8,0.00093041,179.13,235.98,0.92621,0.9318,1.7057,913.66,-0.016073,0.15466,0.14904,liquid
20.0,621.0,1077.0,0.00092853,178.6,236.26,0.92398,0.93224,1.7024,918.71,-0.016423,0.15574,0.14974,liquid
20.0,631.0,1079.1,0.00092668,178.07,236.54,0.92178,0.93267,1.6991,923.71,-0.016764,0.15682,0.15044,liquid
20.0,641.0,1081.2,0.00092486,177.55,236.83,0.9196,0.93311,1.696,928.66,-0.017095,0.15789,0.15113,liquid
20.0,651.0,1083.3,0.00092308,177.03,237.12,0.91745,0.93356,1.6929,933.55,-0.017417,0.15896,0.15182,liquid
20.0,661.0,1085.4,0.00092132,176.52,237.42,0.91531,0.934,1.6899,938.4,-0.01773,0.16002,0.1525,liquid
20.0,671.0,1087.4,0.00091959,176.02,237.72,0.9132,0.93444,1.687,943.2,-0.018036,0.16108,0.15318,liquid
20.0,681.0,1089.5,0.00091788,175.52,238.03,0.91112,0.93489,1.6842,947.95,-0.018333,0.16214,0.15385,liquid
20.0,691.0,1091.5,0.00091621,175.03,238.34,0.90905,0.93533,1.6815,952.66,-0.018623,0.16319,0.15452,liquid
20.0,701.0,1093.4,0.00091456,174.54,238.65,0.907,0.93578,1.6788,957.33,-0.018905,0.16424,0.15518,liquid
20.0,711.0,1095.4,0.00091293,174.06,238.97,0.90497,0.93623,1.6762,961.95,-0.019181,0.16528,0.15584,liquid
20.0,721.0,1097.3,0.00091133,173.59,239.3,0.90297,0.93668,1.6736,966.53,-0.019449,0.16632,0.1565,liquid
20.0,731.0,1099.2,0.00090976,173.12,239.62,0.90098,0.93713,1.6712,971.07,-0.019711,0.16736,0.15715,liquid
20.0,741.0,1101.1,0.0009082,172.66,239.96,0.89901,0.93758,1.6687,975.56,-0.019967,0.1684,0.1578,liquid
20.0,751.0,1102.9,0.00090667,172.2,240.29,0.89705,0.93803,1.6664,980.02,-0.020217,0.16943,0.15844,liquid
20.0,761.0,1104.8,0.00090516,171.75,240.63,0.89512,0.93849,1.6641,984.44,-0.020461,0.17046,0.15908,liquid
20.0,771.0,1106.6,0.00090367,171.3,240.97,0.8932,0.93894,1.6618,988.82,-0.020699,0.17148,0.15972,liquid
20.0,781.0,1108.4,0.00090221,170.85,241.32,0.8913,0.93939,1.6596,993.16,-0.020932,0.17251,0.16035,liquid
20.0,791.0,1110.2,0.00090076,170.42,241.67,0.88942,0.93985,1.6575,997.47,-0.021159,0.17353,0.16098,liquid
20.0,801.0,1111.9,0.00089933,169.98,242.02,0.88755,0.94031,1.6554,1001.7,-0.021381,0.17454,0.16161,liquid
20.0,811.0,1113.7,0.00089792,169.55,242.37,0.8857,0.94076,1.6533,1006.0,-0.021598,0.17556,0.16223,liquid
20.0,821.0,1115.4,0.00089653,169.13,242.73,0.88386,0.94122,1.6513,1010.2,-0.021811,0.17657,0.16285,liquid
20.0,831.0,1117.1,0.00089516,168.71,243.09,0.88204,0.94168,1.6494,1014.4,-0.022019,0.17758,0.16347,liquid
20.0,841.0,1118.8,0.0008938,168.29,243.46,0.88023,0.94214,1.6475,1018.5,-0.022222,0.17859,0.16409,liquid
20.0,851.0,1120.5,0.00089246,167.88,243.83,0.87844,0.9426,1.6456,1022.6,-0.022421,0.17959,0.1647,liquid
20.0,861.0,1122.2,0.00089114,167.47,244.2,0.87666,0.94306,1.6438,1026.7,-0.022616,0.18059,0.16531,liquid
20.0,871.0,1123.8,0.00088984,167.07,244.57,0.87489,0.94352,1.642,1030.7,-0.022807,0.18159,0.16592,liquid
20.0,881.0,1125.4,0.00088855,166.66,244.95,0.87314,0.94398,1.6402,1034.7,-0.022993,0.18259,0.16652,liquid
20.0,891.0,1127.0,0.00088727,166.27,245.32,0.8714,0.94445,1.6385,1038.7,-0.023176,0.18359,0.16713,liquid
20.0,901.0,1128.7,0.00088601,165.88,245.71,0.86968,0.94491,1.6368,1042.6,-0.023355,0.18458,0.16773,liquid
20.0,911.0,1130.2,0.00088477,165.49,246.09,0.86797,0.94537,1.6352,1046.6,-0.023531,0.18557,0.16832,liquid
20.0,921.0,1131.8,0.00088354,165.1,246.47,0.86627,0.94584,1.6336,1050.4,-0.023703,0.18656,0.16892,liquid
20.0,931.0,1133.4,0.00088233,164.72,246.86,0.86458,0.9463,1.632,1054.3,-0.023871,0.18755,0.16951,liquid
20.0,941.0,1134.9,0.00088113,164.34,247.25,0.86291,0.94677,1.6305,1058.1,-0.024036,0.18853,0.1701,liquid
20.0,951.0,1136.4,0.00087994,163.96,247.65,0.86124,0.94723,1.629,1062.0,-0.024198,0.18952,0.17068,liquid
20.0,961.0,1138.0,0.00087876,163.59,248.04,0.85959,0.9477,1.6275,1065.7,-0.024357,0.1905,0.17126,liquid
20.0,971.0,1139.5,0.0008776,163.22,248.44,0.85795,0.94817,1.626,1069.5,-0.024513,0.19148,0.17185,liquid
20.0,981.0,1141.0,0.00087645,162.86,248.84,0.85632,0.94863,1.6246,1073.2,-0.024666,0.19245,0.17242,liquid
20.0,991.0,1142.4,0.00087532,162.5,249.24,0.85471,0.9491,1.6232,1076.9,-0.024816,0.19343,0.173,liquid
20.0,1001.0,1143.9,0.00087419,162.14,249.64,0.8531,0.94957,1.6218,1080.6,-0.024963,0.19441,0.17357,liquid
