Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
90.0,1.0,0.06673,14.986,3368.6,4867.1,56.268,10.322,14.448,1448.7,-0.039641,0.010202,0.21545,vapor
90.0,11.0,0.73028,1.3693,3366.6,4872.9,46.372,10.329,14.465,1456.5,-0.03988,0.010205,0.21658,vapor
90.0,21.0,1.3871,0.72095,3364.7,4878.7,43.7,10.336,14.482,1464.3,-0.040139,0.010209,0.21761,vapor
90.0,21.0,1.3871,0.72095,3364.7,4878.7,43.7,10.336,14.482,1464.3,-0.040139,0.010209,0.21761,supercritical
90.0,21.0,1.3871,0.72095,3364.7,4878.7,43.7,10.336,14.482,1464.3,-0.040139,0.010209,0.21761,supercritical
90.0,31.0,2.0372,0.49087,3362.8,4884.5,42.089,10.343,14.499,1472.2,-0.040416,0.010214,0.21856,supercritical
90.0,41.0,2.6807,0.37304,3360.9,4890.4,40.93,10.349,14.515,1480.1,-0.040705,0.01022,0.21942,supercritical
90.0,51.0,3.3177,0.30141,3359.1,4896.3,40.025,10.356,14.531,1487.9,-0.041003,0.010227,0.22021,supercritical
90.0,61.0,3.9483,0.25328,3357.3,4902.3,39.282,10.363,14.546,1495.8,-0.041309,0.010235,0.22095,supercritical
90.0,71.0,4.5725,0.2187,3355.6,4908.4,38.651,10.369,14.561,1503.7,-0.041618,0.010244,0.22164,supercritical
90.0,81.0,5.1904,0.19266,3353.9,4914.4,38.103,10.376,14.576,1511.6,-0.04193,0.010254,0.22228,supercritical
90.0,91.0,5.8021,0.17235,3352.2,4920.6,37.618,10.383,14.59,1519.5,-0.042242,0.010265,0.22289,supercritical
90.0,101.0,6.4076,0.15606,3350.5,4926.8,37.184,10.389,14.603,1527.4,-0.042553,0.010277,0.22348,supercritical
90.0,111.0,7.0071,0.14271,3348.9,4933.0,36.791,10.396,14.616,1535.3,-0.042862,0.010289,0.22404,supercritical
90.0,121.0,7.6006,0.13157,3347.3,4939.3,36.431,10.403,14.629,1543.2,-0.043167,0.010302,0.22458,supercritical
90.0,131.0,8.1881,0.12213,3345.8,4945.6,36.099,10.409,14.641,1551.1,-0.043468,0.010317,0.22512,supercritical
90.0,141.0,8.7699,0.11403,3344.2,4952.0,35.792,10.416,14.653,1559.0,-0.043763,0.010331,0.22564,supercritical
90.0,151.0,9.3458,0.107,3342.8,4958.5,35.505,10.422,14.665,1567.0,-0.044053,0.010347,0.22616,supercritical
90.0,161.0,9.916,0.10085,3341.3,4964.9,35.237,10.429,14.676,1574.9,-0.044337,0.010363,0.22667,supercritical
90.0,171.0,10.481,0.095415,3339.9,4971.5,34.985,10.435,14.687,1582.8,-0.044614,0.01038,0.22719,supercritical
90.0,181.0,11.04,0.090583,3338.5,4978.0,34.747,10.442,14.697,1590.7,-0.044884,0.010398,0.22771,supercritical
90.0,191.0,11.593,0.086258,3337.1,4984.7,34.522,10.448,14.708,1598.6,-0.045148,0.010416,0.22823,supercritical
90.0,201.0,12.141,0.082364,3335.8,4991.3,34.309,10.455,14.717,1606.5,-0.045404,0.010435,0.22876,supercritical
90.0,211.0,12.684,0.07884,3334.5,4998.0,34.105,10.461,14.727,1614.4,-0.045653,0.010455,0.2293,supercritical
