Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
10.0,1.0,0.085576,11.686,2549.1,3717.6,52.693,10.119,14.246,1283.0,-0.026948,0.008588,0.17848,vapor
10.0,11.0,0.93567,1.0688,2545.9,3721.5,42.792,10.128,14.277,1291.6,-0.027488,0.0085954,0.17981,vapor
10.0,21.0,1.7755,0.56321,2542.7,3725.5,40.114,10.137,14.307,1300.3,-0.028075,0.0086043,0.181,vapor
10.0,21.0,1.7755,0.56321,2542.7,3725.5,40.114,10.137,14.307,1300.3,-0.028075,0.0086043,0.181,supercritical
10.0,21.0,1.7755,0.56321,2542.7,3725.5,40.114,10.137,14.307,1300.3,-0.028075,0.0086043,0.181,supercritical
10.0,31.0,2.6053,0.38384,2539.7,3729.6,38.497,10.145,14.337,1309.0,-0.028694,0.0086147,0.18209,supercritical
10.0,41.0,3.4249,0.29198,2536.6,3733.7,37.333,10.154,14.365,1317.8,-0.029337,0.0086267,0.18307,supercritical
10.0,51.0,4.2347,0.23615,2533.6,3738.0,36.423,10.163,14.392,1326.6,-0.029995,0.00864,0.18398,supercritical
10.0,61.0,5.0345,0.19863,2530.7,3742.4,35.675,10.171,14.419,1335.4,-0.03066,0.0086547,0.18483,supercritical
10.0,71.0,5.8245,0.17169,2527.8,3746.8,35.039,10.18,14.444,1344.3,-0.031328,0.0086707,0.18562,supercritical
10.0,81.0,6.6048,0.1514,2525.0,3751.4,34.486,10.189,14.469,1353.2,-0.031993,0.008688,0.18638,supercritical
10.0,91.0,7.3755,0.13558,2522.3,3756.1,33.997,10.197,14.492,1362.2,-0.032652,0.0087064,0.18711,supercritical
10.0,101.0,8.1366,0.1229,2519.6,3760.9,33.558,10.206,14.515,1371.2,-0.0333,0.008726,0.18781,supercritical
10.0,111.0,8.8883,0.11251,2516.9,3765.7,33.16,10.214,14.536,1380.2,-0.033937,0.0087468,0.1885,supercritical
10.0,121.0,9.6307,0.10383,2514.3,3770.7,32.796,10.223,14.557,1389.3,-0.03456,0.0087686,0.18918,supercritical
10.0,131.0,10.364,0.096489,2511.8,3775.8,32.461,10.231,14.577,1398.4,-0.035167,0.0087914,0.18986,supercritical
10.0,141.0,11.088,0.090188,2509.3,3781.0,32.15,10.24,14.596,1407.5,-0.035758,0.0088151,0.19054,supercritical
10.0,151.0,11.803,0.084724,2506.9,3786.2,31.86,10.248,14.615,1416.7,-0.036332,0.0088399,0.19123,supercritical
10.0,161.0,12.509,0.079941,2504.5,3791.6,31.588,10.257,14.633,1425.8,-0.036888,0.0088655,0.19193,supercritical
