Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
210.0,1.0,0.050162,19.936,4612.0,6605.6,60.403,10.384,14.509,1669.3,-0.04977,0.012438,0.26449,vapor
210.0,11.0,0.54955,1.8197,4611.1,6612.8,50.512,10.389,14.517,1676.2,-0.04983,0.012437,0.26545,vapor
210.0,21.0,1.0449,0.95701,4610.3,6620.0,47.843,10.394,14.526,1683.0,-0.0499,0.012438,0.26634,vapor
210.0,21.0,1.0449,0.95701,4610.3,6620.0,47.843,10.394,14.526,1683.0,-0.0499,0.012438,0.26634,supercritical
210.0,21.0,1.0449,0.95701,4610.3,6620.0,47.843,10.394,14.526,1683.0,-0.0499,0.012438,0.26634,supercritical
210.0,31.0,1.5363,0.65091,4609.5,6627.3,46.235,10.399,14.534,1689.9,-0.049977,0.012439,0.26715,supercritical
210.0,41.0,2.0238,0.49412,4608.7,6634.6,45.08,10.404,14.542,1696.7,-0.05006,0.012441,0.26791,supercritical
210.0,51.0,2.5074,0.39882,4607.9,6641.8,44.178,10.409,14.55,1703.5,-0.05015,0.012443,0.26861,supercritical
210.0,61.0,2.9872,0.33476,4607.1,6649.1,43.438,10.414,14.558,1710.3,-0.050243,0.012446,0.26926,supercritical
210.0,71.0,3.4632,0.28875,4606.3,6656.5,42.81,10.419,14.565,1717.1,-0.05034,0.01245,0.26986,supercritical
210.0,81.0,3.9354,0.2541,4605.6,6663.8,42.265,10.424,14.573,1723.9,-0.05044,0.012455,0.27043,supercritical
210.0,91.0,4.404,0.22707,4604.9,6671.2,41.784,10.429,14.58,1730.7,-0.050542,0.01246,0.27096,supercritical
210.0,101.0,4.8689,0.20538,4604.2,6678.5,41.352,10.434,14.587,1737.5,-0.050646,0.012466,0.27146,supercritical
210.0,111.0,5.3302,0.18761,4603.5,6685.9,40.961,10.439,14.594,1744.3,-0.050751,0.012472,0.27194,supercritical
210.0,121.0,5.7879,0.17277,4602.8,6693.4,40.604,10.444,14.601,1751.1,-0.050856,0.012479,0.27239,supercritical
210.0,131.0,6.2422,0.1602,4602.2,6700.8,40.275,10.448,14.608,1757.8,-0.05096,0.012487,0.27283,supercritical
210.0,141.0,6.6929,0.14941,4601.5,6708.2,39.971,10.453,14.614,1764.6,-0.051065,0.012495,0.27324,supercritical
210.0,151.0,7.1401,0.14005,4600.9,6715.7,39.687,10.458,14.621,1771.3,-0.051169,0.012504,0.27365,supercritical
210.0,161.0,7.584,0.13186,4600.3,6723.2,39.421,10.463,14.627,1778.1,-0.051272,0.012513,0.27404,supercritical
210.0,171.0,8.0245,0.12462,4599.7,6730.7,39.171,10.468,14.633,1784.8,-0.051374,0.012523,0.27443,supercritical
210.0,181.0,8.4616,0.11818,4599.2,6738.2,38.936,10.473,14.639,1791.5,-0.051474,0.012533,0.27481,supercritical
210.0,191.0,8.8955,0.11242,4598.6,6745.8,38.713,10.478,14.644,1798.3,-0.051573,0.012544,0.27519,supercritical
210.0,201.0,9.3261,0.10723,4598.1,6753.4,38.501,10.482,14.65,1805.0,-0.05167,0.012555,0.27556,supercritical
210.0,211.0,9.7535,0.10253,4597.6,6760.9,38.3,10.487,14.655,1811.7,-0.051765,0.012567,0.27594,supercritical
210.0,221.0,10.178,0.098254,4597.1,6768.5,38.108,10.492,14.661,1818.3,-0.051858,0.012579,0.27631,supercritical
210.0,231.0,10.599,0.094351,4596.6,6776.1,37.925,10.497,14.666,1825.0,-0.051949,0.012592,0.27669,supercritical
210.0,241.0,11.017,0.090772,4596.2,6783.8,37.749,10.501,14.671,1831.7,-0.052038,0.012605,0.27707,supercritical
210.0,251.0,11.432,0.087477,4595.7,6791.4,37.58,10.506,14.676,1838.3,-0.052124,0.012619,0.27745,supercritical
210.0,261.0,11.843,0.084436,4595.3,6799.1,37.418,10.511,14.681,1845.0,-0.052208,0.012633,0.27784,supercritical
210.0,271.0,12.252,0.081618,4594.9,6806.7,37.262,10.516,14.686,1851.6,-0.052291,0.012647,0.27824,supercritical
210.0,281.0,12.658,0.079001,4594.5,6814.4,37.112,10.52,14.69,1858.3,-0.05237,0.012662,0.27864,supercritical
210.0,291.0,13.061,0.076564,4594.1,6822.1,36.967,10.525,14.695,1864.9,-0.052448,0.012677,0.27905,supercritical
210.0,301.0,13.461,0.074289,4593.7,6829.8,36.827,10.53,14.699,1871.5,-0.052523,0.012693,0.27946,supercritical
210.0,311.0,13.858,0.07216,4593.4,6837.6,36.691,10.534,14.704,1878.1,-0.052596,0.012709,0.27989,supercritical
210.0,321.0,14.252,0.070164,4593.1,6845.3,36.56,10.539,14.708,1884.7,-0.052666,0.012726,0.28032,supercritical
210.0,331.0,14.644,0.068288,4592.7,6853.1,36.433,10.544,14.712,1891.2,-0.052734,0.012742,0.28076,supercritical
210.0,341.0,15.033,0.066522,4592.4,6860.8,36.309,10.548,14.716,1897.8,-0.0528,0.012759,0.28121,supercritical
210.0,351.0,15.419,0.064856,4592.1,6868.6,36.19,10.553,14.72,1904.3,-0.052864,0.012777,0.28167,supercritical
210.0,361.0,15.802,0.063283,4591.9,6876.4,36.073,10.557,14.724,1910.9,-0.052926,0.012795,0.28214,supercritical
210.0,371.0,16.183,0.061795,4591.6,6884.2,35.96,10.562,14.728,1917.4,-0.052985,0.012813,0.28262,supercritical
210.0,381.0,16.561,0.060384,4591.3,6892.0,35.849,10.567,14.731,1923.9,-0.053042,0.012831,0.28311,supercritical
210.0,391.0,16.936,0.059046,4591.1,6899.8,35.742,10.571,14.735,1930.4,-0.053098,0.01285,0.28361,supercritical
210.0,401.0,17.309,0.057774,4590.9,6907.6,35.637,10.576,14.739,1936.9,-0.053151,0.012869,0.28412,supercritical
210.0,411.0,17.679,0.056565,4590.7,6915.5,35.535,10.58,14.742,1943.3,-0.053202,0.012888,0.28463,supercritical
210.0,421.0,18.047,0.055412,4590.5,6923.3,35.436,10.585,14.746,1949.8,-0.053252,0.012908,0.28516,supercritical
210.0,431.0,18.412,0.054313,4590.3,6931.2,35.338,10.589,14.749,1956.2,-0.053299,0.012928,0.2857,supercritical
210.0,441.0,18.775,0.053264,4590.1,6939.0,35.243,10.594,14.752,1962.7,-0.053345,0.012948,0.28624,supercritical
210.0,451.0,19.135,0.052261,4590.0,6946.9,35.15,10.598,14.755,1969.1,-0.053389,0.012969,0.2868,supercritical
210.0,461.0,19.493,0.051301,4589.8,6954.8,35.06,10.603,14.759,1975.5,-0.053431,0.01299,0.28737,supercritical
210.0,471.0,19.848,0.050382,4589.7,6962.7,34.971,10.607,14.762,1981.9,-0.053471,0.013011,0.28794,supercritical
210.0,481.0,20.201,0.049502,4589.6,6970.6,34.884,10.612,14.765,1988.2,-0.05351,0.013032,0.28852,supercritical
210.0,491.0,20.552,0.048657,4589.4,6978.5,34.798,10.616,14.768,1994.6,-0.053547,0.013053,0.28911,supercritical
210.0,501.0,20.901,0.047845,4589.4,6986.4,34.715,10.62,14.771,2000.9,-0.053582,0.013075,0.28971,supercritical
210.0,511.0,21.247,0.047066,4589.3,6994.3,34.633,10.625,14.774,2007.3,-0.053616,0.013097,0.29032,supercritical
210.0,521.0,21.591,0.046316,4589.2,7002.2,34.553,10.629,14.776,2013.6,-0.053649,0.013119,0.29094,supercritical
210.0,531.0,21.933,0.045594,4589.1,7010.2,34.474,10.634,14.779,2019.9,-0.05368,0.013142,0.29156,supercritical
210.0,541.0,22.272,0.044899,4589.1,7018.1,34.397,10.638,14.782,2026.2,-0.053709,0.013164,0.29219,supercritical
210.0,551.0,22.61,0.044229,4589.0,7026.1,34.321,10.642,14.784,2032.5,-0.053738,0.013187,0.29283,supercritical
210.0,561.0,22.945,0.043583,4589.0,7034.0,34.247,10.647,14.787,2038.8,-0.053765,0.01321,0.29347,supercritical
210.0,571.0,23.278,0.042959,4589.0,7042.0,34.174,10.651,14.79,2045.0,-0.05379,0.013234,0.29413,supercritical
210.0,581.0,23.609,0.042357,4589.0,7049.9,34.102,10.655,14.792,2051.3,-0.053815,0.013257,0.29479,supercritical
210.0,591.0,23.938,0.041775,4589.0,7057.9,34.031,10.66,14.795,2057.5,-0.053838,0.013281,0.29545,supercritical
210.0,601.0,24.265,0.041212,4589.0,7065.8,33.962,10.664,14.797,2063.7,-0.05386,0.013305,0.29613,supercritical
210.0,611.0,24.589,0.040668,4589.0,7073.8,33.894,10.668,14.8,2069.9,-0.05388,0.013329,0.29681,supercritical
210.0,621.0,24.912,0.040141,4589.0,7081.8,33.827,10.672,14.802,2076.1,-0.0539,0.013353,0.29749,supercritical
210.0,631.0,25.233,0.039631,4589.1,7089.8,33.761,10.677,14.804,2082.3,-0.053919,0.013378,0.29818,supercritical
210.0,641.0,25.552,0.039136,4589.1,7097.8,33.696,10.681,14.806,2088.4,-0.053936,0.013402,0.29888,supercritical
210.0,651.0,25.869,0.038657,4589.2,7105.7,33.632,10.685,14.809,2094.6,-0.053953,0.013427,0.29958,supercritical
210.0,661.0,26.184,0.038192,4589.2,7113.7,33.569,10.689,14.811,2100.7,-0.053968,0.013452,0.30029,supercritical
210.0,671.0,26.497,0.037741,4589.3,7121.7,33.507,10.694,14.813,2106.8,-0.053983,0.013477,0.301,supercritical
210.0,681.0,26.808,0.037303,4589.4,7129.7,33.445,10.698,14.815,2112.9,-0.053997,0.013502,0.30172,supercritical
210.0,691.0,27.117,0.036877,4589.5,7137.7,33.385,10.702,14.817,2119.0,-0.054009,0.013528,0.30244,supercritical
210.0,701.0,27.424,0.036464,4589.6,7145.7,33.326,10.706,14.819,2125.1,-0.054021,0.013553,0.30317,supercritical
210.0,711.0,27.73,0.036062,4589.7,7153.7,33.267,10.71,14.821,2131.2,-0.054032,0.013579,0.3039,supercritical
210.0,721.0,28.034,0.035671,4589.8,7161.7,33.21,10.714,14.823,2137.2,-0.054042,0.013605,0.30464,supercritical
210.0,731.0,28.336,0.035291,4590.0,7169.8,33.153,10.719,14.825,2143.3,-0.054051,0.013631,0.30538,supercritical
210.0,741.0,28.636,0.034921,4590.1,7177.8,33.097,10.723,14.827,2149.3,-0.05406,0.013657,0.30612,supercritical
210.0,751.0,28.934,0.034561,4590.3,7185.8,33.042,10.727,14.829,2155.3,-0.054068,0.013683,0.30687,supercritical
210.0,761.0,29.231,0.03421,4590.4,7193.8,32.987,10.731,14.831,2161.3,-0.054075,0.01371,0.30763,supercritical
210.0,771.0,29.526,0.033868,4590.6,7201.8,32.933,10.735,14.833,2167.3,-0.054081,0.013736,0.30838,supercritical
