Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
180.0,1.0,1.1694,0.85515,562.92,648.43,3.1225,0.7925,0.98272,325.45,0.39556,0.021958,0.02905,vapor
180.0,11.0,13.009,0.076872,559.97,644.53,2.6629,0.79691,1.0005,323.84,0.39184,0.022102,0.029469,vapor
180.0,21.0,25.115,0.039818,556.97,640.59,2.5342,0.80136,1.0192,322.35,0.38778,0.022259,0.029904,vapor
180.0,31.0,37.49,0.026674,553.93,636.62,2.454,0.80585,1.0388,321.0,0.38337,0.022431,0.030356,vapor
180.0,41.0,50.137,0.019945,550.85,632.62,2.3944,0.81036,1.0594,319.79,0.37858,0.02262,0.030829,vapor
180.0,51.0,63.057,0.015859,547.72,628.6,2.3463,0.8149,1.0809,318.73,0.37337,0.022826,0.031325,vapor
180.0,61.0,76.25,0.013115,544.55,624.55,2.3056,0.81943,1.1033,317.84,0.36773,0.023051,0.031846,vapor
180.0,71.0,89.713,0.011147,541.35,620.49,2.27,0.82395,1.1266,317.12,0.36164,0.023297,0.032395,vapor
180.0,81.0,103.44,0.0096674,538.1,616.41,2.2381,0.82844,1.1507,316.59,0.35509,0.023565,0.032974,vapor
180.0,81.0,103.44,0.0096674,538.1,616.41,2.2381,0.82844,1.1507,316.59,0.35509,0.023565,0.032974,supercritical
180.0,81.0,103.44,0.0096674,538.1,616.41,2.2381,0.82844,1.1507,316.59,0.35509,0.023565,0.032974,supercritical
180.0,91.0,117.43,0.0085159,534.82,612.32,2.209,0.83289,1.1756,316.26,0.34806,0.023856,0.033585,supercritical
180.0,101.0,131.66,0.0075953,531.51,608.23,2.1823,0.83727,1.2012,316.16,0.34056,0.024173,0.03423,supercritical
180.0,111.0,146.13,0.0068433,528.18,604.14,2.1573,0.84158,1.2274,316.29,0.3326,0.024516,0.03491,supercritical
180.0,121.0,160.81,0.0062184,524.82,600.06,2.134,0.8458,1.254,316.68,0.32419,0.024887,0.035628,supercritical
180.0,131.0,175.69,0.0056919,521.45,596.01,2.1119,0.84991,1.2809,317.34,0.31537,0.025288,0.036383,supercritical
180.0,141.0,190.73,0.0052429,518.06,591.99,2.091,0.85389,1.308,318.29,0.30618,0.025719,0.037175,supercritical
180.0,151.0,205.92,0.0048563,514.68,588.0,2.071,0.85773,1.3349,319.53,0.29665,0.026181,0.038006,supercritical
180.0,161.0,221.21,0.0045206,511.29,584.07,2.052,0.86142,1.3615,321.09,0.28684,0.026675,0.038873,supercritical
180.0,171.0,236.57,0.0042271,507.91,580.2,2.0338,0.86494,1.3876,322.97,0.27681,0.027201,0.039774,supercritical
180.0,181.0,251.96,0.0039689,504.55,576.39,2.0164,0.86829,1.4131,325.17,0.26661,0.027759,0.040709,supercritical
180.0,191.0,267.34,0.0037406,501.22,572.67,1.9997,0.87146,1.4376,327.7,0.25632,0.028349,0.041674,supercritical
180.0,201.0,282.66,0.0035378,497.92,569.03,1.9836,0.87444,1.4609,330.56,0.24599,0.028969,0.042666,supercritical
180.0,211.0,297.9,0.0033568,494.65,565.48,1.9682,0.87723,1.4831,333.74,0.23569,0.029619,0.043682,supercritical
180.0,221.0,313.01,0.0031948,491.43,562.04,1.9534,0.87984,1.5038,337.23,0.22548,0.030298,0.044718,supercritical
180.0,231.0,327.95,0.0030493,488.26,558.7,1.9391,0.88225,1.5229,341.03,0.21541,0.031002,0.04577,supercritical
180.0,241.0,342.68,0.0029182,485.15,555.48,1.9254,0.88449,1.5405,345.1,0.20554,0.031731,0.046834,supercritical
180.0,251.0,357.19,0.0027997,482.1,552.37,1.9122,0.88655,1.5564,349.45,0.1959,0.032482,0.047907,supercritical
180.0,261.0,371.43,0.0026923,479.11,549.38,1.8996,0.88844,1.5707,354.05,0.18653,0.033254,0.048985,supercritical
180.0,271.0,385.39,0.0025948,476.19,546.51,1.8874,0.89017,1.5834,358.87,0.17747,0.034042,0.050064,supercritical
180.0,281.0,399.04,0.002506,473.34,543.76,1.8757,0.89175,1.5945,363.91,0.16872,0.034847,0.051142,supercritical
180.0,291.0,412.39,0.0024249,470.56,541.13,1.8645,0.8932,1.6041,369.14,0.16031,0.035664,0.052215,supercritical
180.0,301.0,425.4,0.0023507,467.86,538.62,1.8537,0.89452,1.6122,374.54,0.15224,0.036492,0.053282,supercritical
180.0,311.0,438.08,0.0022827,465.23,536.22,1.8433,0.89572,1.619,380.1,0.14451,0.037329,0.054341,supercritical
180.0,321.0,450.42,0.0022201,462.67,533.94,1.8333,0.89682,1.6245,385.79,0.13712,0.038172,0.055389,supercritical
180.0,331.0,462.42,0.0021625,460.18,531.76,1.8236,0.89783,1.6289,391.61,0.13006,0.03902,0.056426,supercritical
180.0,341.0,474.08,0.0021093,457.77,529.7,1.8144,0.89875,1.6321,397.52,0.12333,0.039872,0.05745,supercritical
180.0,351.0,485.41,0.0020601,455.43,527.74,1.8054,0.89959,1.6345,403.53,0.11692,0.040725,0.058461,supercritical
180.0,361.0,496.4,0.0020145,453.15,525.87,1.7968,0.90038,1.6359,409.61,0.11081,0.041578,0.059457,supercritical
180.0,371.0,507.07,0.0019721,450.94,524.11,1.7885,0.9011,1.6367,415.76,0.10501,0.04243,0.060439,supercritical
180.0,381.0,517.42,0.0019327,448.8,522.44,1.7805,0.90177,1.6367,421.95,0.099489,0.043279,0.061406,supercritical
180.0,391.0,527.46,0.0018959,446.72,520.85,1.7728,0.9024,1.6362,428.18,0.094245,0.044126,0.062357,supercritical
180.0,401.0,537.2,0.0018615,444.7,519.35,1.7654,0.90299,1.6351,434.44,0.089266,0.044969,0.063294,supercritical
180.0,411.0,546.65,0.0018293,442.75,517.93,1.7582,0.90355,1.6337,440.71,0.084539,0.045807,0.064216,supercritical
180.0,421.0,555.82,0.0017991,440.84,516.59,1.7512,0.90409,1.6319,446.98,0.080053,0.046639,0.065123,supercritical
180.0,431.0,564.72,0.0017708,439.0,515.32,1.7444,0.9046,1.6298,453.26,0.075797,0.047467,0.066016,supercritical
180.0,441.0,573.36,0.0017441,437.2,514.12,1.7379,0.90509,1.6275,459.52,0.071759,0.048288,0.066894,supercritical
180.0,451.0,581.76,0.0017189,435.46,512.98,1.7316,0.90556,1.625,465.76,0.067927,0.049103,0.067759,supercritical
180.0,461.0,589.91,0.0016952,433.76,511.91,1.7255,0.90603,1.6223,471.98,0.064289,0.049911,0.068611,supercritical
180.0,471.0,597.84,0.0016727,432.11,510.89,1.7195,0.90647,1.6196,478.18,0.060835,0.050713,0.06945,supercritical
180.0,481.0,605.54,0.0016514,430.5,509.94,1.7137,0.90691,1.6167,484.34,0.057553,0.051508,0.070276,supercritical
180.0,491.0,613.04,0.0016312,428.94,509.03,1.7081,0.90735,1.6138,490.47,0.054433,0.052297,0.071091,supercritical
180.0,501.0,620.33,0.001612,427.41,508.18,1.7026,0.90777,1.6109,496.56,0.051466,0.053078,0.071893,supercritical
180.0,511.0,627.43,0.0015938,425.93,507.37,1.6973,0.90819,1.6079,502.61,0.04864,0.053853,0.072685,supercritical
