Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
-10.0,481.0,32.978,0.030323,2238.6,3697.1,25.837,10.434,14.933,1690.0,-0.046654,0.0097194,0.21404,supercritical
-10.0,491.0,33.477,0.029871,2237.4,3704.1,25.749,10.442,14.938,1699.1,-0.046853,0.0097632,0.21513,supercritical
-10.0,501.0,33.97,0.029438,2236.3,3711.1,25.663,10.45,14.943,1708.2,-0.047046,0.0098071,0.21624,supercritical
-10.0,511.0,34.457,0.029022,2235.2,3718.2,25.579,10.458,14.948,1717.3,-0.047232,0.0098512,0.21734,supercritical
-10.0,521.0,34.939,0.028621,2234.1,3725.3,25.496,10.466,14.952,1726.3,-0.047412,0.0098954,0.21845,supercritical
-10.0,531.0,35.416,0.028236,2233.0,3732.4,25.415,10.473,14.956,1735.3,-0.047586,0.0099397,0.21956,supercritical
-10.0,541.0,35.887,0.027865,2232.0,3739.5,25.335,10.481,14.961,1744.3,-0.047754,0.0099842,0.22067,supercritical
-10.0,551.0,36.354,0.027507,2231.0,3746.6,25.257,10.489,14.964,1753.3,-0.047917,0.010029,0.22179,supercritical
-10.0,561.0,36.816,0.027162,2230.0,3753.8,25.181,10.497,14.968,1762.2,-0.048074,0.010073,0.22291,supercritical
-10.0,571.0,37.272,0.026829,2229.1,3761.0,25.106,10.504,14.972,1771.1,-0.048226,0.010118,0.22403,supercritical
-10.0,581.0,37.724,0.026508,2228.2,3768.3,25.032,10.512,14.975,1780.0,-0.048374,0.010163,0.22515,supercritical
-10.0,591.0,38.172,0.026197,2227.3,3775.5,24.959,10.519,14.979,1788.8,-0.048516,0.010208,0.22628,supercritical
-10.0,601.0,38.614,0.025897,2226.4,3782.8,24.888,10.527,14.982,1797.6,-0.048654,0.010253,0.22742,supercritical
-10.0,611.0,39.053,0.025606,2225.5,3790.1,24.818,10.534,14.985,1806.4,-0.048787,0.010298,0.22855,supercritical
-10.0,621.0,39.486,0.025325,2224.7,3797.4,24.749,10.542,14.988,1815.2,-0.048915,0.010343,0.2297,supercritical
-10.0,631.0,39.916,0.025053,2223.9,3804.8,24.681,10.549,14.991,1823.9,-0.04904,0.010388,0.23085,supercritical
-10.0,641.0,40.341,0.024789,2223.2,3812.1,24.614,10.557,14.993,1832.6,-0.04916,0.010433,0.232,supercritical
-10.0,651.0,40.761,0.024533,2222.4,3819.5,24.549,10.564,14.996,1841.2,-0.049277,0.010479,0.23316,supercritical
-10.0,661.0,41.178,0.024285,2221.7,3826.9,24.484,10.571,14.998,1849.8,-0.049389,0.010524,0.23432,supercritical
-10.0,671.0,41.591,0.024044,2221.0,3834.3,24.42,10.579,15.001,1858.4,-0.049498,0.010569,0.2355,supercritical
-10.0,681.0,41.999,0.02381,2220.3,3841.8,24.358,10.586,15.003,1867.0,-0.049603,0.010615,0.23667,supercritical
-10.0,691.0,42.404,0.023583,2219.6,3849.2,24.296,10.593,15.005,1875.5,-0.049704,0.01066,0.23786,supercritical
-10.0,701.0,42.805,0.023362,2219.0,3856.7,24.235,10.6,15.007,1884.0,-0.049802,0.010706,0.23906,supercritical
-10.0,711.0,43.202,0.023147,2218.4,3864.1,24.175,10.608,15.009,1892.5,-0.049896,0.010751,0.24026,supercritical
-10.0,721.0,43.595,0.022939,2217.8,3871.6,24.116,10.615,15.011,1900.9,-0.049988,0.010797,0.24147,supercritical
-10.0,731.0,43.984,0.022735,2217.2,3879.2,24.058,10.622,15.013,1909.4,-0.050076,0.010842,0.24269,supercritical
-10.0,741.0,44.37,0.022538,2216.6,3886.7,24.0,10.629,15.015,1917.7,-0.050161,0.010888,0.24392,supercritical
-10.0,751.0,44.753,0.022345,2216.1,3894.2,23.944,10.636,15.017,1926.1,-0.050243,0.010934,0.24517,supercritical
-10.0,761.0,45.131,0.022158,2215.6,3901.8,23.888,10.643,15.018,1934.4,-0.050322,0.010979,0.24642,supercritical
-10.0,771.0,45.507,0.021975,2215.1,3909.3,23.833,10.65,15.02,1942.7,-0.050398,0.011025,0.24768,supercritical
-10.0,781.0,45.879,0.021797,2214.6,3916.9,23.779,10.657,15.021,1950.9,-0.050472,0.011071,0.24896,supercritical
-10.0,791.0,46.247,0.021623,2214.1,3924.5,23.725,10.664,15.023,1959.2,-0.050542,0.011116,0.25024,supercritical
-10.0,801.0,46.613,0.021453,2213.7,3932.1,23.672,10.671,15.024,1967.3,-0.050611,0.011162,0.25155,supercritical
-10.0,811.0,46.975,0.021288,2213.3,3939.7,23.62,10.677,15.025,1975.5,-0.050676,0.011208,0.25286,supercritical
-10.0,821.0,47.334,0.021126,2212.8,3947.3,23.568,10.684,15.027,1983.6,-0.05074,0.011254,0.25419,supercritical
-10.0,831.0,47.69,0.020969,2212.4,3955.0,23.517,10.691,15.028,1991.7,-0.0508,0.0113,0.25553,supercritical
-10.0,841.0,48.043,0.020815,2212.1,3962.6,23.467,10.698,15.029,1999.8,-0.050859,0.011345,0.25689,supercritical
-10.0,851.0,48.393,0.020664,2211.7,3970.2,23.417,10.705,15.03,2007.8,-0.050915,0.011391,0.25826,supercritical
-10.0,861.0,48.739,0.020517,2211.4,3977.9,23.368,10.711,15.031,2015.8,-0.050969,0.011437,0.25965,supercritical
-10.0,871.0,49.083,0.020374,2211.0,3985.6,23.319,10.718,15.033,2023.8,-0.051021,0.011483,0.26105,supercritical
-10.0,881.0,49.424,0.020233,2210.7,3993.2,23.271,10.724,15.034,2031.8,-0.05107,0.011529,0.26247,supercritical
-10.0,891.0,49.762,0.020095,2210.4,4000.9,23.224,10.731,15.035,2039.7,-0.051118,0.011575,0.26391,supercritical
-10.0,901.0,50.098,0.019961,2210.1,4008.6,23.177,10.738,15.036,2047.5,-0.051164,0.011621,0.26537,supercritical
-10.0,911.0,50.43,0.019829,2209.9,4016.3,23.13,10.744,15.036,2055.4,-0.051208,0.011667,0.26684,supercritical
-10.0,921.0,50.76,0.0197,2209.6,4024.0,23.085,10.751,15.037,2063.2,-0.051249,0.011713,0.26833,supercritical
-10.0,931.0,51.088,0.019574,2209.4,4031.7,23.039,10.757,15.038,2071.0,-0.051289,0.011759,0.26984,supercritical
-10.0,941.0,51.412,0.019451,2209.1,4039.4,22.994,10.764,15.039,2078.8,-0.051328,0.011804,0.27138,supercritical
-10.0,951.0,51.734,0.01933,2208.9,4047.2,22.95,10.77,15.04,2086.5,-0.051364,0.01185,0.27293,supercritical
-10.0,961.0,52.054,0.019211,2208.7,4054.9,22.906,10.777,15.041,2094.2,-0.051399,0.011897,0.2745,supercritical
-10.0,971.0,52.371,0.019095,2208.5,4062.6,22.863,10.783,15.042,2101.9,-0.051432,0.011943,0.27609,supercritical
-10.0,981.0,52.685,0.018981,2208.4,4070.4,22.82,10.789,15.042,2109.5,-0.051464,0.011989,0.27771,supercritical
-10.0,991.0,52.997,0.018869,2208.2,4078.1,22.777,10.796,15.043,2117.1,-0.051494,0.012035,0.27934,supercritical
-10.0,1001.0,53.307,0.018759,2208.0,4085.8,22.735,10.802,15.044,2124.7,-0.051522,0.012081,0.281,supercritical
-10.0,1011.0,53.614,0.018652,2207.9,4093.6,22.694,10.808,15.044,2132.3,-0.051549,0.012127,0.28269,supercritical
