Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
130.0,1.0,0.060112,16.636,3782.2,5445.8,57.779,10.356,14.481,1525.6,-0.043836,0.010968,0.2324,vapor
130.0,11.0,0.65811,1.5195,3780.7,5452.2,47.886,10.362,14.495,1533.1,-0.043993,0.01097,0.23347,vapor
130.0,21.0,1.2505,0.79968,3779.2,5458.6,45.215,10.368,14.508,1540.5,-0.044166,0.010972,0.23444,vapor
130.0,21.0,1.2505,0.79968,3779.2,5458.6,45.215,10.368,14.508,1540.5,-0.044166,0.010972,0.23444,supercritical
130.0,21.0,1.2505,0.79968,3779.2,5458.6,45.215,10.368,14.508,1540.5,-0.044166,0.010972,0.23444,supercritical
130.0,31.0,1.8373,0.54427,3777.8,5465.0,43.605,10.374,14.521,1548.0,-0.044352,0.010975,0.23533,supercritical
130.0,41.0,2.4187,0.41344,3776.3,5471.4,42.448,10.38,14.534,1555.5,-0.044547,0.01098,0.23615,supercritical
130.0,51.0,2.9947,0.33393,3774.9,5477.9,41.545,10.386,14.546,1563.0,-0.044751,0.010985,0.23691,supercritical
130.0,61.0,3.5653,0.28048,3773.5,5484.5,40.803,10.392,14.558,1570.5,-0.04496,0.010991,0.23761,supercritical
130.0,71.0,4.1306,0.24209,3772.2,5491.0,40.173,10.398,14.57,1578.0,-0.045173,0.010998,0.23826,supercritical
130.0,81.0,4.6908,0.21318,3770.8,5497.6,39.627,10.404,14.581,1585.4,-0.04539,0.011005,0.23888,supercritical
130.0,91.0,5.2458,0.19063,3769.5,5504.3,39.143,10.41,14.592,1592.9,-0.045607,0.011014,0.23945,supercritical
130.0,101.0,5.7957,0.17254,3768.2,5510.9,38.71,10.416,14.603,1600.4,-0.045825,0.011023,0.24,supercritical
130.0,111.0,6.3405,0.15772,3767.0,5517.6,38.318,10.422,14.614,1607.9,-0.046043,0.011033,0.24053,supercritical
130.0,121.0,6.8804,0.14534,3765.8,5524.4,37.959,10.428,14.624,1615.4,-0.046259,0.011044,0.24103,supercritical
130.0,131.0,7.4154,0.13485,3764.6,5531.2,37.629,10.434,14.634,1622.8,-0.046472,0.011055,0.24152,supercritical
130.0,141.0,7.9455,0.12586,3763.4,5538.0,37.323,10.44,14.643,1630.3,-0.046684,0.011067,0.242,supercritical
130.0,151.0,8.4709,0.11805,3762.3,5544.8,37.037,10.446,14.653,1637.8,-0.046891,0.01108,0.24246,supercritical
130.0,161.0,8.9915,0.11122,3761.1,5551.7,36.77,10.452,14.662,1645.2,-0.047096,0.011093,0.24293,supercritical
130.0,171.0,9.5074,0.10518,3760.1,5558.7,36.519,10.457,14.671,1652.7,-0.047296,0.011107,0.24339,supercritical
130.0,181.0,10.019,0.099813,3759.0,5565.6,36.282,10.463,14.679,1660.2,-0.047492,0.011122,0.24384,supercritical
130.0,191.0,10.525,0.095008,3757.9,5572.6,36.058,10.469,14.688,1667.6,-0.047684,0.011137,0.2443,supercritical
130.0,201.0,11.028,0.090681,3756.9,5579.6,35.845,10.475,14.696,1675.1,-0.047872,0.011153,0.24477,supercritical
130.0,211.0,11.525,0.086764,3755.9,5586.7,35.643,10.481,14.704,1682.5,-0.048054,0.011169,0.24523,supercritical
130.0,221.0,12.019,0.083202,3755.0,5593.7,35.45,10.486,14.711,1689.9,-0.048232,0.011186,0.24571,supercritical
130.0,231.0,12.508,0.079949,3754.0,5600.9,35.265,10.492,14.719,1697.4,-0.048405,0.011203,0.24619,supercritical
130.0,241.0,12.993,0.076966,3753.1,5608.0,35.088,10.498,14.726,1704.8,-0.048573,0.011221,0.24667,supercritical
130.0,251.0,13.473,0.074221,3752.2,5615.2,34.918,10.504,14.733,1712.2,-0.048736,0.011239,0.24717,supercritical
130.0,261.0,13.95,0.071686,3751.4,5622.4,34.755,10.509,14.74,1719.6,-0.048895,0.011258,0.24768,supercritical
130.0,271.0,14.422,0.069338,3750.5,5629.6,34.598,10.515,14.747,1726.9,-0.049049,0.011278,0.24819,supercritical
130.0,281.0,14.89,0.067158,3749.7,5636.8,34.447,10.521,14.753,1734.3,-0.049198,0.011297,0.24872,supercritical
130.0,291.0,15.354,0.065127,3748.9,5644.1,34.301,10.526,14.759,1741.7,-0.049342,0.011317,0.24926,supercritical
130.0,301.0,15.815,0.063232,3748.1,5651.4,34.16,10.532,14.766,1749.0,-0.049482,0.011338,0.24981,supercritical
130.0,311.0,16.271,0.061459,3747.3,5658.7,34.024,10.537,14.772,1756.4,-0.049617,0.011359,0.25037,supercritical
130.0,321.0,16.724,0.059796,3746.6,5666.0,33.891,10.543,14.777,1763.7,-0.049748,0.01138,0.25094,supercritical
130.0,331.0,17.172,0.058233,3745.9,5673.4,33.763,10.549,14.783,1771.0,-0.049875,0.011402,0.25152,supercritical
130.0,341.0,17.617,0.056762,3745.2,5680.8,33.639,10.554,14.789,1778.3,-0.049998,0.011424,0.25212,supercritical
130.0,351.0,18.059,0.055375,3744.5,5688.2,33.518,10.56,14.794,1785.6,-0.050116,0.011447,0.25272,supercritical
130.0,361.0,18.496,0.054065,3743.9,5695.6,33.401,10.565,14.799,1792.8,-0.050231,0.01147,0.25334,supercritical
130.0,371.0,18.93,0.052826,3743.2,5703.1,33.287,10.571,14.804,1800.1,-0.050341,0.011493,0.25397,supercritical
130.0,381.0,19.361,0.051651,3742.6,5710.5,33.176,10.576,14.809,1807.3,-0.050448,0.011517,0.25461,supercritical
130.0,391.0,19.788,0.050537,3742.0,5718.0,33.068,10.582,14.814,1814.5,-0.050551,0.011541,0.25526,supercritical
130.0,401.0,20.211,0.049478,3741.4,5725.5,32.962,10.587,14.819,1821.7,-0.050651,0.011565,0.25592,supercritical
130.0,411.0,20.631,0.04847,3740.9,5733.0,32.86,10.592,14.824,1828.9,-0.050747,0.011589,0.25659,supercritical
130.0,421.0,21.048,0.047511,3740.3,5740.5,32.759,10.598,14.828,1836.1,-0.05084,0.011614,0.25727,supercritical
130.0,431.0,21.461,0.046596,3739.8,5748.1,32.661,10.603,14.833,1843.3,-0.05093,0.011639,0.25796,supercritical
130.0,441.0,21.871,0.045722,3739.3,5755.7,32.565,10.609,14.837,1850.4,-0.051017,0.011665,0.25866,supercritical
130.0,451.0,22.278,0.044887,3738.8,5763.2,32.472,10.614,14.841,1857.6,-0.0511,0.01169,0.25936,supercritical
130.0,461.0,22.682,0.044088,3738.4,5770.8,32.38,10.619,14.845,1864.7,-0.051181,0.011716,0.26008,supercritical
130.0,471.0,23.082,0.043323,3737.9,5778.4,32.291,10.625,14.85,1871.8,-0.051259,0.011743,0.26081,supercritical
130.0,481.0,23.48,0.04259,3737.5,5786.0,32.203,10.63,14.853,1878.9,-0.051334,0.011769,0.26154,supercritical
130.0,491.0,23.874,0.041887,3737.0,5793.7,32.117,10.635,14.857,1885.9,-0.051406,0.011796,0.26228,supercritical
130.0,501.0,24.265,0.041211,3736.6,5801.3,32.033,10.64,14.861,1893.0,-0.051476,0.011823,0.26303,supercritical
130.0,511.0,24.653,0.040562,3736.2,5809.0,31.951,10.646,14.865,1900.0,-0.051543,0.01185,0.26378,supercritical
130.0,521.0,25.039,0.039938,3735.9,5816.6,31.87,10.651,14.868,1907.0,-0.051608,0.011877,0.26455,supercritical
130.0,531.0,25.421,0.039337,3735.5,5824.3,31.791,10.656,14.872,1914.0,-0.051671,0.011905,0.26532,supercritical
130.0,541.0,25.801,0.038759,3735.2,5832.0,31.713,10.661,14.875,1921.0,-0.051731,0.011933,0.26609,supercritical
130.0,551.0,26.177,0.038201,3734.8,5839.7,31.637,10.667,14.879,1928.0,-0.051789,0.011961,0.26687,supercritical
130.0,561.0,26.551,0.037663,3734.5,5847.4,31.562,10.672,14.882,1934.9,-0.051845,0.011989,0.26766,supercritical
130.0,571.0,26.922,0.037144,3734.2,5855.1,31.488,10.677,14.885,1941.9,-0.051899,0.012017,0.26845,supercritical
130.0,581.0,27.291,0.036643,3733.9,5862.9,31.416,10.682,14.889,1948.8,-0.051951,0.012046,0.26925,supercritical
130.0,591.0,27.656,0.036158,3733.7,5870.6,31.345,10.687,14.892,1955.7,-0.052002,0.012074,0.27006,supercritical
130.0,601.0,28.019,0.03569,3733.4,5878.4,31.275,10.692,14.895,1962.6,-0.05205,0.012103,0.27086,supercritical
130.0,611.0,28.38,0.035236,3733.2,5886.1,31.206,10.697,14.898,1969.5,-0.052096,0.012132,0.27168,supercritical
130.0,621.0,28.737,0.034798,3732.9,5893.9,31.138,10.702,14.901,1976.3,-0.052141,0.012162,0.2725,supercritical
130.0,631.0,29.093,0.034373,3732.7,5901.7,31.072,10.708,14.904,1983.1,-0.052184,0.012191,0.27332,supercritical
130.0,641.0,29.445,0.033961,3732.5,5909.4,31.006,10.713,14.906,1990.0,-0.052225,0.012221,0.27415,supercritical
130.0,651.0,29.795,0.033562,3732.3,5917.2,30.942,10.718,14.909,1996.8,-0.052265,0.01225,0.27498,supercritical
130.0,661.0,30.143,0.033175,3732.2,5925.0,30.879,10.723,14.912,2003.6,-0.052303,0.01228,0.27581,supercritical
130.0,671.0,30.488,0.032799,3732.0,5932.8,30.816,10.728,14.914,2010.3,-0.05234,0.01231,0.27665,supercritical
130.0,681.0,30.831,0.032435,3731.8,5940.6,30.755,10.733,14.917,2017.1,-0.052375,0.01234,0.27749,supercritical
130.0,691.0,31.172,0.032081,3731.7,5948.5,30.694,10.738,14.919,2023.8,-0.052408,0.012371,0.27834,supercritical
130.0,701.0,31.51,0.031736,3731.6,5956.3,30.634,10.742,14.922,2030.5,-0.052441,0.012401,0.27919,supercritical
130.0,711.0,31.845,0.031402,3731.4,5964.1,30.575,10.747,14.924,2037.2,-0.052472,0.012432,0.28004,supercritical
130.0,721.0,32.179,0.031076,3731.3,5971.9,30.517,10.752,14.927,2043.9,-0.052502,0.012462,0.2809,supercritical
130.0,731.0,32.51,0.03076,3731.2,5979.8,30.46,10.757,14.929,2050.6,-0.05253,0.012493,0.28176,supercritical
130.0,741.0,32.839,0.030452,3731.2,5987.6,30.404,10.762,14.931,2057.3,-0.052557,0.012524,0.28263,supercritical
130.0,751.0,33.166,0.030152,3731.1,5995.5,30.348,10.767,14.934,2063.9,-0.052583,0.012555,0.28349,supercritical
130.0,761.0,33.49,0.02986,3731.0,6003.3,30.293,10.772,14.936,2070.5,-0.052608,0.012586,0.28437,supercritical
130.0,771.0,33.812,0.029575,3731.0,6011.2,30.239,10.777,14.938,2077.1,-0.052632,0.012617,0.28524,supercritical
130.0,781.0,34.133,0.029297,3730.9,6019.1,30.185,10.782,14.94,2083.7,-0.052655,0.012649,0.28612,supercritical
130.0,791.0,34.451,0.029027,3730.9,6026.9,30.132,10.786,14.942,2090.3,-0.052676,0.01268,0.287,supercritical
130.0,801.0,34.767,0.028763,3730.9,6034.8,30.08,10.791,14.944,2096.8,-0.052697,0.012712,0.28789,supercritical
130.0,811.0,35.081,0.028506,3730.9,6042.7,30.029,10.796,14.946,2103.4,-0.052716,0.012743,0.28878,supercritical
130.0,821.0,35.393,0.028254,3730.9,6050.6,29.978,10.801,14.948,2109.9,-0.052734,0.012775,0.28967,supercritical
130.0,831.0,35.703,0.028009,3730.9,6058.4,29.928,10.805,14.95,2116.4,-0.052752,0.012807,0.29057,supercritical
130.0,841.0,36.01,0.02777,3730.9,6066.3,29.878,10.81,14.952,2122.9,-0.052769,0.012839,0.29147,supercritical
130.0,851.0,36.316,0.027536,3730.9,6074.2,29.829,10.815,14.954,2129.4,-0.052784,0.012871,0.29237,supercritical
130.0,861.0,36.62,0.027307,3731.0,6082.1,29.781,10.82,14.956,2135.8,-0.052799,0.012903,0.29328,supercritical
130.0,871.0,36.922,0.027084,3731.0,6090.0,29.733,10.824,14.958,2142.3,-0.052813,0.012935,0.29419,supercritical
130.0,881.0,37.223,0.026865,3731.1,6097.9,29.685,10.829,14.959,2148.7,-0.052826,0.012967,0.29511,supercritical
130.0,891.0,37.521,0.026652,3731.1,6105.8,29.639,10.834,14.961,2155.1,-0.052838,0.012999,0.29603,supercritical
130.0,901.0,37.817,0.026443,3731.2,6113.7,29.592,10.838,14.963,2161.5,-0.052849,0.013032,0.29696,supercritical
130.0,911.0,38.112,0.026239,3731.3,6121.6,29.547,10.843,14.965,2167.9,-0.052859,0.013064,0.29789,supercritical
130.0,921.0,38.405,0.026039,3731.4,6129.5,29.502,10.848,14.966,2174.3,-0.052869,0.013097,0.29883,supercritical
130.0,931.0,38.695,0.025843,3731.5,6137.5,29.457,10.852,14.968,2180.6,-0.052878,0.013129,0.29977,supercritical
130.0,941.0,38.985,0.025651,3731.6,6145.4,29.413,10.857,14.969,2186.9,-0.052886,0.013162,0.30072,supercritical
