Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
170.0,1.0,0.054688,18.286,4196.9,6025.4,59.15,10.373,14.498,1599.0,-0.047139,0.011713,0.24869,vapor
170.0,11.0,0.59894,1.6696,4195.7,6032.3,49.257,10.378,14.509,1606.2,-0.04724,0.011713,0.2497,vapor
170.0,21.0,1.1385,0.87837,4194.6,6039.1,46.588,10.384,14.519,1613.3,-0.047352,0.011714,0.25062,vapor
170.0,21.0,1.1385,0.87837,4194.6,6039.1,46.588,10.384,14.519,1613.3,-0.047352,0.011714,0.25062,supercritical
170.0,21.0,1.1385,0.87837,4194.6,6039.1,46.588,10.384,14.519,1613.3,-0.047352,0.011714,0.25062,supercritical
170.0,31.0,1.6733,0.59761,4193.4,6046.0,44.979,10.389,14.529,1620.5,-0.047474,0.011716,0.25148,supercritical
170.0,41.0,2.2036,0.4538,4192.3,6052.9,43.823,10.395,14.539,1627.6,-0.047605,0.011719,0.25226,supercritical
170.0,51.0,2.7293,0.36639,4191.3,6059.9,42.921,10.4,14.549,1634.8,-0.047742,0.011723,0.25298,supercritical
170.0,61.0,3.2506,0.30764,4190.2,6066.8,42.18,10.406,14.559,1641.9,-0.047883,0.011727,0.25366,supercritical
170.0,71.0,3.7673,0.26544,4189.2,6073.8,41.551,10.411,14.568,1649.0,-0.048029,0.011732,0.25428,supercritical
170.0,81.0,4.2797,0.23366,4188.2,6080.8,41.006,10.417,14.577,1656.1,-0.048178,0.011738,0.25487,supercritical
170.0,91.0,4.7878,0.20886,4187.2,6087.8,40.523,10.422,14.586,1663.3,-0.048329,0.011745,0.25542,supercritical
170.0,101.0,5.2916,0.18898,4186.2,6094.9,40.091,10.427,14.595,1670.4,-0.048481,0.011752,0.25594,supercritical
