Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
170.0,1.0,0.4355,2.2962,1034.6,1264.3,7.6437,2.1686,2.6887,533.51,0.17169,0.015386,0.057453,vapor
170.0,11.0,4.8006,0.20831,1030.5,1259.7,6.3917,2.1716,2.7104,534.19,0.16811,0.015492,0.057882,vapor
170.0,21.0,9.182,0.10891,1026.4,1255.1,6.0474,2.1747,2.7322,535.06,0.16444,0.015604,0.058324,vapor
170.0,31.0,13.576,0.073657,1022.3,1250.7,5.8365,2.1776,2.754,536.14,0.16069,0.015722,0.058783,vapor
170.0,41.0,17.98,0.055616,1018.3,1246.3,5.6826,2.1805,2.7758,537.42,0.15686,0.015848,0.05926,vapor
170.0,51.0,22.39,0.044662,1014.2,1242.0,5.5606,2.1834,2.7976,538.91,0.15296,0.015979,0.059755,vapor
170.0,51.0,22.39,0.044662,1014.2,1242.0,5.5606,2.1834,2.7976,538.91,0.15296,0.015979,0.059755,supercritical
170.0,51.0,22.39,0.044662,1014.2,1242.0,5.5606,2.1834,2.7976,538.91,0.15296,0.015979,0.059755,supercritical
170.0,61.0,26.803,0.03731,1010.1,1237.7,5.4591,2.1862,2.8192,540.61,0.14899,0.016118,0.060267,supercritical
170.0,71.0,31.214,0.032037,1006.1,1233.6,5.3718,2.1889,2.8407,542.52,0.14495,0.016262,0.060798,supercritical
170.0,81.0,35.62,0.028074,1002.1,1229.5,5.2949,2.1916,2.862,544.65,0.14085,0.016412,0.061346,supercritical
170.0,91.0,40.017,0.024989,998.12,1225.5,5.2262,2.1942,2.883,546.99,0.13671,0.016569,0.061912,supercritical
170.0,101.0,44.401,0.022522,994.15,1221.6,5.1639,2.1968,2.9036,549.55,0.13252,0.016731,0.062494,supercritical
170.0,111.0,48.769,0.020505,990.22,1217.8,5.1069,2.1993,2.9239,552.32,0.1283,0.016899,0.063093,supercritical
170.0,121.0,53.116,0.018827,986.32,1214.1,5.0542,2.2017,2.9437,555.3,0.12406,0.017072,0.063709,supercritical
170.0,131.0,57.44,0.01741,982.45,1210.5,5.0052,2.2041,2.963,558.5,0.1198,0.017251,0.064339,supercritical
170.0,141.0,61.735,0.016198,978.63,1207.0,4.9594,2.2065,2.9818,561.9,0.11554,0.017434,0.064983,supercritical
170.0,151.0,65.999,0.015152,974.84,1203.6,4.9164,2.2087,3.0,565.5,0.1113,0.017622,0.065641,supercritical
170.0,161.0,70.228,0.014239,971.09,1200.3,4.8759,2.211,3.0176,569.31,0.10707,0.017815,0.066311,supercritical
170.0,171.0,74.42,0.013437,967.39,1197.2,4.8375,2.2131,3.0346,573.31,0.10286,0.018012,0.066993,supercritical
170.0,181.0,78.571,0.012727,963.74,1194.1,4.8011,2.2153,3.0509,577.5,0.098695,0.018213,0.067685,supercritical
170.0,191.0,82.678,0.012095,960.13,1191.1,4.7664,2.2173,3.0665,581.87,0.094574,0.018418,0.068387,supercritical
170.0,201.0,86.739,0.011529,956.57,1188.3,4.7334,2.2194,3.0814,586.42,0.090506,0.018626,0.069096,supercritical
170.0,211.0,90.752,0.011019,953.07,1185.6,4.7018,2.2214,3.0956,591.14,0.086498,0.018837,0.069813,supercritical
170.0,221.0,94.714,0.010558,949.61,1182.9,4.6715,2.2233,3.1091,596.02,0.082557,0.019052,0.070535,supercritical
170.0,231.0,98.624,0.010139,946.21,1180.4,4.6425,2.2252,3.1219,601.05,0.078688,0.019269,0.071262,supercritical
170.0,241.0,102.48,0.0097579,942.87,1178.0,4.6146,2.2271,3.134,606.23,0.074897,0.019488,0.071993,supercritical
170.0,251.0,106.28,0.0094089,939.58,1175.7,4.5878,2.2289,3.1454,611.55,0.071187,0.01971,0.072726,supercritical
170.0,261.0,110.03,0.0090887,936.34,1173.6,4.5621,2.2307,3.1562,617.0,0.067563,0.019934,0.073461,supercritical
170.0,271.0,113.72,0.0087939,933.16,1171.5,4.5372,2.2325,3.1662,622.57,0.064025,0.02016,0.074198,supercritical
170.0,281.0,117.35,0.0085218,930.04,1169.5,4.5132,2.2342,3.1757,628.26,0.060578,0.020387,0.074934,supercritical
170.0,291.0,120.92,0.0082701,926.97,1167.6,4.49,2.2359,3.1845,634.05,0.057221,0.020616,0.075669,supercritical
170.0,301.0,124.43,0.0080366,923.95,1165.9,4.4676,2.2376,3.1927,639.95,0.053956,0.020846,0.076403,supercritical
170.0,311.0,127.89,0.0078195,921.0,1164.2,4.446,2.2392,3.2003,645.93,0.050784,0.021077,0.077135,supercritical
170.0,321.0,131.28,0.0076172,918.09,1162.6,4.425,2.2409,3.2074,652.01,0.047703,0.02131,0.077865,supercritical
170.0,331.0,134.62,0.0074283,915.24,1161.1,4.4047,2.2425,3.2139,658.16,0.044715,0.021542,0.078591,supercritical
170.0,341.0,137.9,0.0072517,912.45,1159.7,4.385,2.2441,3.22,664.38,0.041817,0.021776,0.079314,supercritical
170.0,351.0,141.12,0.0070861,909.7,1158.4,4.3659,2.2456,3.2255,670.67,0.039009,0.02201,0.080033,supercritical
170.0,361.0,144.29,0.0069307,907.01,1157.2,4.3473,2.2472,3.2306,677.02,0.036289,0.022244,0.080748,supercritical
170.0,371.0,147.39,0.0067845,904.38,1156.1,4.3293,2.2487,3.2353,683.43,0.033656,0.022478,0.081459,supercritical
170.0,381.0,150.45,0.0066469,901.79,1155.0,4.3118,2.2502,3.2396,689.88,0.031107,0.022713,0.082165,supercritical
170.0,391.0,153.44,0.006517,899.25,1154.1,4.2947,2.2517,3.2434,696.37,0.028642,0.022947,0.082866,supercritical
170.0,401.0,156.39,0.0063944,896.76,1153.2,4.2782,2.2532,3.247,702.9,0.026258,0.023182,0.083563,supercritical
170.0,411.0,159.28,0.0062783,894.32,1152.4,4.262,2.2547,3.2502,709.47,0.023953,0.023416,0.084255,supercritical
170.0,421.0,162.12,0.0061684,891.93,1151.6,4.2463,2.2561,3.253,716.06,0.021725,0.02365,0.084941,supercritical
170.0,431.0,164.9,0.0060642,889.58,1150.9,4.231,2.2576,3.2556,722.68,0.019571,0.023884,0.085623,supercritical
170.0,441.0,167.64,0.0059652,887.28,1150.3,4.216,2.259,3.2579,729.32,0.01749,0.024117,0.0863,supercritical
170.0,451.0,170.33,0.0058711,885.02,1149.8,4.2015,2.2604,3.2599,735.97,0.015479,0.02435,0.086972,supercritical
170.0,461.0,172.96,0.0057816,882.8,1149.3,4.1873,2.2619,3.2617,742.64,0.013535,0.024582,0.087639,supercritical
170.0,471.0,175.56,0.0056962,880.63,1148.9,4.1734,2.2633,3.2633,749.32,0.011658,0.024814,0.088301,supercritical
170.0,481.0,178.1,0.0056148,878.5,1148.6,4.1598,2.2646,3.2646,756.0,0.0098433,0.025046,0.088959,supercritical
170.0,491.0,180.6,0.0055371,876.41,1148.3,4.1466,2.266,3.2658,762.69,0.0080902,0.025276,0.089612,supercritical
170.0,501.0,183.06,0.0054628,874.35,1148.0,4.1337,2.2674,3.2668,769.38,0.0063963,0.025506,0.09026,supercritical
170.0,511.0,185.47,0.0053918,872.34,1147.9,4.121,2.2688,3.2676,776.07,0.0047593,0.025735,0.090904,supercritical
170.0,521.0,187.84,0.0053237,870.36,1147.7,4.1086,2.2701,3.2683,782.75,0.0031774,0.025964,0.091543,supercritical
170.0,531.0,190.17,0.0052585,868.42,1147.7,4.0965,2.2715,3.2688,789.43,0.0016485,0.026192,0.092179,supercritical
170.0,541.0,192.46,0.005196,866.52,1147.6,4.0846,2.2728,3.2692,796.1,0.00017067,0.026419,0.09281,supercritical
170.0,551.0,194.71,0.0051359,864.65,1147.6,4.073,2.2741,3.2695,802.75,-0.001258,0.026645,0.093437,supercritical
170.0,561.0,196.92,0.0050782,862.82,1147.7,4.0616,2.2755,3.2696,809.4,-0.0026392,0.026871,0.09406,supercritical
170.0,571.0,199.09,0.0050227,861.01,1147.8,4.0505,2.2768,3.2697,816.03,-0.0039748,0.027095,0.094679,supercritical
170.0,581.0,201.23,0.0049694,859.24,1148.0,4.0396,2.2781,3.2696,822.65,-0.0052665,0.027319,0.095294,supercritical
170.0,591.0,203.34,0.004918,857.5,1148.2,4.0288,2.2794,3.2695,829.25,-0.0065159,0.027542,0.095906,supercritical
