Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
80.0,1.0,1.5031,0.66531,487.54,554.07,2.8876,0.71031,0.90184,290.23,0.7171,0.017505,0.020943,vapor
80.0,11.0,17.021,0.05875,482.84,547.46,2.4212,0.72256,0.94278,285.73,0.71584,0.01765,0.021467,vapor
80.0,21.0,33.509,0.029843,477.89,540.56,2.285,0.73548,0.98994,281.24,0.7133,0.017828,0.022073,vapor
80.0,31.0,51.106,0.019567,472.67,533.33,2.1964,0.74912,1.0448,276.78,0.70919,0.018047,0.022779,vapor
80.0,41.0,69.982,0.014289,467.14,525.73,2.1276,0.76352,1.109,272.37,0.70313,0.018316,0.02361,vapor
80.0,51.0,90.343,0.011069,461.27,517.72,2.0694,0.77872,1.1852,268.05,0.69464,0.018649,0.024595,vapor
80.0,61.0,112.44,0.0088937,454.99,509.25,2.0173,0.79475,1.2763,263.89,0.68313,0.01906,0.025776,vapor
80.0,71.0,136.58,0.0073219,448.28,500.26,1.969,0.81161,1.3862,259.98,0.66792,0.019573,0.027205,vapor
80.0,81.0,163.11,0.0061308,441.05,490.71,1.923,0.82923,1.5198,256.46,0.64822,0.020216,0.028945,vapor
80.0,81.0,163.11,0.0061308,441.05,490.71,1.923,0.82923,1.5198,256.46,0.64822,0.020216,0.028945,supercritical
80.0,81.0,163.11,0.0061308,441.05,490.71,1.923,0.82923,1.5198,256.46,0.64822,0.020216,0.028945,supercritical
80.0,91.0,192.45,0.0051961,433.26,480.54,1.8782,0.84745,1.6824,253.53,0.62319,0.021028,0.031069,supercritical
80.0,101.0,225.02,0.0044441,424.85,469.74,1.834,0.8659,1.8785,251.47,0.59205,0.02206,0.033645,supercritical
80.0,111.0,261.14,0.0038293,415.82,458.32,1.79,0.88388,2.1085,250.69,0.55421,0.023374,0.036708,supercritical
80.0,121.0,300.86,0.0033238,406.22,446.44,1.7462,0.90027,2.3613,251.74,0.5097,0.025035,0.040214,supercritical
80.0,131.0,343.58,0.0029106,396.26,434.39,1.7033,0.91361,2.6071,255.26,0.45971,0.027089,0.044,supercritical
80.0,141.0,387.81,0.0025786,386.29,422.65,1.6623,0.92262,2.8011,261.78,0.407,0.029526,0.047811,supercritical
80.0,151.0,431.42,0.0023179,376.75,411.75,1.6245,0.9271,2.9081,271.45,0.35527,0.032259,0.051411,supercritical
80.0,161.0,472.37,0.002117,367.99,402.07,1.5909,0.92805,2.924,283.83,0.30774,0.035142,0.054689,supercritical
80.0,171.0,509.39,0.0019631,360.19,393.76,1.5616,0.92685,2.8738,298.12,0.26626,0.038032,0.057649,supercritical
80.0,181.0,542.17,0.0018445,353.34,386.72,1.5362,0.92459,2.7899,313.47,0.23123,0.040829,0.060346,supercritical
80.0,191.0,570.96,0.0017514,347.34,380.79,1.5144,0.92193,2.6952,329.25,0.20206,0.043485,0.062828,supercritical
80.0,201.0,596.28,0.0016771,342.06,375.77,1.4953,0.91926,2.6018,345.04,0.1778,0.045983,0.065129,supercritical
80.0,211.0,618.68,0.0016163,337.38,371.48,1.4785,0.91675,2.5152,360.56,0.15754,0.048327,0.067276,supercritical
80.0,221.0,638.64,0.0015658,333.2,367.8,1.4636,0.91449,2.4374,375.65,0.14051,0.050529,0.06929,supercritical
80.0,231.0,656.58,0.001523,329.42,364.6,1.4501,0.91251,2.3683,390.24,0.12605,0.052603,0.071188,supercritical
80.0,241.0,672.83,0.0014863,325.99,361.8,1.438,0.9108,2.307,404.32,0.11365,0.054565,0.072984,supercritical
80.0,251.0,687.65,0.0014542,322.84,359.34,1.4268,0.90934,2.2526,417.91,0.1029,0.056426,0.074689,supercritical
80.0,261.0,701.26,0.001426,319.93,357.15,1.4165,0.9081,2.2041,431.01,0.093512,0.058199,0.076313,supercritical
80.0,271.0,713.83,0.0014009,317.24,355.2,1.407,0.90706,2.1606,443.67,0.085234,0.059892,0.077865,supercritical
80.0,281.0,725.5,0.0013784,314.73,353.46,1.3982,0.90619,2.1216,455.9,0.077886,0.061516,0.079353,supercritical
80.0,291.0,736.39,0.001358,312.37,351.89,1.3898,0.90547,2.0863,467.73,0.071323,0.063076,0.080783,supercritical
80.0,301.0,746.6,0.0013394,310.16,350.48,1.382,0.90488,2.0544,479.18,0.065427,0.064579,0.08216,supercritical
80.0,311.0,756.19,0.0013224,308.07,349.2,1.3746,0.9044,2.0254,490.27,0.060105,0.066031,0.083489,supercritical
80.0,321.0,765.25,0.0013068,306.09,348.04,1.3676,0.90402,1.999,501.03,0.055278,0.067438,0.084776,supercritical
80.0,331.0,773.83,0.0012923,304.21,346.98,1.361,0.90372,1.9749,511.48,0.050881,0.068802,0.086022,supercritical
80.0,341.0,781.97,0.0012788,302.42,346.02,1.3546,0.9035,1.9527,521.63,0.04686,0.070127,0.087233,supercritical
80.0,351.0,789.73,0.0012663,300.7,345.15,1.3485,0.90335,1.9323,531.5,0.04317,0.071418,0.08841,supercritical
80.0,361.0,797.13,0.0012545,299.07,344.35,1.3427,0.90325,1.9135,541.11,0.039771,0.072677,0.089557,supercritical
80.0,371.0,804.21,0.0012435,297.49,343.63,1.3371,0.90321,1.8961,550.47,0.036631,0.073906,0.090675,supercritical
80.0,381.0,810.99,0.0012331,295.98,342.96,1.3317,0.90321,1.8799,559.6,0.03372,0.075108,0.091767,supercritical
80.0,391.0,817.51,0.0012232,294.53,342.36,1.3265,0.90325,1.8648,568.51,0.031016,0.076285,0.092835,supercritical
80.0,401.0,823.78,0.0012139,293.13,341.8,1.3215,0.90332,1.8508,577.21,0.028496,0.077438,0.093879,supercritical
80.0,411.0,829.81,0.0012051,291.77,341.3,1.3167,0.90343,1.8377,585.72,0.026142,0.078569,0.094903,supercritical
80.0,421.0,835.64,0.0011967,290.46,340.84,1.312,0.90356,1.8254,594.04,0.023938,0.079681,0.095906,supercritical
80.0,431.0,841.27,0.0011887,289.19,340.43,1.3074,0.90372,1.8138,602.19,0.02187,0.080773,0.09689,supercritical
80.0,441.0,846.71,0.001181,287.96,340.05,1.303,0.9039,1.8029,610.17,0.019926,0.081847,0.097857,supercritical
80.0,451.0,851.99,0.0011737,286.77,339.71,1.2987,0.90411,1.7926,617.99,0.018094,0.082905,0.098807,supercritical
80.0,461.0,857.1,0.0011667,285.61,339.4,1.2945,0.90433,1.7829,625.67,0.016365,0.083948,0.099741,supercritical
80.0,471.0,862.06,0.00116,284.49,339.12,1.2904,0.90457,1.7738,633.19,0.014731,0.084975,0.10066,supercritical
80.0,481.0,866.88,0.0011536,283.39,338.87,1.2864,0.90482,1.765,640.59,0.013184,0.085989,0.10157,supercritical
80.0,491.0,871.57,0.0011474,282.32,338.66,1.2826,0.90509,1.7568,647.85,0.011717,0.086989,0.10246,supercritical
80.0,501.0,876.14,0.0011414,281.28,338.46,1.2788,0.90537,1.7489,654.98,0.010323,0.087977,0.10334,supercritical
80.0,511.0,880.58,0.0011356,280.26,338.29,1.2751,0.90566,1.7414,662.0,0.0089977,0.088953,0.1042,supercritical
80.0,521.0,884.91,0.0011301,279.27,338.15,1.2715,0.90597,1.7343,668.9,0.0077358,0.089918,0.10506,supercritical
80.0,531.0,889.14,0.0011247,278.3,338.03,1.2679,0.90628,1.7275,675.69,0.0065326,0.090873,0.1059,supercritical
80.0,541.0,893.26,0.0011195,277.36,337.92,1.2644,0.90661,1.7209,682.37,0.0053841,0.091817,0.10674,supercritical
80.0,551.0,897.29,0.0011145,276.43,337.84,1.261,0.90694,1.7147,688.95,0.0042867,0.092752,0.10756,supercritical
80.0,561.0,901.23,0.0011096,275.53,337.78,1.2577,0.90728,1.7087,695.44,0.0032369,0.093677,0.10837,supercritical
80.0,571.0,905.08,0.0011049,274.64,337.73,1.2544,0.90763,1.703,701.83,0.0022316,0.094594,0.10918,supercritical
80.0,581.0,908.85,0.0011003,273.77,337.7,1.2512,0.90798,1.6975,708.13,0.0012682,0.095502,0.10997,supercritical
80.0,591.0,912.54,0.0010958,272.92,337.69,1.2481,0.90834,1.6922,714.34,0.00034383,0.096403,0.11076,supercritical
80.0,601.0,916.16,0.0010915,272.09,337.69,1.245,0.90871,1.6871,720.47,-0.0005437,0.097295,0.11154,supercritical
80.0,611.0,919.7,0.0010873,271.27,337.7,1.242,0.90909,1.6822,726.51,-0.0013966,0.098181,0.11231,supercritical
80.0,621.0,923.17,0.0010832,270.47,337.73,1.239,0.90947,1.6775,732.48,-0.0022169,0.099059,0.11307,supercritical
80.0,631.0,926.57,0.0010792,269.68,337.78,1.236,0.90985,1.673,738.37,-0.0030065,0.09993,0.11383,supercritical
80.0,641.0,929.91,0.0010754,268.9,337.83,1.2331,0.91024,1.6686,744.18,-0.0037669,0.1008,0.11458,supercritical
80.0,651.0,933.19,0.0010716,268.14,337.9,1.2303,0.91063,1.6644,749.93,-0.0045,0.10165,0.11532,supercritical
80.0,661.0,936.41,0.0010679,267.4,337.98,1.2275,0.91103,1.6603,755.6,-0.005207,0.10251,0.11605,supercritical
80.0,671.0,939.58,0.0010643,266.66,338.08,1.2247,0.91143,1.6564,761.2,-0.0058894,0.10335,0.11678,supercritical
80.0,681.0,942.69,0.0010608,265.94,338.18,1.222,0.91184,1.6525,766.74,-0.0065485,0.1042,0.1175,supercritical
80.0,691.0,945.74,0.0010574,265.23,338.29,1.2193,0.91225,1.6488,772.22,-0.0071854,0.10503,0.11822,supercritical
80.0,701.0,948.75,0.001054,264.53,338.42,1.2167,0.91266,1.6453,777.63,-0.0078012,0.10586,0.11893,supercritical
80.0,711.0,951.71,0.0010507,263.84,338.55,1.2141,0.91308,1.6418,782.99,-0.008397,0.10669,0.11963,supercritical
80.0,721.0,954.62,0.0010475,263.16,338.69,1.2115,0.9135,1.6385,788.28,-0.0089738,0.10751,0.12033,supercritical
80.0,731.0,957.48,0.0010444,262.5,338.84,1.209,0.91392,1.6352,793.52,-0.0095323,0.10833,0.12102,supercritical
80.0,741.0,960.3,0.0010413,261.84,339.0,1.2065,0.91435,1.632,798.7,-0.010074,0.10914,0.12171,supercritical
80.0,751.0,963.08,0.0010383,261.19,339.17,1.204,0.91477,1.629,803.82,-0.010598,0.10995,0.1224,supercritical
80.0,761.0,965.81,0.0010354,260.55,339.35,1.2016,0.9152,1.626,808.9,-0.011107,0.11075,0.12307,supercritical
80.0,771.0,968.51,0.0010325,259.93,339.53,1.1992,0.91564,1.6231,813.92,-0.011601,0.11155,0.12375,supercritical
80.0,781.0,971.17,0.0010297,259.31,339.72,1.1968,0.91607,1.6203,818.89,-0.01208,0.11234,0.12442,supercritical
80.0,791.0,973.78,0.0010269,258.69,339.92,1.1945,0.91651,1.6176,823.81,-0.012546,0.11314,0.12508,supercritical
80.0,801.0,976.37,0.0010242,258.09,340.13,1.1922,0.91695,1.6149,828.69,-0.012998,0.11392,0.12574,supercritical
80.0,811.0,978.91,0.0010215,257.5,340.34,1.1899,0.91739,1.6123,833.51,-0.013438,0.11471,0.1264,supercritical
80.0,821.0,981.43,0.0010189,256.91,340.56,1.1876,0.91784,1.6098,838.29,-0.013865,0.11549,0.12705,supercritical
80.0,831.0,983.91,0.0010164,256.33,340.79,1.1854,0.91828,1.6073,843.03,-0.014281,0.11627,0.1277,supercritical
80.0,841.0,986.35,0.0010138,255.76,341.02,1.1831,0.91873,1.6049,847.72,-0.014686,0.11704,0.12834,supercritical
80.0,851.0,988.77,0.0010114,255.19,341.26,1.1809,0.91918,1.6026,852.37,-0.01508,0.11781,0.12898,supercritical
80.0,861.0,991.15,0.0010089,254.64,341.51,1.1788,0.91963,1.6003,856.98,-0.015463,0.11858,0.12962,supercritical
80.0,871.0,993.51,0.0010065,254.09,341.76,1.1766,0.92009,1.5981,861.55,-0.015837,0.11934,0.13025,supercritical
80.0,881.0,995.83,0.0010042,253.54,342.01,1.1745,0.92054,1.596,866.07,-0.016201,0.12011,0.13088,supercritical
80.0,891.0,998.13,0.0010019,253.01,342.27,1.1724,0.921,1.5939,870.56,-0.016555,0.12087,0.1315,supercritical
80.0,901.0,1000.4,0.0009996,252.48,342.54,1.1703,0.92145,1.5918,875.01,-0.016901,0.12162,0.13212,supercritical
80.0,911.0,1002.6,0.00099736,251.95,342.81,1.1683,0.92191,1.5898,879.42,-0.017239,0.12238,0.13274,supercritical
80.0,921.0,1004.9,0.00099516,251.43,343.09,1.1662,0.92237,1.5878,883.79,-0.017568,0.12313,0.13336,supercritical
80.0,931.0,1007.1,0.000993,250.92,343.37,1.1642,0.92283,1.5859,888.13,-0.017889,0.12388,0.13397,supercritical
80.0,941.0,1009.2,0.00099087,250.41,343.66,1.1622,0.92329,1.5841,892.43,-0.018202,0.12462,0.13458,supercritical
80.0,951.0,1011.4,0.00098877,249.91,343.95,1.1602,0.92376,1.5822,896.69,-0.018508,0.12537,0.13518,supercritical
80.0,961.0,1013.5,0.0009867,249.42,344.24,1.1583,0.92422,1.5805,900.93,-0.018807,0.12611,0.13579,supercritical
80.0,971.0,1015.6,0.00098467,248.93,344.54,1.1563,0.92469,1.5787,905.12,-0.019099,0.12685,0.13639,supercritical
80.0,981.0,1017.6,0.00098266,248.45,344.84,1.1544,0.92515,1.577,909.29,-0.019385,0.12759,0.13698,supercritical
80.0,991.0,1019.7,0.00098068,247.97,345.15,1.1525,0.92562,1.5753,913.42,-0.019663,0.12832,0.13758,supercritical
