Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
60.0,1.0,1.5943,0.62724,473.49,536.21,2.8356,0.69171,0.88373,282.6,0.82731,0.016574,0.019355,vapor
60.0,11.0,18.177,0.055014,468.18,528.69,2.3665,0.70751,0.93452,277.1,0.82759,0.016712,0.019913,vapor
60.0,21.0,36.074,0.027721,462.51,520.72,2.2271,0.72452,0.99535,271.51,0.82639,0.016893,0.020584,vapor
60.0,31.0,55.552,0.018001,456.41,512.21,2.1348,0.74296,1.0696,265.8,0.82321,0.017126,0.021403,vapor
60.0,41.0,76.967,0.012993,449.8,503.07,2.0616,0.76307,1.1623,259.99,0.8173,0.01743,0.02242,vapor
60.0,51.0,100.81,0.0099197,442.57,493.16,1.9978,0.78522,1.2811,254.11,0.80762,0.017827,0.023711,vapor
60.0,61.0,127.77,0.0078264,434.57,482.31,1.9387,0.80986,1.4384,248.22,0.79266,0.018356,0.025395,vapor
60.0,71.0,158.87,0.0062946,425.57,470.27,1.8815,0.83759,1.6547,242.44,0.77024,0.019075,0.027654,vapor
60.0,81.0,195.61,0.0051122,415.28,456.69,1.8237,0.86911,1.9651,237.0,0.73723,0.020082,0.030768,vapor
60.0,81.0,195.61,0.0051122,415.28,456.69,1.8237,0.86911,1.9651,237.0,0.73723,0.020082,0.030768,supercritical
60.0,81.0,195.61,0.0051122,415.28,456.69,1.8237,0.86911,1.9651,237.0,0.73723,0.020082,0.030768,supercritical
60.0,91.0,240.31,0.0041614,403.25,441.12,1.7631,0.90484,2.4281,232.4,0.68917,0.021552,0.035135,supercritical
60.0,101.0,296.13,0.0033769,388.99,423.1,1.6977,0.94332,3.1116,229.82,0.6204,0.023788,0.041134,supercritical
60.0,111.0,365.24,0.0027379,372.46,402.85,1.6278,0.97695,3.9364,231.85,0.52838,0.027223,0.048431,supercritical
60.0,121.0,442.03,0.0022623,355.35,382.72,1.5599,0.99196,4.4145,242.43,0.42493,0.031986,0.05519,supercritical
60.0,131.0,511.66,0.0019544,340.66,366.26,1.5042,0.98555,4.22,262.36,0.33287,0.037261,0.059979,supercritical
60.0,141.0,566.17,0.0017663,329.46,354.36,1.4629,0.97117,3.7851,286.83,0.2643,0.042103,0.063578,supercritical
60.0,151.0,607.79,0.0016453,320.95,345.79,1.4321,0.9576,3.4,311.64,0.21554,0.046269,0.066683,supercritical
60.0,161.0,640.46,0.0015614,314.25,339.39,1.4081,0.94653,3.1092,335.17,0.18028,0.049855,0.069488,supercritical
60.0,171.0,667.03,0.0014992,308.76,334.39,1.3885,0.93787,2.893,357.04,0.15391,0.052996,0.072049,supercritical
60.0,181.0,689.32,0.0014507,304.11,330.37,1.372,0.93112,2.7277,377.33,0.13345,0.0558,0.0744,supercritical
60.0,191.0,708.48,0.0014115,300.08,327.04,1.3577,0.92582,2.5974,396.21,0.1171,0.058342,0.076571,supercritical
60.0,201.0,725.27,0.0013788,296.53,324.24,1.3451,0.92161,2.4923,413.84,0.1037,0.060677,0.078591,supercritical
60.0,211.0,740.21,0.001351,293.34,321.84,1.3338,0.91826,2.4057,430.38,0.092515,0.062843,0.080481,supercritical
60.0,221.0,753.66,0.0013269,290.44,319.77,1.3236,0.91557,2.3332,445.97,0.083028,0.064872,0.082261,supercritical
60.0,231.0,765.91,0.0013056,287.79,317.95,1.3142,0.9134,2.2717,460.71,0.074871,0.066785,0.083945,supercritical
60.0,241.0,777.16,0.0012867,285.34,316.35,1.3055,0.91167,2.2188,474.7,0.067777,0.0686,0.085547,supercritical
60.0,251.0,787.56,0.0012697,283.06,314.93,1.2974,0.91028,2.1729,488.03,0.061545,0.07033,0.087076,supercritical
60.0,261.0,797.24,0.0012543,280.93,313.67,1.2898,0.90917,2.1325,500.76,0.056024,0.071988,0.088542,supercritical
60.0,271.0,806.3,0.0012402,278.93,312.54,1.2827,0.90829,2.0968,512.96,0.051094,0.073581,0.08995,supercritical
60.0,281.0,814.81,0.0012273,277.03,311.52,1.2759,0.9076,2.0649,524.66,0.046663,0.075119,0.091308,supercritical
60.0,291.0,822.84,0.0012153,275.24,310.6,1.2695,0.90707,2.0363,535.93,0.042655,0.076606,0.09262,supercritical
60.0,301.0,830.46,0.0012042,273.53,309.78,1.2634,0.90668,2.0104,546.8,0.039012,0.078048,0.09389,supercritical
60.0,311.0,837.69,0.0011938,271.91,309.03,1.2576,0.90639,1.9868,557.29,0.035683,0.07945,0.095123,supercritical
60.0,321.0,844.58,0.001184,270.35,308.36,1.252,0.90619,1.9653,567.45,0.032628,0.080815,0.096321,supercritical
60.0,331.0,851.17,0.0011749,268.86,307.75,1.2466,0.90607,1.9456,577.3,0.029814,0.082147,0.097487,supercritical
60.0,341.0,857.48,0.0011662,267.43,307.2,1.2414,0.90602,1.9274,586.87,0.027211,0.083448,0.098625,supercritical
60.0,351.0,863.53,0.001158,266.05,306.7,1.2364,0.90602,1.9105,596.16,0.024797,0.084722,0.099735,supercritical
60.0,361.0,869.35,0.0011503,264.72,306.25,1.2316,0.90607,1.8949,605.21,0.02255,0.085969,0.10082,supercritical
60.0,371.0,874.96,0.0011429,263.44,305.84,1.227,0.90616,1.8804,614.03,0.020453,0.087193,0.10188,supercritical
60.0,381.0,880.36,0.0011359,262.2,305.48,1.2224,0.90629,1.8668,622.64,0.018491,0.088395,0.10292,supercritical
60.0,391.0,885.59,0.0011292,261.0,305.15,1.2181,0.90645,1.8541,631.04,0.016651,0.089577,0.10394,supercritical
60.0,401.0,890.64,0.0011228,259.84,304.86,1.2138,0.90663,1.8421,639.26,0.014921,0.090739,0.10494,supercritical
60.0,411.0,895.54,0.0011166,258.71,304.6,1.2097,0.90684,1.8309,647.3,0.013292,0.091884,0.10592,supercritical
60.0,421.0,900.28,0.0011108,257.61,304.37,1.2056,0.90707,1.8203,655.16,0.011754,0.093011,0.10689,supercritical
60.0,431.0,904.89,0.0011051,256.54,304.17,1.2017,0.90732,1.8103,662.87,0.0103,0.094123,0.10784,supercritical
60.0,441.0,909.37,0.0010997,255.5,304.0,1.1979,0.90758,1.8008,670.43,0.0089233,0.09522,0.10877,supercritical
60.0,451.0,913.72,0.0010944,254.49,303.85,1.1942,0.90786,1.7918,677.85,0.007617,0.096304,0.10969,supercritical
60.0,461.0,917.96,0.0010894,253.5,303.73,1.1905,0.90815,1.7833,685.13,0.0063759,0.097374,0.1106,supercritical
60.0,471.0,922.09,0.0010845,252.54,303.62,1.1869,0.90845,1.7752,692.28,0.0051952,0.098431,0.11149,supercritical
60.0,481.0,926.12,0.0010798,251.6,303.54,1.1834,0.90877,1.7674,699.3,0.0040705,0.099477,0.11237,supercritical
60.0,491.0,930.04,0.0010752,250.68,303.48,1.18,0.90909,1.7601,706.21,0.0029976,0.10051,0.11324,supercritical
60.0,501.0,933.88,0.0010708,249.79,303.43,1.1767,0.90942,1.753,713.01,0.001973,0.10154,0.1141,supercritical
60.0,511.0,937.63,0.0010665,248.91,303.41,1.1734,0.90977,1.7463,719.69,0.00099348,0.10255,0.11495,supercritical
60.0,521.0,941.29,0.0010624,248.05,303.4,1.1702,0.91011,1.7399,726.28,5.5985e-05,0.10355,0.11578,supercritical
60.0,531.0,944.88,0.0010583,247.21,303.41,1.167,0.91047,1.7337,732.76,-0.00084218,0.10455,0.11661,supercritical
60.0,541.0,948.39,0.0010544,246.38,303.43,1.1639,0.91083,1.7278,739.15,-0.0017035,0.10554,0.11743,supercritical
