Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
100.0,1.0,1.4218,0.70333,501.95,572.28,2.9378,0.72817,0.91931,297.64,0.62758,0.018424,0.022546,vapor
100.0,11.0,16.016,0.062437,497.74,566.42,2.4734,0.73785,0.95298,293.94,0.62528,0.018571,0.023043,vapor
100.0,21.0,31.342,0.031907,493.36,560.36,2.3395,0.74792,0.99068,290.32,0.62196,0.018746,0.023599,vapor
100.0,31.0,47.473,0.021065,488.79,554.09,2.2536,0.75839,1.033,286.79,0.61744,0.018953,0.024227,vapor
100.0,41.0,64.494,0.015505,484.03,547.6,2.1879,0.76923,1.0808,283.38,0.61152,0.019198,0.024938,vapor
100.0,51.0,82.499,0.012121,479.05,540.87,2.1331,0.78044,1.1348,280.11,0.60395,0.019489,0.025747,vapor
100.0,61.0,101.59,0.0098432,473.84,533.89,2.0852,0.79198,1.196,277.05,0.59448,0.019834,0.026673,vapor
100.0,71.0,121.89,0.0082043,468.39,526.64,2.0417,0.80381,1.2655,274.24,0.58282,0.020243,0.027736,vapor
100.0,81.0,143.5,0.0069687,462.69,519.13,2.0013,0.81586,1.3441,271.77,0.5687,0.020729,0.028958,vapor
100.0,81.0,143.5,0.0069687,462.69,519.13,2.0013,0.81586,1.3441,271.77,0.5687,0.020729,0.028958,supercritical
100.0,81.0,143.5,0.0069687,462.69,519.13,2.0013,0.81586,1.3441,271.77,0.5687,0.020729,0.028958,supercritical
100.0,91.0,166.53,0.0060048,456.71,511.36,1.9631,0.82801,1.4329,269.75,0.55186,0.021307,0.030363,supercritical
100.0,101.0,191.09,0.0052331,450.47,503.32,1.9266,0.84011,1.5322,268.29,0.53212,0.021993,0.031972,supercritical
100.0,111.0,217.22,0.0046036,443.96,495.06,1.8913,0.85196,1.6416,267.54,0.50937,0.022807,0.033801,supercritical
100.0,121.0,244.91,0.0040831,437.22,486.62,1.8571,0.86327,1.7594,267.68,0.48365,0.023768,0.035852,supercritical
100.0,131.0,274.05,0.003649,430.27,478.08,1.8238,0.87373,1.8819,268.9,0.45519,0.024892,0.038109,supercritical
100.0,141.0,304.37,0.0032854,423.21,469.53,1.7916,0.883,2.0029,271.38,0.42445,0.026193,0.040533,supercritical
100.0,151.0,335.48,0.0029808,416.11,461.12,1.7607,0.89078,2.1145,275.29,0.39215,0.027672,0.043064,supercritical
100.0,161.0,366.82,0.0027262,409.1,453.0,1.7313,0.8969,2.2083,280.71,0.35928,0.029316,0.045634,supercritical
100.0,171.0,397.77,0.002514,402.31,445.3,1.7037,0.90137,2.2782,287.6,0.32688,0.031099,0.048178,supercritical
100.0,181.0,427.75,0.0023378,395.82,438.13,1.678,0.90434,2.3219,295.86,0.29592,0.032986,0.050648,supercritical
100.0,191.0,456.3,0.0021915,389.71,431.57,1.6543,0.90611,2.3409,305.26,0.26707,0.034934,0.053016,supercritical
100.0,201.0,483.13,0.0020698,384.02,425.63,1.6327,0.90697,2.3395,315.58,0.24074,0.036906,0.055271,supercritical
100.0,211.0,508.09,0.0019682,378.77,420.29,1.613,0.90719,2.3231,326.56,0.21705,0.03887,0.057412,supercritical
100.0,221.0,531.17,0.0018826,373.92,415.53,1.5951,0.90701,2.297,337.99,0.19596,0.040802,0.059444,supercritical
100.0,231.0,552.46,0.0018101,369.46,411.27,1.5787,0.90657,2.2653,349.69,0.17729,0.042686,0.061374,supercritical
100.0,241.0,572.09,0.001748,365.35,407.48,1.5638,0.90601,2.2311,361.49,0.16081,0.044515,0.063211,supercritical
100.0,251.0,590.2,0.0016943,361.55,404.08,1.5501,0.90541,2.1964,373.28,0.14626,0.046285,0.064963,supercritical
100.0,261.0,606.96,0.0016476,358.03,401.04,1.5374,0.90481,2.1623,384.97,0.1334,0.047994,0.066636,supercritical
100.0,271.0,622.5,0.0016064,354.76,398.3,1.5257,0.90424,2.1295,396.5,0.12199,0.049644,0.068238,supercritical
100.0,281.0,636.96,0.00157,351.71,395.83,1.5149,0.90372,2.0985,407.83,0.11183,0.051237,0.069775,supercritical
100.0,291.0,650.46,0.0015374,348.86,393.59,1.5047,0.90326,2.0692,418.94,0.10275,0.052777,0.071253,supercritical
100.0,301.0,663.09,0.0015081,346.17,391.57,1.4952,0.90286,2.0417,429.83,0.094598,0.054267,0.072677,supercritical
100.0,311.0,674.96,0.0014816,343.65,389.72,1.4863,0.90252,2.016,440.48,0.08724,0.055711,0.074052,supercritical
100.0,321.0,686.14,0.0014574,341.26,388.04,1.4778,0.90223,1.9918,450.9,0.080571,0.05711,0.07538,supercritical
100.0,331.0,696.7,0.0014353,339.0,386.51,1.4698,0.90201,1.9692,461.11,0.074501,0.058469,0.076667,supercritical
100.0,341.0,706.7,0.001415,336.85,385.1,1.4622,0.90183,1.948,471.09,0.068956,0.05979,0.077914,supercritical
100.0,351.0,716.19,0.0013963,334.81,383.82,1.455,0.9017,1.9281,480.86,0.063873,0.061075,0.079126,supercritical
100.0,361.0,725.21,0.0013789,332.86,382.64,1.4481,0.90161,1.9095,490.43,0.059199,0.062328,0.080304,supercritical
100.0,371.0,733.81,0.0013628,331.0,381.55,1.4416,0.90156,1.892,499.8,0.054888,0.063549,0.081451,supercritical
100.0,381.0,742.02,0.0013477,329.21,380.56,1.4353,0.90156,1.8755,508.97,0.050903,0.064742,0.08257,supercritical
100.0,391.0,749.88,0.0013335,327.5,379.64,1.4292,0.90158,1.8601,517.95,0.04721,0.065908,0.083661,supercritical
100.0,401.0,757.41,0.0013203,325.86,378.8,1.4234,0.90164,1.8456,526.76,0.043778,0.067048,0.084728,supercritical
100.0,411.0,764.64,0.0013078,324.27,378.02,1.4178,0.90172,1.8319,535.38,0.040584,0.068165,0.085771,supercritical
100.0,421.0,771.59,0.001296,322.75,377.31,1.4124,0.90183,1.819,543.84,0.037604,0.06926,0.086792,supercritical
100.0,431.0,778.29,0.0012849,321.28,376.65,1.4072,0.90196,1.8069,552.13,0.034818,0.070335,0.087792,supercritical
100.0,441.0,784.74,0.0012743,319.85,376.05,1.4021,0.90212,1.7954,560.27,0.032209,0.07139,0.088773,supercritical
100.0,451.0,790.97,0.0012643,318.48,375.5,1.3973,0.9023,1.7846,568.25,0.029761,0.072426,0.089736,supercritical
100.0,461.0,797.0,0.0012547,317.15,374.99,1.3925,0.90249,1.7744,576.09,0.02746,0.073445,0.090681,supercritical
100.0,471.0,802.83,0.0012456,315.85,374.52,1.3879,0.9027,1.7647,583.78,0.025293,0.074448,0.09161,supercritical
100.0,481.0,808.47,0.0012369,314.6,374.09,1.3834,0.90293,1.7555,591.34,0.02325,0.075436,0.092524,supercritical
