Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
10.0,281.0,220.66,0.0045319,516.25,643.6,3.0334,1.8545,3.5934,649.8,0.063453,0.025393,0.076687,supercritical
10.0,291.0,225.13,0.0044419,512.2,641.45,3.01,1.8558,3.5692,664.19,0.056543,0.025977,0.078066,supercritical
10.0,301.0,229.38,0.0043595,508.33,639.56,2.9877,1.8571,3.5457,678.38,0.050213,0.02655,0.079413,supercritical
10.0,311.0,233.43,0.0042839,504.66,637.89,2.9666,1.8585,3.5229,692.35,0.044404,0.027111,0.080732,supercritical
10.0,321.0,237.3,0.0042141,501.15,636.42,2.9464,1.8599,3.501,706.11,0.03906,0.02766,0.082024,supercritical
10.0,331.0,240.99,0.0041496,497.79,635.14,2.9271,1.8613,3.4799,719.64,0.034133,0.028199,0.08329,supercritical
10.0,341.0,244.52,0.0040896,494.58,634.04,2.9087,1.8628,3.4596,732.94,0.029582,0.028728,0.084533,supercritical
10.0,351.0,247.91,0.0040338,491.51,633.09,2.891,1.8643,3.4403,746.03,0.025369,0.029247,0.085753,supercritical
10.0,361.0,251.16,0.0039816,488.56,632.29,2.874,1.8658,3.4218,758.89,0.021461,0.029757,0.086952,supercritical
10.0,371.0,254.28,0.0039327,485.72,631.62,2.8577,1.8674,3.4041,771.53,0.017829,0.030258,0.088131,supercritical
10.0,381.0,257.28,0.0038868,482.99,631.07,2.8419,1.869,3.3872,783.96,0.014446,0.030751,0.08929,supercritical
10.0,391.0,260.18,0.0038435,480.36,630.64,2.8267,1.8706,3.371,796.17,0.01129,0.031236,0.090432,supercritical
10.0,401.0,262.97,0.0038027,477.82,630.31,2.8121,1.8722,3.3556,808.19,0.0083407,0.031713,0.091557,supercritical
10.0,411.0,265.67,0.0037641,475.37,630.08,2.7979,1.8738,3.3409,820.0,0.0055793,0.032183,0.092665,supercritical
10.0,421.0,268.28,0.0037275,473.01,629.93,2.7842,1.8754,3.3268,831.62,0.0029897,0.032647,0.093758,supercritical
10.0,431.0,270.8,0.0036927,470.72,629.88,2.7708,1.8771,3.3134,843.05,0.00055747,0.033104,0.094836,supercritical
10.0,441.0,273.25,0.0036597,468.5,629.9,2.7579,1.8787,3.3005,854.3,-0.0017305,0.033555,0.095899,supercritical
10.0,451.0,275.62,0.0036282,466.36,629.99,2.7454,1.8804,3.2882,865.37,-0.0038859,0.033999,0.096949,supercritical
10.0,461.0,277.92,0.0035982,464.27,630.15,2.7332,1.8821,3.2764,876.27,-0.0059192,0.034439,0.097986,supercritical
10.0,471.0,280.15,0.0035695,462.25,630.38,2.7213,1.8837,3.2651,887.01,-0.0078399,0.034873,0.099011,supercritical
10.0,481.0,282.32,0.003542,460.29,630.66,2.7098,1.8854,3.2543,897.58,-0.0096565,0.035302,0.10002,supercritical
10.0,491.0,284.44,0.0035157,458.38,631.0,2.6985,1.8871,3.2439,907.99,-0.011377,0.035726,0.10102,supercritical
10.0,501.0,286.5,0.0034905,456.53,631.4,2.6876,1.8888,3.234,918.25,-0.013008,0.036145,0.10201,supercritical
10.0,511.0,288.5,0.0034662,454.72,631.84,2.6768,1.8904,3.2244,928.37,-0.014556,0.03656,0.10299,supercritical
10.0,521.0,290.45,0.0034429,452.96,632.34,2.6664,1.8921,3.2153,938.34,-0.016027,0.03697,0.10396,supercritical
10.0,531.0,292.36,0.0034204,451.25,632.87,2.6562,1.8938,3.2064,948.17,-0.017426,0.037377,0.10492,supercritical
10.0,541.0,294.22,0.0033988,449.58,633.45,2.6462,1.8955,3.1979,957.86,-0.018757,0.037779,0.10587,supercritical
10.0,551.0,296.04,0.0033779,447.95,634.07,2.6364,1.8971,3.1898,967.43,-0.020027,0.038178,0.10681,supercritical
10.0,561.0,297.82,0.0033578,446.36,634.73,2.6268,1.8988,3.1819,976.87,-0.021237,0.038573,0.10774,supercritical
10.0,571.0,299.55,0.0033383,444.81,635.42,2.6174,1.9005,3.1743,986.18,-0.022393,0.038964,0.10867,supercritical
10.0,581.0,301.25,0.0033195,443.29,636.15,2.6083,1.9021,3.167,995.37,-0.023498,0.039352,0.10958,supercritical
10.0,591.0,302.91,0.0033013,441.81,636.91,2.5993,1.9038,3.16,1004.4,-0.024554,0.039737,0.11049,supercritical
10.0,601.0,304.54,0.0032836,440.36,637.7,2.5904,1.9054,3.1532,1013.4,-0.025564,0.040119,0.11139,supercritical
10.0,611.0,306.14,0.0032665,438.94,638.52,2.5817,1.9071,3.1466,1022.3,-0.026532,0.040497,0.11228,supercritical
10.0,621.0,307.7,0.0032499,437.55,639.37,2.5732,1.9087,3.1403,1031.0,-0.02746,0.040873,0.11317,supercritical
10.0,631.0,309.23,0.0032338,436.19,640.25,2.5649,1.9103,3.1342,1039.7,-0.028349,0.041246,0.11405,supercritical
10.0,641.0,310.74,0.0032182,434.86,641.15,2.5567,1.912,3.1282,1048.2,-0.029203,0.041616,0.11492,supercritical
10.0,651.0,312.21,0.003203,433.56,642.07,2.5486,1.9136,3.1225,1056.6,-0.030023,0.041983,0.11578,supercritical
10.0,661.0,313.66,0.0031882,432.28,643.02,2.5407,1.9152,3.117,1065.0,-0.030811,0.042348,0.11664,supercritical
10.0,671.0,315.08,0.0031738,431.03,643.99,2.5329,1.9168,3.1116,1073.2,-0.031568,0.042711,0.1175,supercritical
10.0,681.0,316.48,0.0031598,429.81,644.99,2.5252,1.9184,3.1064,1081.4,-0.032297,0.043071,0.11834,supercritical
10.0,691.0,317.85,0.0031461,428.6,646.0,2.5176,1.92,3.1014,1089.4,-0.032999,0.043429,0.11918,supercritical
10.0,701.0,319.2,0.0031328,427.42,647.03,2.5102,1.9216,3.0965,1097.4,-0.033674,0.043785,0.12002,supercritical
10.0,711.0,320.53,0.0031199,426.26,648.09,2.5029,1.9232,3.0918,1105.3,-0.034325,0.044138,0.12085,supercritical
10.0,721.0,321.83,0.0031072,425.13,649.16,2.4957,1.9248,3.0872,1113.1,-0.034953,0.044489,0.12167,supercritical
10.0,731.0,323.12,0.0030949,424.01,650.24,2.4885,1.9264,3.0828,1120.9,-0.035558,0.044839,0.12249,supercritical
10.0,741.0,324.38,0.0030828,422.91,651.35,2.4815,1.928,3.0784,1128.5,-0.036142,0.045186,0.12331,supercritical
10.0,751.0,325.62,0.003071,421.83,652.47,2.4746,1.9295,3.0742,1136.1,-0.036707,0.045532,0.12412,supercritical
10.0,761.0,326.85,0.0030595,420.78,653.6,2.4678,1.9311,3.0702,1143.6,-0.037251,0.045875,0.12492,supercritical
10.0,771.0,328.06,0.0030483,419.73,654.76,2.4611,1.9326,3.0662,1151.0,-0.037778,0.046217,0.12572,supercritical
10.0,781.0,329.25,0.0030373,418.71,655.92,2.4545,1.9342,3.0624,1158.4,-0.038287,0.046557,0.12652,supercritical
10.0,791.0,330.42,0.0030265,417.71,657.1,2.4479,1.9357,3.0587,1165.6,-0.038779,0.046896,0.12731,supercritical
10.0,801.0,331.57,0.0030159,416.72,658.29,2.4415,1.9372,3.055,1172.9,-0.039255,0.047232,0.1281,supercritical
10.0,811.0,332.71,0.0030056,415.74,659.5,2.4351,1.9388,3.0515,1180.0,-0.039716,0.047568,0.12888,supercritical
10.0,821.0,333.83,0.0029955,414.78,660.72,2.4288,1.9403,3.0481,1187.1,-0.040162,0.047901,0.12966,supercritical
10.0,831.0,334.94,0.0029856,413.84,661.95,2.4226,1.9418,3.0447,1194.1,-0.040594,0.048233,0.13044,supercritical
10.0,841.0,336.03,0.0029759,412.91,663.19,2.4164,1.9433,3.0415,1201.1,-0.041013,0.048564,0.13121,supercritical
10.0,851.0,337.11,0.0029664,412.0,664.44,2.4104,1.9448,3.0383,1207.9,-0.041419,0.048893,0.13198,supercritical
10.0,861.0,338.17,0.0029571,411.1,665.71,2.4044,1.9463,3.0352,1214.8,-0.041812,0.049221,0.13274,supercritical
10.0,871.0,339.22,0.0029479,410.22,666.98,2.3984,1.9478,3.0322,1221.5,-0.042194,0.049548,0.1335,supercritical
10.0,881.0,340.26,0.0029389,409.34,668.26,2.3926,1.9492,3.0293,1228.3,-0.042564,0.049873,0.13426,supercritical
10.0,891.0,341.28,0.0029301,408.48,669.56,2.3868,1.9507,3.0264,1234.9,-0.042923,0.050197,0.13501,supercritical
10.0,901.0,342.29,0.0029215,407.64,670.86,2.3811,1.9522,3.0236,1241.5,-0.043272,0.05052,0.13576,supercritical
10.0,911.0,343.29,0.002913,406.8,672.17,2.3754,1.9536,3.0209,1248.1,-0.043611,0.050841,0.13651,supercritical
10.0,921.0,344.28,0.0029046,405.98,673.5,2.3698,1.9551,3.0183,1254.5,-0.04394,0.051162,0.13725,supercritical
10.0,931.0,345.26,0.0028964,405.17,674.83,2.3642,1.9565,3.0157,1261.0,-0.044259,0.051481,0.13799,supercritical
10.0,941.0,346.22,0.0028883,404.37,676.17,2.3588,1.958,3.0132,1267.4,-0.04457,0.051799,0.13873,supercritical
10.0,951.0,347.17,0.0028804,403.59,677.51,2.3533,1.9594,3.0107,1273.7,-0.044872,0.052116,0.13946,supercritical
10.0,961.0,348.11,0.0028726,402.81,678.87,2.348,1.9608,3.0083,1280.0,-0.045165,0.052432,0.1402,supercritical
10.0,971.0,349.04,0.002865,402.04,680.23,2.3426,1.9623,3.006,1286.2,-0.045451,0.052747,0.14092,supercritical
10.0,981.0,349.97,0.0028574,401.29,681.6,2.3374,1.9637,3.0037,1292.4,-0.045728,0.053061,0.14165,supercritical
10.0,991.0,350.88,0.00285,400.54,682.98,2.3322,1.9651,3.0015,1298.6,-0.045998,0.053374,0.14237,supercritical
10.0,1001.0,351.78,0.0028427,399.81,684.36,2.327,1.9665,2.9993,1304.7,-0.046261,0.053686,0.14309,supercritical
