Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
-10.0,251.0,1074.0,0.00093111,151.28,174.66,0.82608,0.93924,1.8811,835.06,-0.007737,0.15872,0.14597,liquid
-10.0,261.0,1076.8,0.00092866,150.57,174.81,0.82312,0.93975,1.8731,841.83,-0.0083733,0.16023,0.14685,liquid
-10.0,271.0,1079.6,0.00092626,149.87,174.97,0.82022,0.94026,1.8654,848.48,-0.0089835,0.16173,0.14773,liquid
-10.0,281.0,1082.3,0.00092393,149.18,175.14,0.81736,0.94077,1.8581,855.03,-0.0095693,0.16322,0.14859,liquid
-10.0,291.0,1085.0,0.00092165,148.5,175.32,0.81455,0.94127,1.8511,861.47,-0.010132,0.16469,0.14944,liquid
-10.0,301.0,1087.6,0.00091942,147.84,175.52,0.81178,0.94177,1.8443,867.81,-0.010673,0.16616,0.15028,liquid
-10.0,311.0,1090.2,0.00091725,147.19,175.72,0.80905,0.94227,1.8379,874.06,-0.011194,0.16761,0.15111,liquid
-10.0,321.0,1092.7,0.00091513,146.55,175.93,0.80637,0.94277,1.8317,880.23,-0.011696,0.16906,0.15194,liquid
-10.0,331.0,1095.2,0.00091305,145.92,176.15,0.80373,0.94327,1.8257,886.3,-0.01218,0.17049,0.15275,liquid
-10.0,341.0,1097.7,0.00091102,145.31,176.37,0.80112,0.94376,1.82,892.29,-0.012647,0.17192,0.15356,liquid
-10.0,351.0,1100.1,0.00090903,144.7,176.61,0.79855,0.94426,1.8145,898.2,-0.013098,0.17333,0.15435,liquid
-10.0,361.0,1102.4,0.00090708,144.1,176.85,0.79602,0.94475,1.8092,904.03,-0.013534,0.17474,0.15514,liquid
-10.0,371.0,1104.8,0.00090517,143.51,177.1,0.79352,0.94524,1.804,909.78,-0.013955,0.17614,0.15592,liquid
-10.0,381.0,1107.1,0.0009033,142.94,177.35,0.79105,0.94572,1.7991,915.47,-0.014362,0.17753,0.1567,liquid
-10.0,391.0,1109.3,0.00090147,142.37,177.61,0.78862,0.94621,1.7943,921.08,-0.014756,0.17892,0.15746,liquid
-10.0,401.0,1111.5,0.00089967,141.8,177.88,0.78621,0.9467,1.7897,926.62,-0.015138,0.18029,0.15822,liquid
-10.0,411.0,1113.7,0.0008979,141.25,178.15,0.78384,0.94718,1.7852,932.1,-0.015508,0.18166,0.15898,liquid
-10.0,421.0,1115.9,0.00089617,140.71,178.43,0.78149,0.94766,1.7809,937.52,-0.015866,0.18303,0.15972,liquid
-10.0,431.0,1118.0,0.00089447,140.17,178.72,0.77917,0.94814,1.7767,942.87,-0.016214,0.18438,0.16046,liquid
-10.0,441.0,1120.1,0.0008928,139.64,179.01,0.77688,0.94862,1.7727,948.16,-0.016552,0.18573,0.1612,liquid
-10.0,451.0,1122.1,0.00089115,139.12,179.31,0.77462,0.9491,1.7687,953.4,-0.01688,0.18708,0.16192,liquid
-10.0,461.0,1124.2,0.00088954,138.6,179.61,0.77238,0.94958,1.7649,958.57,-0.017198,0.18842,0.16265,liquid
-10.0,471.0,1126.2,0.00088795,138.09,179.91,0.77016,0.95005,1.7612,963.69,-0.017508,0.18975,0.16336,liquid
-10.0,481.0,1128.2,0.00088639,137.59,180.22,0.76797,0.95053,1.7576,968.76,-0.017808,0.19107,0.16407,liquid
-10.0,491.0,1130.1,0.00088486,137.09,180.54,0.7658,0.951,1.7541,973.78,-0.018101,0.1924,0.16478,liquid
-10.0,501.0,1132.1,0.00088335,136.6,180.86,0.76366,0.95148,1.7507,978.74,-0.018386,0.19371,0.16548,liquid
-10.0,511.0,1134.0,0.00088186,136.12,181.18,0.76154,0.95195,1.7474,983.65,-0.018663,0.19502,0.16618,liquid
-10.0,521.0,1135.9,0.00088039,135.64,181.51,0.75944,0.95242,1.7442,988.52,-0.018932,0.19633,0.16687,liquid
-10.0,531.0,1137.7,0.00087895,135.17,181.84,0.75736,0.95289,1.7411,993.34,-0.019195,0.19763,0.16755,liquid
-10.0,541.0,1139.6,0.00087753,134.71,182.18,0.7553,0.95336,1.7381,998.11,-0.019451,0.19893,0.16823,liquid
-10.0,551.0,1141.4,0.00087613,134.24,182.52,0.75326,0.95384,1.7351,1002.8,-0.019701,0.20022,0.16891,liquid
-10.0,561.0,1143.2,0.00087476,133.79,182.86,0.75124,0.95431,1.7323,1007.5,-0.019944,0.20151,0.16958,liquid
-10.0,571.0,1145.0,0.0008734,133.34,183.21,0.74923,0.95477,1.7295,1012.2,-0.020181,0.20279,0.17025,liquid
-10.0,581.0,1146.7,0.00087206,132.89,183.56,0.74725,0.95524,1.7267,1016.7,-0.020413,0.20407,0.17091,liquid
-10.0,591.0,1148.5,0.00087074,132.45,183.92,0.74528,0.95571,1.7241,1021.3,-0.020639,0.20534,0.17157,liquid
-10.0,601.0,1150.2,0.00086944,132.02,184.27,0.74334,0.95618,1.7215,1025.8,-0.020859,0.20661,0.17223,liquid
-10.0,611.0,1151.9,0.00086815,131.59,184.63,0.74141,0.95665,1.7189,1030.3,-0.021075,0.20788,0.17288,liquid
-10.0,621.0,1153.6,0.00086688,131.16,185.0,0.73949,0.95711,1.7165,1034.7,-0.021285,0.20914,0.17353,liquid
-10.0,631.0,1155.2,0.00086563,130.74,185.36,0.73759,0.95758,1.7141,1039.1,-0.021491,0.2104,0.17417,liquid
-10.0,641.0,1156.9,0.0008644,130.33,185.73,0.73571,0.95805,1.7117,1043.5,-0.021691,0.21166,0.17481,liquid
-10.0,651.0,1158.5,0.00086318,129.91,186.11,0.73385,0.95852,1.7094,1047.8,-0.021888,0.21291,0.17545,liquid
-10.0,661.0,1160.1,0.00086198,129.51,186.48,0.73199,0.95898,1.7072,1052.1,-0.022079,0.21416,0.17608,liquid
-10.0,671.0,1161.7,0.00086079,129.1,186.86,0.73016,0.95945,1.705,1056.3,-0.022267,0.21541,0.17672,liquid
-10.0,681.0,1163.3,0.00085962,128.7,187.24,0.72834,0.95991,1.7028,1060.6,-0.022451,0.21665,0.17735,liquid
-10.0,691.0,1164.9,0.00085846,128.31,187.63,0.72653,0.96038,1.7007,1064.8,-0.02263,0.21789,0.17797,liquid
-10.0,701.0,1166.4,0.00085732,127.91,188.01,0.72474,0.96084,1.6987,1068.9,-0.022806,0.21913,0.17859,liquid
-10.0,711.0,1168.0,0.00085619,127.53,188.4,0.72296,0.96131,1.6967,1073.0,-0.022978,0.22036,0.17921,liquid
-10.0,721.0,1169.5,0.00085507,127.14,188.79,0.72119,0.96177,1.6947,1077.1,-0.023146,0.2216,0.17983,liquid
-10.0,731.0,1171.0,0.00085396,126.76,189.18,0.71944,0.96224,1.6928,1081.2,-0.023311,0.22282,0.18044,liquid
-10.0,741.0,1172.5,0.00085287,126.38,189.58,0.7177,0.9627,1.6909,1085.2,-0.023473,0.22405,0.18105,liquid
-10.0,751.0,1174.0,0.00085179,126.01,189.98,0.71598,0.96317,1.6891,1089.2,-0.023631,0.22527,0.18166,liquid
-10.0,761.0,1175.5,0.00085073,125.64,190.38,0.71426,0.96363,1.6873,1093.2,-0.023786,0.22649,0.18226,liquid
-10.0,771.0,1176.9,0.00084967,125.27,190.78,0.71256,0.9641,1.6855,1097.1,-0.023938,0.22771,0.18287,liquid
-10.0,781.0,1178.4,0.00084863,124.91,191.19,0.71087,0.96456,1.6838,1101.0,-0.024087,0.22893,0.18346,liquid
-10.0,791.0,1179.8,0.0008476,124.55,191.59,0.70919,0.96503,1.6821,1104.9,-0.024233,0.23014,0.18406,liquid
-10.0,801.0,1181.2,0.00084658,124.19,192.0,0.70753,0.96549,1.6805,1108.7,-0.024376,0.23135,0.18465,liquid
-10.0,811.0,1182.6,0.00084557,123.84,192.41,0.70587,0.96596,1.6788,1112.6,-0.024516,0.23256,0.18524,liquid
-10.0,821.0,1184.0,0.00084457,123.48,192.82,0.70423,0.96642,1.6773,1116.3,-0.024654,0.23376,0.18583,liquid
-10.0,831.0,1185.4,0.00084358,123.14,193.24,0.7026,0.96689,1.6757,1120.1,-0.024789,0.23497,0.18642,liquid
-10.0,841.0,1186.8,0.0008426,122.79,193.65,0.70097,0.96735,1.6742,1123.9,-0.024921,0.23617,0.187,liquid
-10.0,851.0,1188.2,0.00084164,122.45,194.07,0.69936,0.96781,1.6727,1127.6,-0.025051,0.23737,0.18758,liquid
-10.0,861.0,1189.5,0.00084068,122.11,194.49,0.69776,0.96828,1.6712,1131.3,-0.025179,0.23857,0.18816,liquid
-10.0,871.0,1190.9,0.00083973,121.77,194.91,0.69617,0.96874,1.6698,1134.9,-0.025304,0.23976,0.18873,liquid
-10.0,881.0,1192.2,0.00083879,121.44,195.34,0.69459,0.96921,1.6684,1138.6,-0.025427,0.24095,0.18931,liquid
-10.0,891.0,1193.5,0.00083786,121.11,195.76,0.69302,0.96967,1.667,1142.2,-0.025548,0.24215,0.18988,liquid
-10.0,901.0,1194.8,0.00083694,120.78,196.19,0.69146,0.97014,1.6656,1145.8,-0.025666,0.24334,0.19045,liquid
-10.0,911.0,1196.1,0.00083603,120.46,196.62,0.68991,0.9706,1.6643,1149.4,-0.025782,0.24452,0.19101,liquid
-10.0,921.0,1197.4,0.00083513,120.13,197.05,0.68837,0.97106,1.663,1152.9,-0.025897,0.24571,0.19158,liquid
-10.0,931.0,1198.7,0.00083423,119.81,197.48,0.68684,0.97153,1.6617,1156.5,-0.026009,0.24689,0.19214,liquid
-10.0,941.0,1200.0,0.00083335,119.49,197.91,0.68531,0.97199,1.6604,1160.0,-0.026119,0.24807,0.1927,liquid
-10.0,951.0,1201.2,0.00083247,119.18,198.35,0.6838,0.97246,1.6592,1163.5,-0.026228,0.24925,0.19326,liquid
-10.0,961.0,1202.5,0.0008316,118.87,198.78,0.68229,0.97292,1.658,1166.9,-0.026334,0.25043,0.19381,liquid
-10.0,971.0,1203.7,0.00083074,118.56,199.22,0.6808,0.97339,1.6568,1170.4,-0.026439,0.25161,0.19437,liquid
-10.0,981.0,1205.0,0.00082988,118.25,199.66,0.67931,0.97385,1.6556,1173.8,-0.026542,0.25279,0.19492,liquid
-10.0,991.0,1206.2,0.00082904,117.94,200.1,0.67783,0.97431,1.6544,1177.2,-0.026643,0.25396,0.19547,liquid
-10.0,1001.0,1207.4,0.0008282,117.64,200.54,0.67636,0.97478,1.6533,1180.6,-0.026743,0.25513,0.19602,liquid
-10.0,1011.0,1208.7,0.00082737,117.34,200.98,0.67489,0.97524,1.6522,1183.9,-0.02684,0.2563,0.19656,liquid
