Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
0.0,1.0,0.70805,1.4123,713.6,854.83,6.4882,1.6567,2.1809,430.67,0.52231,0.010255,0.030598,vapor
0.0,11.0,7.977,0.12536,705.4,843.3,5.2154,1.6701,2.2578,426.13,0.51741,0.010403,0.031351,vapor
0.0,21.0,15.606,0.064079,696.9,831.47,4.8492,1.684,2.3438,421.97,0.5111,0.010584,0.032185,vapor
0.0,31.0,23.619,0.04234,688.09,819.34,4.6152,1.6982,2.4399,418.27,0.50305,0.010802,0.033127,vapor
0.0,41.0,32.038,0.031213,678.95,806.92,4.437,1.7127,2.5469,415.15,0.49295,0.011059,0.034195,vapor
0.0,51.0,40.88,0.024462,669.49,794.24,4.2895,1.7273,2.6654,412.75,0.48047,0.011361,0.035409,vapor
0.0,51.0,40.88,0.024462,669.49,794.24,4.2895,1.7273,2.6654,412.75,0.48047,0.011361,0.035409,supercritical
0.0,51.0,40.88,0.024462,669.49,794.24,4.2895,1.7273,2.6654,412.75,0.48047,0.011361,0.035409,supercritical
0.0,61.0,50.155,0.019938,659.7,781.33,4.1615,1.7418,2.7952,411.22,0.46539,0.011713,0.036787,supercritical
0.0,71.0,59.855,0.016707,649.63,768.25,4.0468,1.7561,2.9353,410.76,0.44755,0.012118,0.038348,supercritical
0.0,81.0,69.955,0.014295,639.3,755.09,3.9421,1.7697,3.0831,411.55,0.42699,0.012581,0.040101,supercritical
0.0,91.0,80.404,0.012437,628.78,741.96,3.8452,1.7825,3.2349,413.79,0.4039,0.013102,0.042046,supercritical
0.0,101.0,91.121,0.010974,618.16,729.01,3.7551,1.7941,3.3851,417.65,0.37868,0.013683,0.044168,supercritical
0.0,111.0,102.0,0.0098043,607.55,716.38,3.6709,1.8044,3.5271,423.25,0.35192,0.014321,0.046435,supercritical
0.0,121.0,112.9,0.0088575,597.06,704.23,3.5923,1.8131,3.6543,430.66,0.32428,0.015009,0.048801,supercritical
0.0,131.0,123.68,0.0080852,586.81,692.72,3.5192,1.8202,3.7605,439.87,0.29649,0.015741,0.051211,supercritical
0.0,141.0,134.21,0.007451,576.91,681.97,3.4514,1.8257,3.8422,450.77,0.26924,0.016504,0.053614,supercritical
0.0,151.0,144.36,0.0069271,567.46,672.05,3.3888,1.83,3.8981,463.19,0.24314,0.01729,0.055965,supercritical
0.0,161.0,154.04,0.0064917,558.5,663.02,3.3312,1.8332,3.9301,476.89,0.21864,0.018086,0.058235,supercritical
0.0,171.0,163.2,0.0061274,550.08,654.86,3.2783,1.8355,3.9415,491.59,0.19603,0.018883,0.060411,supercritical
0.0,181.0,171.81,0.0058203,542.2,647.55,3.2297,1.8371,3.937,507.05,0.17541,0.019675,0.062489,supercritical
0.0,191.0,179.88,0.0055594,534.85,641.03,3.185,1.8384,3.9206,523.02,0.15679,0.020455,0.064473,supercritical
0.0,201.0,187.41,0.0053358,527.98,635.23,3.1438,1.8393,3.8961,539.32,0.14006,0.021221,0.06637,supercritical
0.0,211.0,194.45,0.0051427,521.58,630.09,3.1058,1.8402,3.8664,555.79,0.12507,0.02197,0.068189,supercritical
0.0,221.0,201.03,0.0049744,515.61,625.54,3.0706,1.8409,3.8337,572.29,0.11164,0.022701,0.069939,supercritical
0.0,231.0,207.18,0.0048267,510.02,621.51,3.038,1.8417,3.7995,588.75,0.099603,0.023413,0.071626,supercritical
0.0,241.0,212.94,0.0046961,504.78,617.95,3.0075,1.8425,3.7649,605.07,0.088799,0.024107,0.073257,supercritical
0.0,251.0,218.35,0.0045797,499.86,614.81,2.979,1.8434,3.7306,621.22,0.079079,0.024784,0.074837,supercritical
0.0,261.0,223.44,0.0044754,495.23,612.04,2.9523,1.8443,3.6971,637.14,0.070312,0.025443,0.076372,supercritical
0.0,271.0,228.24,0.0043814,490.86,609.6,2.9272,1.8453,3.6647,652.81,0.062383,0.026085,0.077865,supercritical
0.0,281.0,232.77,0.0042961,486.74,607.46,2.9034,1.8464,3.6336,668.21,0.055192,0.026712,0.079319,supercritical
0.0,291.0,237.06,0.0042183,482.83,605.58,2.881,1.8476,3.6039,683.32,0.048652,0.027323,0.080737,supercritical
0.0,301.0,241.13,0.0041471,479.11,603.94,2.8597,1.8489,3.5757,698.16,0.042686,0.02792,0.082123,supercritical
0.0,311.0,245.0,0.0040816,475.58,602.52,2.8394,1.8502,3.5489,712.7,0.037231,0.028504,0.083477,supercritical
0.0,321.0,248.69,0.004021,472.22,601.29,2.8201,1.8515,3.5235,726.96,0.032227,0.029075,0.084803,supercritical
0.0,331.0,252.21,0.0039649,469.0,600.24,2.8016,1.853,3.4994,740.93,0.027627,0.029634,0.086102,supercritical
0.0,341.0,255.58,0.0039127,465.93,599.35,2.784,1.8544,3.4766,754.63,0.023386,0.030182,0.087376,supercritical
0.0,351.0,258.8,0.003864,462.99,598.61,2.767,1.8559,3.455,768.06,0.019467,0.030719,0.088626,supercritical
0.0,361.0,261.89,0.0038184,460.16,598.0,2.7507,1.8575,3.4346,781.22,0.015836,0.031246,0.089853,supercritical
0.0,371.0,264.86,0.0037756,457.45,597.52,2.735,1.859,3.4152,794.14,0.012466,0.031764,0.091059,supercritical
0.0,381.0,267.72,0.0037353,454.84,597.15,2.7199,1.8606,3.3968,806.81,0.0093303,0.032273,0.092245,supercritical
0.0,391.0,270.47,0.0036972,452.32,596.88,2.7054,1.8622,3.3794,819.24,0.0064068,0.032774,0.093412,supercritical
0.0,401.0,273.13,0.0036613,449.9,596.71,2.6913,1.8638,3.3629,831.44,0.0036759,0.033266,0.094561,supercritical
0.0,411.0,275.7,0.0036272,447.56,596.63,2.6776,1.8655,3.3471,843.42,0.0011201,0.033751,0.095692,supercritical
0.0,421.0,278.18,0.0035948,445.29,596.64,2.6644,1.8672,3.3322,855.19,-0.001276,0.034229,0.096808,supercritical
0.0,431.0,280.58,0.0035641,443.11,596.72,2.6516,1.8688,3.3179,866.76,-0.0035262,0.034701,0.097907,supercritical
0.0,441.0,282.9,0.0035348,440.99,596.87,2.6392,1.8705,3.3044,878.12,-0.0056428,0.035165,0.098992,supercritical
