Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
40.0,321.0,920.89,0.0010859,234.63,269.49,1.1316,0.91197,1.9212,646.46,0.014822,0.097981,0.10995,supercritical
40.0,331.0,925.85,0.0010801,233.47,269.22,1.1273,0.91205,1.9066,655.26,0.013109,0.099292,0.11102,supercritical
40.0,341.0,930.63,0.0010745,232.34,268.98,1.1231,0.91216,1.8929,663.84,0.011503,0.10058,0.11206,supercritical
40.0,351.0,935.27,0.0010692,231.25,268.78,1.1191,0.9123,1.8801,672.21,0.009992,0.10185,0.11308,supercritical
40.0,361.0,939.76,0.0010641,230.19,268.61,1.1151,0.91247,1.8681,680.39,0.0085681,0.1031,0.11409,supercritical
40.0,371.0,944.12,0.0010592,229.17,268.46,1.1113,0.91267,1.8568,688.39,0.0072234,0.10433,0.11508,supercritical
40.0,381.0,948.35,0.0010545,228.16,268.34,1.1075,0.91289,1.8461,696.22,0.0059511,0.10555,0.11605,supercritical
40.0,391.0,952.46,0.0010499,227.19,268.24,1.1038,0.91313,1.836,703.88,0.0047452,0.10675,0.117,supercritical
40.0,401.0,956.47,0.0010455,226.24,268.16,1.1002,0.91338,1.8264,711.4,0.0036005,0.10794,0.11794,supercritical
40.0,411.0,960.37,0.0010413,225.31,268.11,1.0967,0.91366,1.8174,718.77,0.0025121,0.10911,0.11886,supercritical
40.0,421.0,964.17,0.0010372,224.41,268.07,1.0933,0.91394,1.8088,726.0,0.0014759,0.11027,0.11978,supercritical
40.0,431.0,967.88,0.0010332,223.52,268.06,1.0899,0.91424,1.8006,733.1,0.00048794,0.11141,0.12067,supercritical
40.0,441.0,971.5,0.0010293,222.66,268.05,1.0866,0.91455,1.7927,740.08,-0.00045516,0.11255,0.12156,supercritical
40.0,451.0,975.04,0.0010256,221.82,268.07,1.0834,0.91487,1.7853,746.94,-0.0013565,0.11367,0.12243,supercritical
40.0,461.0,978.5,0.001022,220.99,268.1,1.0802,0.91521,1.7782,753.69,-0.0022189,0.11478,0.1233,supercritical
40.0,471.0,981.88,0.0010185,220.18,268.15,1.0771,0.91555,1.7713,760.33,-0.003045,0.11589,0.12415,supercritical
40.0,481.0,985.19,0.001015,219.39,268.21,1.0741,0.91589,1.7648,766.86,-0.003837,0.11698,0.12499,supercritical
40.0,491.0,988.43,0.0010117,218.61,268.29,1.0711,0.91625,1.7585,773.3,-0.0045971,0.11806,0.12582,supercritical
40.0,501.0,991.61,0.0010085,217.85,268.37,1.0681,0.91661,1.7525,779.64,-0.0053272,0.11914,0.12664,supercritical
40.0,511.0,994.73,0.0010053,217.1,268.47,1.0652,0.91698,1.7468,785.89,-0.0060292,0.12021,0.12746,supercritical
40.0,521.0,997.78,0.0010022,216.37,268.58,1.0624,0.91736,1.7412,792.04,-0.0067047,0.12127,0.12826,supercritical
40.0,531.0,1000.8,0.00099922,215.65,268.7,1.0596,0.91774,1.7359,798.12,-0.0073551,0.12232,0.12906,supercritical
40.0,541.0,1003.7,0.00099629,214.94,268.84,1.0568,0.91812,1.7307,804.11,-0.0079819,0.12336,0.12984,supercritical
40.0,551.0,1006.6,0.00099343,214.24,268.98,1.0541,0.91851,1.7258,810.02,-0.0085865,0.1244,0.13062,supercritical
40.0,561.0,1009.4,0.00099064,213.56,269.13,1.0514,0.91891,1.721,815.85,-0.0091698,0.12543,0.1314,supercritical
40.0,571.0,1012.2,0.00098791,212.89,269.3,1.0488,0.9193,1.7164,821.61,-0.0097332,0.12645,0.13216,supercritical
40.0,581.0,1015.0,0.00098524,212.23,269.47,1.0462,0.91971,1.7119,827.3,-0.010278,0.12747,0.13292,supercritical
40.0,591.0,1017.7,0.00098263,211.57,269.65,1.0436,0.92011,1.7076,832.92,-0.010804,0.12848,0.13367,supercritical
40.0,601.0,1020.3,0.00098007,210.93,269.84,1.0411,0.92052,1.7035,838.47,-0.011313,0.12948,0.13441,supercritical
40.0,611.0,1022.9,0.00097757,210.3,270.03,1.0386,0.92094,1.6995,843.95,-0.011806,0.13048,0.13515,supercritical
40.0,621.0,1025.5,0.00097512,209.68,270.24,1.0361,0.92135,1.6956,849.37,-0.012284,0.13148,0.13588,supercritical
40.0,631.0,1028.0,0.00097272,209.07,270.45,1.0337,0.92177,1.6918,854.73,-0.012746,0.13247,0.13661,supercritical
40.0,641.0,1030.5,0.00097037,208.47,270.67,1.0313,0.92219,1.6881,860.02,-0.013195,0.13345,0.13733,supercritical
40.0,651.0,1033.0,0.00096806,207.87,270.9,1.0289,0.92262,1.6846,865.26,-0.01363,0.13443,0.13804,supercritical
40.0,661.0,1035.4,0.00096579,207.29,271.13,1.0266,0.92304,1.6811,870.45,-0.014052,0.1354,0.13875,supercritical
40.0,671.0,1037.8,0.00096357,206.71,271.37,1.0242,0.92347,1.6778,875.57,-0.014462,0.13637,0.13945,supercritical
40.0,681.0,1040.2,0.00096139,206.14,271.61,1.022,0.9239,1.6745,880.64,-0.01486,0.13734,0.14015,supercritical
40.0,691.0,1042.5,0.00095925,205.58,271.87,1.0197,0.92434,1.6714,885.66,-0.015247,0.1383,0.14085,supercritical
40.0,701.0,1044.8,0.00095715,205.03,272.12,1.0175,0.92477,1.6683,890.63,-0.015623,0.13926,0.14153,supercritical
40.0,711.0,1047.0,0.00095509,204.48,272.39,1.0152,0.92521,1.6653,895.55,-0.015989,0.14021,0.14222,supercritical
40.0,721.0,1049.3,0.00095306,203.94,272.66,1.0131,0.92565,1.6624,900.42,-0.016344,0.14116,0.14289,supercritical
40.0,731.0,1051.5,0.00095106,203.41,272.93,1.0109,0.92609,1.6596,905.24,-0.016691,0.1421,0.14357,supercritical
40.0,741.0,1053.6,0.0009491,202.88,273.21,1.0087,0.92654,1.6569,910.01,-0.017028,0.14305,0.14424,supercritical
40.0,751.0,1055.8,0.00094717,202.36,273.49,1.0066,0.92698,1.6542,914.74,-0.017356,0.14398,0.1449,supercritical
40.0,761.0,1057.9,0.00094527,201.85,273.78,1.0045,0.92743,1.6516,919.43,-0.017676,0.14492,0.14556,supercritical
40.0,771.0,1060.0,0.00094341,201.34,274.08,1.0025,0.92788,1.649,924.07,-0.017988,0.14585,0.14622,supercritical
40.0,781.0,1062.1,0.00094157,200.84,274.38,1.0004,0.92832,1.6466,928.67,-0.018292,0.14678,0.14687,supercritical
40.0,791.0,1064.1,0.00093976,200.35,274.68,0.99837,0.92878,1.6442,933.22,-0.018588,0.1477,0.14752,supercritical
40.0,801.0,1066.1,0.00093798,199.86,274.99,0.99635,0.92923,1.6418,937.74,-0.018877,0.14863,0.14817,supercritical
40.0,811.0,1068.1,0.00093622,199.37,275.3,0.99435,0.92968,1.6395,942.22,-0.019159,0.14954,0.14881,supercritical
40.0,821.0,1070.1,0.00093449,198.89,275.62,0.99238,0.93014,1.6373,946.65,-0.019434,0.15046,0.14945,supercritical
40.0,831.0,1072.1,0.00093279,198.42,275.94,0.99042,0.93059,1.6351,951.05,-0.019703,0.15137,0.15008,supercritical
40.0,841.0,1074.0,0.00093111,197.95,276.26,0.98848,0.93105,1.6329,955.41,-0.019965,0.15228,0.15071,supercritical
40.0,851.0,1075.9,0.00092946,197.49,276.59,0.98655,0.93151,1.6309,959.74,-0.020222,0.15319,0.15134,supercritical
40.0,861.0,1077.8,0.00092783,197.03,276.92,0.98465,0.93197,1.6288,964.03,-0.020472,0.1541,0.15196,supercritical
40.0,871.0,1079.7,0.00092622,196.58,277.26,0.98276,0.93243,1.6268,968.28,-0.020717,0.155,0.15258,supercritical
40.0,881.0,1081.5,0.00092464,196.13,277.59,0.98088,0.93289,1.6249,972.5,-0.020956,0.1559,0.1532,supercritical
40.0,891.0,1083.3,0.00092307,195.69,277.94,0.97903,0.93335,1.623,976.69,-0.02119,0.1568,0.15381,supercritical
40.0,901.0,1085.2,0.00092153,195.25,278.28,0.97718,0.93381,1.6211,980.84,-0.021419,0.15769,0.15442,supercritical
40.0,911.0,1086.9,0.00092001,194.82,278.63,0.97536,0.93428,1.6193,984.96,-0.021642,0.15859,0.15503,supercritical
40.0,921.0,1088.7,0.00091851,194.39,278.98,0.97355,0.93474,1.6175,989.04,-0.021861,0.15948,0.15564,supercritical
40.0,931.0,1090.5,0.00091702,193.96,279.34,0.97175,0.93521,1.6158,993.1,-0.022076,0.16037,0.15624,supercritical
40.0,941.0,1092.2,0.00091556,193.54,279.7,0.96997,0.93567,1.6141,997.12,-0.022285,0.16126,0.15684,supercritical
40.0,951.0,1094.0,0.00091411,193.13,280.06,0.9682,0.93614,1.6124,1001.1,-0.02249,0.16214,0.15744,supercritical
40.0,961.0,1095.7,0.00091269,192.71,280.42,0.96645,0.93661,1.6108,1005.1,-0.022692,0.16302,0.15804,supercritical
40.0,971.0,1097.4,0.00091128,192.3,280.79,0.96471,0.93707,1.6092,1009.0,-0.022888,0.1639,0.15864,supercritical
40.0,981.0,1099.0,0.00090989,191.9,281.16,0.96298,0.93754,1.6076,1012.9,-0.023081,0.16478,0.15923,supercritical
40.0,991.0,1100.7,0.00090851,191.5,281.53,0.96126,0.93801,1.6061,1016.8,-0.02327,0.16566,0.15982,supercritical
40.0,1001.0,1102.4,0.00090715,191.1,281.91,0.95956,0.93848,1.6046,1020.6,-0.023455,0.16654,0.1604,supercritical
