Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
40.0,1.0,0.61704,1.6206,781.64,943.7,6.7917,1.745,2.2675,458.57,0.39482,0.011556,0.03607,vapor
40.0,11.0,6.8856,0.14523,774.96,934.71,5.5277,1.7536,2.3202,456.18,0.38898,0.011693,0.036705,vapor
40.0,21.0,13.334,0.074999,768.16,925.66,5.171,1.7622,2.3762,454.15,0.38245,0.01185,0.037389,vapor
40.0,31.0,19.961,0.050099,761.24,916.54,4.9473,1.7709,2.4356,452.53,0.37514,0.012029,0.038131,vapor
40.0,41.0,26.765,0.037363,754.2,907.39,4.7803,1.7794,2.4982,451.37,0.36698,0.012231,0.038939,vapor
40.0,51.0,33.74,0.029638,747.06,898.21,4.6449,1.7879,2.5638,450.72,0.35792,0.012458,0.039818,vapor
40.0,51.0,33.74,0.029638,747.06,898.21,4.6449,1.7879,2.5638,450.72,0.35792,0.012458,0.039818,supercritical
40.0,51.0,33.74,0.029638,747.06,898.21,4.6449,1.7879,2.5638,450.72,0.35792,0.012458,0.039818,supercritical
40.0,61.0,40.879,0.024463,739.82,889.05,4.5297,1.7962,2.6321,450.63,0.34791,0.012708,0.040773,supercritical
40.0,71.0,48.167,0.020761,732.51,879.91,4.4287,1.8043,2.7025,451.17,0.33697,0.012985,0.041806,supercritical
40.0,81.0,55.589,0.017989,725.13,870.84,4.338,1.8121,2.7743,452.38,0.32512,0.013287,0.042921,supercritical
40.0,91.0,63.121,0.015843,717.72,861.88,4.2555,1.8196,2.8468,454.32,0.31244,0.013615,0.044116,supercritical
40.0,101.0,70.739,0.014137,710.29,853.07,4.1796,1.8267,2.9187,457.03,0.29902,0.013969,0.045391,supercritical
40.0,111.0,78.41,0.012754,702.88,844.44,4.1092,1.8334,2.9892,460.53,0.285,0.014348,0.046739,supercritical
40.0,121.0,86.101,0.011614,695.51,836.04,4.0435,1.8397,3.057,464.86,0.27054,0.014751,0.048154,supercritical
40.0,131.0,93.777,0.010664,688.22,827.91,3.9821,1.8455,3.1211,470.01,0.25579,0.015176,0.049624,supercritical
40.0,141.0,101.4,0.009862,681.03,820.09,3.9243,1.8509,3.1804,475.98,0.24094,0.015621,0.051139,supercritical
40.0,151.0,108.93,0.0091799,673.98,812.6,3.87,1.8558,3.2343,482.75,0.22615,0.016084,0.052684,supercritical
40.0,161.0,116.35,0.008595,667.09,805.47,3.8189,1.8602,3.2821,490.26,0.21156,0.016563,0.054248,supercritical
40.0,171.0,123.61,0.0080903,660.37,798.72,3.7707,1.8643,3.3235,498.49,0.19732,0.017054,0.055817,supercritical
40.0,181.0,130.69,0.0076519,653.85,792.35,3.7253,1.8679,3.3583,507.37,0.18352,0.017555,0.05738,supercritical
