Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
190.0,441.0,159.77,0.0062591,939.71,1215.7,4.3604,2.3253,3.2824,730.23,0.015883,0.023958,0.08801,supercritical
190.0,451.0,162.39,0.0061579,937.52,1215.2,4.3459,2.3266,3.2849,736.47,0.014033,0.024173,0.088646,supercritical
190.0,461.0,164.97,0.0060616,935.37,1214.8,4.3318,2.328,3.2872,742.74,0.012242,0.024388,0.089279,supercritical
190.0,471.0,167.51,0.0059697,933.26,1214.4,4.318,2.3293,3.2893,749.02,0.010506,0.024603,0.089907,supercritical
190.0,481.0,170.01,0.0058821,931.19,1214.1,4.3045,2.3306,3.2912,755.31,0.008826,0.024817,0.090531,supercritical
190.0,491.0,172.46,0.0057984,929.16,1213.9,4.2913,2.332,3.2929,761.61,0.0071987,0.02503,0.091151,supercritical
190.0,501.0,174.88,0.0057183,927.16,1213.6,4.2784,2.3333,3.2944,767.92,0.0056226,0.025244,0.091767,supercritical
190.0,511.0,177.25,0.0056417,925.19,1213.5,4.2658,2.3346,3.2958,774.23,0.0040964,0.025456,0.09238,supercritical
190.0,521.0,179.59,0.0055683,923.26,1213.4,4.2535,2.3359,3.297,780.55,0.0026182,0.025669,0.092988,supercritical
190.0,531.0,181.89,0.005498,921.37,1213.3,4.2414,2.3372,3.2981,786.86,0.0011866,0.025881,0.093593,supercritical
190.0,541.0,184.15,0.0054305,919.51,1213.3,4.2296,2.3385,3.299,793.17,-0.00019995,0.026092,0.094194,supercritical
190.0,551.0,186.37,0.0053657,917.68,1213.3,4.218,2.3397,3.2998,799.48,-0.001543,0.026302,0.094791,supercritical
190.0,561.0,188.56,0.0053034,915.88,1213.4,4.2066,2.341,3.3005,805.78,-0.0028441,0.026513,0.095385,supercritical
190.0,571.0,190.71,0.0052435,914.11,1213.5,4.1955,2.3423,3.3011,812.08,-0.0041046,0.026722,0.095975,supercritical
190.0,581.0,192.83,0.0051858,912.37,1213.7,4.1846,2.3435,3.3015,818.36,-0.0053259,0.026931,0.096562,supercritical
190.0,591.0,194.92,0.0051303,910.66,1213.9,4.1739,2.3448,3.3019,824.64,-0.0065093,0.027139,0.097146,supercritical
190.0,601.0,196.98,0.0050768,908.98,1214.1,4.1633,2.346,3.3022,830.9,-0.0076562,0.027347,0.097726,supercritical
190.0,611.0,199.0,0.0050252,907.33,1214.4,4.153,2.3473,3.3024,837.15,-0.0087678,0.027554,0.098303,supercritical
190.0,621.0,200.99,0.0049754,905.71,1214.7,4.1429,2.3485,3.3026,843.39,-0.0098454,0.02776,0.098877,supercritical
190.0,631.0,202.95,0.0049273,904.11,1215.0,4.1329,2.3497,3.3026,849.61,-0.01089,0.027966,0.099449,supercritical
190.0,641.0,204.89,0.0048808,902.54,1215.4,4.1232,2.351,3.3026,855.82,-0.011903,0.028171,0.10002,supercritical
190.0,651.0,206.79,0.0048358,900.99,1215.8,4.1136,2.3522,3.3026,862.01,-0.012886,0.028376,0.10058,supercritical
190.0,661.0,208.66,0.0047924,899.47,1216.2,4.1041,2.3534,3.3025,868.18,-0.013839,0.028579,0.10114,supercritical
190.0,671.0,210.51,0.0047503,897.97,1216.7,4.0948,2.3546,3.3023,874.34,-0.014763,0.028783,0.1017,supercritical
190.0,681.0,212.33,0.0047096,896.5,1217.2,4.0857,2.3558,3.3021,880.47,-0.01566,0.028985,0.10226,supercritical
190.0,691.0,214.13,0.0046701,895.05,1217.8,4.0767,2.357,3.3019,886.59,-0.01653,0.029187,0.10282,supercritical
190.0,701.0,215.9,0.0046318,893.62,1218.3,4.0679,2.3582,3.3016,892.68,-0.017375,0.029388,0.10337,supercritical
190.0,711.0,217.64,0.0045947,892.22,1218.9,4.0592,2.3594,3.3012,898.76,-0.018195,0.029589,0.10392,supercritical
190.0,721.0,219.36,0.0045587,890.83,1219.5,4.0506,2.3605,3.3009,904.81,-0.018991,0.029789,0.10447,supercritical
190.0,731.0,221.06,0.0045237,889.47,1220.2,4.0422,2.3617,3.3005,910.85,-0.019764,0.029988,0.10501,supercritical
