Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
5.0,1.0,0.087114,11.479,2498.5,3646.5,52.44,10.096,14.223,1272.1,-0.025865,0.0084828,0.17598,vapor
5.0,11.0,0.95243,1.0499,2495.2,3650.2,42.538,10.105,14.255,1280.7,-0.026435,0.0084905,0.17733,vapor
5.0,21.0,1.8072,0.55333,2492.0,3654.0,39.859,10.114,14.286,1289.5,-0.027053,0.0084999,0.17854,vapor
5.0,21.0,1.8072,0.55333,2492.0,3654.0,39.859,10.114,14.286,1289.5,-0.027053,0.0084999,0.17854,supercritical
5.0,21.0,1.8072,0.55333,2492.0,3654.0,39.859,10.114,14.286,1289.5,-0.027053,0.0084999,0.17854,supercritical
5.0,31.0,2.6516,0.37713,2488.8,3657.9,38.242,10.122,14.317,1298.2,-0.027706,0.0085108,0.17963,supercritical
5.0,41.0,3.4856,0.28689,2485.7,3661.9,37.077,10.131,14.346,1307.1,-0.028384,0.0085233,0.18063,supercritical
5.0,51.0,4.3094,0.23205,2482.6,3666.1,36.167,10.14,14.375,1315.9,-0.029077,0.0085371,0.18155,supercritical
5.0,61.0,5.123,0.1952,2479.6,3670.3,35.418,10.149,14.402,1324.8,-0.029778,0.0085524,0.1824,supercritical
5.0,71.0,5.9264,0.16874,2476.6,3674.6,34.782,10.158,14.429,1333.8,-0.030481,0.008569,0.18321,supercritical
5.0,81.0,6.7199,0.14881,2473.7,3679.1,34.228,10.166,14.454,1342.8,-0.03118,0.008587,0.18397,supercritical
5.0,91.0,7.5034,0.13327,2470.9,3683.7,33.739,10.175,14.478,1351.9,-0.031872,0.0086061,0.18471,supercritical
5.0,101.0,8.2771,0.12082,2468.1,3688.3,33.3,10.184,14.502,1361.0,-0.032553,0.0086264,0.18543,supercritical
5.0,111.0,9.0411,0.11061,2465.4,3693.1,32.901,10.193,14.524,1370.1,-0.033221,0.0086479,0.18613,supercritical
5.0,121.0,9.7954,0.10209,2462.7,3698.0,32.537,10.201,14.546,1379.2,-0.033874,0.0086704,0.18682,supercritical
