Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
60.0,1.0,0.072737,13.748,3059.5,4434.3,55.024,10.275,14.401,1388.5,-0.03571,0.0096107,0.20215,vapor
60.0,11.0,0.79575,1.2567,3057.2,4439.5,45.127,10.283,14.423,1396.6,-0.036033,0.009615,0.20335,vapor
60.0,21.0,1.5109,0.66185,3054.9,4444.7,42.453,10.29,14.444,1404.8,-0.036384,0.0096204,0.20443,vapor
60.0,21.0,1.5109,0.66185,3054.9,4444.7,42.453,10.29,14.444,1404.8,-0.036384,0.0096204,0.20443,supercritical
60.0,21.0,1.5109,0.66185,3054.9,4444.7,42.453,10.29,14.444,1404.8,-0.036384,0.0096204,0.20443,supercritical
60.0,31.0,2.2184,0.45079,3052.6,4450.0,40.84,10.298,14.464,1412.9,-0.036755,0.0096271,0.20542,supercritical
60.0,41.0,2.9181,0.34269,3050.4,4455.4,39.68,10.305,14.484,1421.1,-0.037143,0.009635,0.20632,supercritical
60.0,51.0,3.6103,0.27698,3048.2,4460.8,38.773,10.312,14.503,1429.3,-0.037542,0.009644,0.20715,supercritical
60.0,61.0,4.295,0.23283,3046.0,4466.3,38.029,10.32,14.521,1437.5,-0.037948,0.009654,0.20792,supercritical
60.0,71.0,4.9723,0.20111,3043.9,4471.8,37.396,10.327,14.539,1445.7,-0.038358,0.0096652,0.20864,supercritical
60.0,81.0,5.6423,0.17723,3041.8,4477.4,36.847,10.334,14.557,1453.9,-0.038769,0.0096773,0.20932,supercritical
60.0,91.0,6.305,0.1586,3039.8,4483.1,36.361,10.341,14.573,1462.2,-0.039179,0.0096905,0.20996,supercritical
60.0,101.0,6.9606,0.14367,3037.8,4488.8,35.925,10.349,14.59,1470.5,-0.039586,0.0097046,0.21058,supercritical
60.0,111.0,7.609,0.13142,3035.8,4494.6,35.531,10.356,14.605,1478.7,-0.039988,0.0097196,0.21118,supercritical
