Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
130.0,1.0,0.47882,2.0885,950.76,1159.6,7.3963,2.0244,2.545,512.29,0.21957,0.014266,0.050322,vapor
130.0,11.0,5.2897,0.18905,946.09,1154.0,6.142,2.0284,2.5724,512.37,0.21526,0.014379,0.050798,vapor
130.0,21.0,10.139,0.098628,941.41,1148.5,5.7954,2.0324,2.6002,512.69,0.21078,0.014502,0.051292,vapor
130.0,31.0,15.023,0.066565,936.73,1143.1,5.5821,2.0363,2.6284,513.26,0.20615,0.014634,0.05181,vapor
130.0,41.0,19.937,0.050159,932.05,1137.7,5.4259,2.0402,2.6567,514.09,0.20136,0.014775,0.052353,vapor
130.0,51.0,24.875,0.0402,927.37,1132.4,5.3015,2.0439,2.6852,515.19,0.19641,0.014925,0.05292,vapor
130.0,51.0,24.875,0.0402,927.37,1132.4,5.3015,2.0439,2.6852,515.19,0.19641,0.014925,0.05292,supercritical
130.0,51.0,24.875,0.0402,927.37,1132.4,5.3015,2.0439,2.6852,515.19,0.19641,0.014925,0.05292,supercritical
130.0,61.0,29.834,0.033519,922.69,1127.2,5.1976,2.0476,2.7137,516.56,0.19131,0.015084,0.053513,supercritical
130.0,71.0,34.807,0.02873,918.02,1122.0,5.108,2.0512,2.7421,518.21,0.18607,0.015251,0.054131,supercritical
130.0,81.0,39.788,0.025133,913.37,1117.0,5.0288,2.0547,2.7704,520.15,0.18069,0.015428,0.054774,supercritical
130.0,91.0,44.772,0.022335,908.75,1112.0,4.9578,2.0581,2.7984,522.38,0.1752,0.015613,0.055443,supercritical
130.0,101.0,49.752,0.0201,904.14,1107.1,4.8932,2.0614,2.826,524.9,0.16961,0.015806,0.056136,supercritical
130.0,111.0,54.722,0.018274,899.57,1102.4,4.834,2.0646,2.8531,527.71,0.16394,0.016008,0.056852,supercritical
130.0,121.0,59.675,0.016757,895.03,1097.8,4.7791,2.0677,2.8795,530.81,0.1582,0.016217,0.057592,supercritical
130.0,131.0,64.605,0.015479,890.53,1093.3,4.7281,2.0707,2.9053,534.21,0.15242,0.016434,0.058352,supercritical
130.0,141.0,69.505,0.014387,886.08,1088.9,4.6802,2.0737,2.9302,537.9,0.14662,0.016657,0.059133,supercritical
130.0,151.0,74.37,0.013446,881.67,1084.7,4.6352,2.0765,2.9542,541.87,0.14082,0.016887,0.059932,supercritical
130.0,161.0,79.194,0.012627,877.32,1080.6,4.5928,2.0793,2.9772,546.11,0.13503,0.017124,0.060747,supercritical
130.0,171.0,83.971,0.011909,873.03,1076.7,4.5526,2.0819,2.9992,550.63,0.12928,0.017367,0.061577,supercritical
130.0,181.0,88.695,0.011275,868.8,1072.9,4.5144,2.0845,3.0202,555.4,0.12358,0.017615,0.06242,supercritical
130.0,191.0,93.363,0.010711,864.63,1069.2,4.4781,2.087,3.04,560.43,0.11796,0.017867,0.063274,supercritical
130.0,201.0,97.969,0.010207,860.53,1065.7,4.4434,2.0894,3.0586,565.7,0.11243,0.018125,0.064136,supercritical
130.0,211.0,102.51,0.0097551,856.5,1062.3,4.4103,2.0918,3.0761,571.19,0.107,0.018387,0.065005,supercritical
130.0,221.0,106.98,0.0093473,852.54,1059.1,4.3787,2.0941,3.0924,576.9,0.10168,0.018652,0.065879,supercritical
130.0,231.0,111.38,0.008978,848.65,1056.0,4.3483,2.0963,3.1076,582.81,0.096482,0.018921,0.066756,supercritical
130.0,241.0,115.71,0.0086422,844.84,1053.1,4.3192,2.0985,3.1217,588.91,0.091416,0.019193,0.067634,supercritical
130.0,251.0,119.96,0.008336,841.1,1050.3,4.2913,2.1006,3.1347,595.19,0.086487,0.019467,0.068513,supercritical
130.0,261.0,124.14,0.0080557,837.44,1047.7,4.2644,2.1026,3.1466,601.64,0.0817,0.019744,0.06939,supercritical
130.0,271.0,128.23,0.0077985,833.85,1045.2,4.2385,2.1046,3.1575,608.23,0.077058,0.020022,0.070264,supercritical
130.0,281.0,132.25,0.0075617,830.34,1042.8,4.2136,2.1066,3.1674,614.97,0.072563,0.020303,0.071134,supercritical
130.0,291.0,136.18,0.0073431,826.91,1040.6,4.1896,2.1085,3.1763,621.83,0.068217,0.020584,0.072,supercritical
