Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
50.0,141.0,96.034,0.010413,704.65,851.48,4.023,1.8668,3.1011,483.3,0.22976,0.015625,0.051422,supercritical
50.0,151.0,103.11,0.0096988,698.05,844.5,3.9703,1.8714,3.15,489.42,0.21672,0.016042,0.052828,supercritical
50.0,161.0,110.08,0.0090843,691.57,837.83,3.9206,1.8757,3.1943,496.2,0.20382,0.016473,0.054255,supercritical
50.0,171.0,116.93,0.008552,685.24,831.48,3.8737,1.8797,3.2337,503.6,0.19115,0.016916,0.055695,supercritical
50.0,181.0,123.64,0.008088,679.08,825.47,3.8294,1.8833,3.2682,511.59,0.17881,0.01737,0.057137,supercritical
50.0,191.0,130.19,0.0076813,673.08,819.8,3.7875,1.8867,3.2977,520.11,0.16687,0.017831,0.058574,supercritical
50.0,201.0,136.56,0.0073229,667.27,814.46,3.7478,1.8898,3.3223,529.11,0.15538,0.018299,0.059999,supercritical
50.0,211.0,142.74,0.0070056,661.65,809.47,3.7101,1.8927,3.3423,538.54,0.14438,0.01877,0.061407,supercritical
50.0,221.0,148.73,0.0067235,656.22,804.81,3.6745,1.8954,3.358,548.34,0.13391,0.019245,0.062792,supercritical
50.0,231.0,154.53,0.0064714,650.98,800.47,3.6407,1.8979,3.3698,558.46,0.12398,0.019721,0.064153,supercritical
50.0,241.0,160.12,0.0062454,645.94,796.45,3.6085,1.9002,3.3781,568.85,0.11459,0.020196,0.065488,supercritical
50.0,251.0,165.51,0.0060418,641.08,792.73,3.578,1.9024,3.3834,579.46,0.10573,0.020671,0.066796,supercritical
50.0,261.0,170.71,0.0058578,636.4,789.29,3.549,1.9045,3.386,590.25,0.097406,0.021143,0.068076,supercritical
50.0,271.0,175.72,0.0056908,631.91,786.13,3.5213,1.9065,3.3864,601.17,0.089584,0.021613,0.069331,supercritical
50.0,281.0,180.54,0.0055388,627.58,783.22,3.4949,1.9085,3.3849,612.19,0.082246,0.022079,0.070559,supercritical
50.0,291.0,185.19,0.0053999,623.42,780.55,3.4698,1.9103,3.3818,623.28,0.075368,0.022541,0.071764,supercritical
50.0,301.0,189.66,0.0052726,619.41,778.12,3.4457,1.9122,3.3774,634.4,0.068924,0.022999,0.072944,supercritical
50.0,311.0,193.97,0.0051555,615.56,775.89,3.4227,1.9139,3.3719,645.55,0.062888,0.023452,0.074102,supercritical
50.0,321.0,198.12,0.0050475,611.85,773.87,3.4007,1.9157,3.3656,656.69,0.057233,0.0239,0.07524,supercritical
50.0,331.0,202.12,0.0049476,608.27,772.04,3.3795,1.9174,3.3587,667.81,0.051935,0.024344,0.076357,supercritical
50.0,341.0,205.98,0.0048549,604.83,770.38,3.3592,1.9191,3.3512,678.88,0.046968,0.024782,0.077456,supercritical
50.0,351.0,209.7,0.0047687,601.5,768.89,3.3397,1.9208,3.3434,689.91,0.042308,0.025215,0.078537,supercritical
50.0,361.0,213.29,0.0046884,598.3,767.55,3.3209,1.9224,3.3353,700.87,0.037935,0.025644,0.079601,supercritical
50.0,371.0,216.77,0.0046133,595.2,766.35,3.3029,1.9241,3.327,711.76,0.033827,0.026067,0.08065,supercritical
50.0,381.0,220.12,0.0045429,592.21,765.29,3.2854,1.9257,3.3186,722.57,0.029966,0.026485,0.081683,supercritical
50.0,391.0,223.37,0.0044769,589.31,764.36,3.2686,1.9274,3.3102,733.3,0.026332,0.026899,0.082702,supercritical
50.0,401.0,226.51,0.0044148,586.51,763.55,3.2523,1.929,3.3018,743.93,0.022911,0.027307,0.083708,supercritical
50.0,411.0,229.56,0.0043562,583.8,762.85,3.2366,1.9306,3.2934,754.47,0.019686,0.027711,0.084701,supercritical
50.0,421.0,232.51,0.0043009,581.18,762.25,3.2213,1.9322,3.2852,764.91,0.016644,0.028111,0.085681,supercritical
50.0,431.0,235.37,0.0042486,578.63,761.75,3.2065,1.9339,3.277,775.26,0.013771,0.028506,0.08665,supercritical
50.0,441.0,238.15,0.0041991,576.16,761.34,3.1922,1.9355,3.2689,785.49,0.011055,0.028896,0.087608,supercritical
50.0,451.0,240.85,0.004152,573.77,761.03,3.1783,1.9371,3.261,795.63,0.0084864,0.029282,0.088555,supercritical
50.0,461.0,243.47,0.0041073,571.44,760.79,3.1648,1.9387,3.2532,805.66,0.006054,0.029665,0.089492,supercritical
50.0,471.0,246.02,0.0040648,569.18,760.63,3.1517,1.9403,3.2456,815.59,0.0037488,0.030043,0.090418,supercritical
50.0,481.0,248.5,0.0040242,566.98,760.54,3.1389,1.9419,3.2382,825.41,0.001562,0.030417,0.091335,supercritical
50.0,491.0,250.91,0.0039854,564.84,760.53,3.1264,1.9435,3.2309,835.13,-0.00051407,0.030788,0.092244,supercritical
50.0,501.0,253.27,0.0039484,562.76,760.58,3.1143,1.9451,3.2239,844.74,-0.0024868,0.031155,0.093143,supercritical
50.0,511.0,255.56,0.003913,560.73,760.69,3.1025,1.9467,3.217,854.26,-0.004363,0.031519,0.094034,supercritical
50.0,521.0,257.8,0.003879,558.76,760.86,3.091,1.9483,3.2102,863.67,-0.0061487,0.031879,0.094916,supercritical
50.0,531.0,259.98,0.0038465,556.83,761.08,3.0797,1.9499,3.2037,872.98,-0.0078497,0.032236,0.095791,supercritical
50.0,541.0,262.11,0.0038152,554.96,761.36,3.0687,1.9514,3.1973,882.2,-0.0094713,0.032589,0.096658,supercritical
50.0,551.0,264.19,0.0037852,553.12,761.69,3.058,1.953,3.1911,891.31,-0.011018,0.03294,0.097517,supercritical
50.0,561.0,266.22,0.0037563,551.33,762.06,3.0475,1.9546,3.185,900.33,-0.012496,0.033287,0.09837,supercritical
50.0,571.0,268.21,0.0037284,549.59,762.48,3.0372,1.9562,3.1792,909.26,-0.013907,0.033632,0.099215,supercritical
50.0,581.0,270.15,0.0037016,547.88,762.94,3.0271,1.9577,3.1734,918.09,-0.015256,0.033974,0.10005,supercritical
50.0,591.0,272.06,0.0036757,546.21,763.45,3.0173,1.9593,3.1679,926.83,-0.016548,0.034313,0.10089,supercritical
50.0,601.0,273.92,0.0036507,544.58,763.99,3.0076,1.9608,3.1624,935.48,-0.017784,0.03465,0.10171,supercritical
50.0,611.0,275.74,0.0036266,542.99,764.57,2.9981,1.9624,3.1572,944.05,-0.018968,0.034984,0.10253,supercritical
50.0,621.0,277.53,0.0036032,541.43,765.19,2.9889,1.9639,3.1521,952.52,-0.020103,0.035315,0.10335,supercritical
50.0,631.0,279.28,0.0035806,539.9,765.84,2.9798,1.9654,3.1471,960.91,-0.021193,0.035645,0.10415,supercritical
50.0,641.0,281.0,0.0035587,538.41,766.52,2.9708,1.967,3.1422,969.22,-0.022238,0.035972,0.10496,supercritical
50.0,651.0,282.68,0.0035375,536.94,767.24,2.9621,1.9685,3.1375,977.44,-0.023242,0.036296,0.10575,supercritical
50.0,661.0,284.34,0.003517,535.51,767.98,2.9534,1.97,3.1329,985.59,-0.024207,0.036619,0.10654,supercritical
50.0,671.0,285.96,0.003497,534.1,768.75,2.945,1.9715,3.1285,993.65,-0.025134,0.036939,0.10733,supercritical
50.0,681.0,287.55,0.0034776,532.73,769.55,2.9367,1.973,3.1241,1001.6,-0.026026,0.037258,0.10811,supercritical
50.0,691.0,289.12,0.0034588,531.37,770.38,2.9285,1.9745,3.1199,1009.5,-0.026885,0.037574,0.10889,supercritical
50.0,701.0,290.65,0.0034405,530.05,771.23,2.9204,1.976,3.1158,1017.4,-0.027712,0.037888,0.10966,supercritical
50.0,711.0,292.16,0.0034228,528.75,772.11,2.9125,1.9775,3.1118,1025.1,-0.028509,0.038201,0.11043,supercritical
50.0,721.0,293.65,0.0034054,527.47,773.0,2.9048,1.979,3.1079,1032.8,-0.029277,0.038512,0.11119,supercritical
50.0,731.0,295.11,0.0033886,526.22,773.92,2.8971,1.9805,3.1041,1040.5,-0.030018,0.038821,0.11195,supercritical
50.0,741.0,296.54,0.0033722,524.99,774.87,2.8895,1.982,3.1004,1048.0,-0.030732,0.039128,0.1127,supercritical
50.0,751.0,297.96,0.0033562,523.78,775.83,2.8821,1.9834,3.0967,1055.5,-0.031422,0.039434,0.11345,supercritical
50.0,761.0,299.35,0.0033406,522.59,776.81,2.8748,1.9849,3.0932,1062.9,-0.032088,0.039738,0.1142,supercritical
50.0,771.0,300.71,0.0033254,521.43,777.81,2.8676,1.9864,3.0898,1070.2,-0.032731,0.040041,0.11494,supercritical
50.0,781.0,302.06,0.0033106,520.28,778.84,2.8605,1.9878,3.0865,1077.5,-0.033353,0.040342,0.11568,supercritical
50.0,791.0,303.39,0.0032961,519.15,779.87,2.8535,1.9892,3.0832,1084.7,-0.033954,0.040641,0.11641,supercritical
50.0,801.0,304.7,0.0032819,518.04,780.93,2.8466,1.9907,3.08,1091.9,-0.034535,0.040939,0.11714,supercritical
50.0,811.0,305.99,0.0032681,516.96,782.0,2.8397,1.9921,3.077,1099.0,-0.035097,0.041236,0.11787,supercritical
50.0,821.0,307.25,0.0032546,515.88,783.09,2.833,1.9935,3.0739,1106.0,-0.035642,0.041531,0.11859,supercritical
50.0,831.0,308.51,0.0032414,514.83,784.19,2.8264,1.995,3.071,1113.0,-0.036169,0.041825,0.11931,supercritical
50.0,841.0,309.74,0.0032285,513.79,785.31,2.8198,1.9964,3.0681,1119.9,-0.036679,0.042118,0.12003,supercritical
50.0,851.0,310.96,0.0032159,512.77,786.44,2.8134,1.9978,3.0653,1126.8,-0.037174,0.04241,0.12075,supercritical
50.0,861.0,312.16,0.0032035,511.77,787.59,2.807,1.9992,3.0626,1133.6,-0.037653,0.0427,0.12146,supercritical
50.0,871.0,313.34,0.0031914,510.78,788.75,2.8007,2.0006,3.0599,1140.4,-0.038118,0.042989,0.12216,supercritical
50.0,881.0,314.51,0.0031796,509.8,789.92,2.7944,2.002,3.0573,1147.1,-0.038568,0.043277,0.12287,supercritical
50.0,891.0,315.66,0.0031679,508.84,791.11,2.7883,2.0034,3.0548,1153.7,-0.039005,0.043564,0.12357,supercritical
50.0,901.0,316.8,0.0031566,507.9,792.3,2.7822,2.0047,3.0523,1160.3,-0.03943,0.04385,0.12427,supercritical
50.0,911.0,317.92,0.0031454,506.97,793.51,2.7762,2.0061,3.0499,1166.9,-0.039841,0.044135,0.12496,supercritical
50.0,921.0,319.03,0.0031345,506.05,794.73,2.7703,2.0075,3.0475,1173.3,-0.040241,0.044419,0.12565,supercritical
50.0,931.0,320.13,0.0031237,505.15,795.97,2.7644,2.0089,3.0452,1179.8,-0.040629,0.044702,0.12634,supercritical
50.0,941.0,321.21,0.0031132,504.26,797.21,2.7586,2.0102,3.0429,1186.2,-0.041006,0.044983,0.12703,supercritical
50.0,951.0,322.28,0.0031029,503.38,798.46,2.7528,2.0116,3.0407,1192.5,-0.041373,0.045264,0.12771,supercritical
50.0,961.0,323.34,0.0030927,502.51,799.72,2.7472,2.0129,3.0386,1198.8,-0.041729,0.045544,0.1284,supercritical
50.0,971.0,324.38,0.0030828,501.66,801.0,2.7415,2.0142,3.0365,1205.1,-0.042075,0.045823,0.12908,supercritical
50.0,981.0,325.41,0.003073,500.82,802.28,2.736,2.0156,3.0344,1211.3,-0.042412,0.046101,0.12975,supercritical
50.0,991.0,326.43,0.0030634,499.99,803.57,2.7305,2.0169,3.0324,1217.5,-0.042739,0.046379,0.13043,supercritical
50.0,1001.0,327.44,0.003054,499.17,804.87,2.725,2.0182,3.0304,1223.6,-0.043058,0.046655,0.1311,supercritical
