Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
150.0,1.0,0.057272,17.461,3989.5,5735.5,58.481,10.366,14.491,1562.7,-0.045583,0.011343,0.24062,vapor
150.0,11.0,0.62713,1.5946,3988.1,5742.1,48.588,10.371,14.503,1570.0,-0.04571,0.011344,0.24165,vapor
150.0,21.0,1.1919,0.83903,3986.8,5748.8,45.917,10.377,14.515,1577.3,-0.04585,0.011346,0.2426,vapor
150.0,21.0,1.1919,0.83903,3986.8,5748.8,45.917,10.377,14.515,1577.3,-0.04585,0.011346,0.2426,supercritical
150.0,21.0,1.1919,0.83903,3986.8,5748.8,45.917,10.377,14.515,1577.3,-0.04585,0.011346,0.2426,supercritical
150.0,31.0,1.7515,0.57094,3985.5,5755.5,44.308,10.383,14.526,1584.7,-0.046001,0.011348,0.24347,supercritical
150.0,41.0,2.3061,0.43363,3984.3,5762.2,43.152,10.389,14.537,1592.0,-0.046161,0.011352,0.24427,supercritical
150.0,51.0,2.8558,0.35016,3983.0,5768.9,42.249,10.394,14.548,1599.3,-0.046328,0.011356,0.24501,supercritical
150.0,61.0,3.4006,0.29407,3981.8,5775.6,41.508,10.4,14.559,1606.6,-0.046501,0.011361,0.2457,supercritical
150.0,71.0,3.9406,0.25377,3980.6,5782.4,40.879,10.406,14.57,1613.9,-0.046678,0.011367,0.24634,supercritical
150.0,81.0,4.4757,0.22343,3979.5,5789.2,40.332,10.412,14.58,1621.2,-0.046857,0.011374,0.24694,supercritical
150.0,91.0,5.0062,0.19975,3978.3,5796.1,39.85,10.417,14.59,1628.5,-0.047039,0.011382,0.2475,supercritical
150.0,101.0,5.532,0.18077,3977.2,5803.0,39.417,10.423,14.599,1635.8,-0.047221,0.01139,0.24803,supercritical
150.0,111.0,6.0532,0.1652,3976.1,5809.9,39.025,10.429,14.609,1643.0,-0.047403,0.011399,0.24854,supercritical
150.0,121.0,6.5699,0.15221,3975.1,5816.8,38.667,10.434,14.618,1650.3,-0.047585,0.011408,0.24903,supercritical
150.0,131.0,7.082,0.1412,3974.0,5823.8,38.337,10.44,14.627,1657.6,-0.047765,0.011418,0.2495,supercritical
