Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
110.0,1.0,0.063248,15.811,3575.2,5156.3,57.043,10.342,14.468,1487.6,-0.041868,0.010588,0.22402,vapor
110.0,11.0,0.69232,1.4444,3573.5,5162.4,47.148,10.349,14.483,1495.2,-0.042062,0.01059,0.22512,vapor
110.0,21.0,1.3152,0.76032,3571.8,5168.5,44.477,10.355,14.498,1502.9,-0.042274,0.010593,0.22612,vapor
110.0,21.0,1.3152,0.76032,3571.8,5168.5,44.477,10.355,14.498,1502.9,-0.042274,0.010593,0.22612,supercritical
110.0,21.0,1.3152,0.76032,3571.8,5168.5,44.477,10.355,14.498,1502.9,-0.042274,0.010593,0.22612,supercritical
110.0,31.0,1.9321,0.51758,3570.2,5174.6,42.866,10.361,14.513,1510.6,-0.042501,0.010597,0.22704,supercritical
110.0,41.0,2.5429,0.39325,3568.5,5180.8,41.709,10.368,14.527,1518.2,-0.042739,0.010603,0.22788,supercritical
110.0,51.0,3.1479,0.31768,3566.9,5187.1,40.805,10.374,14.541,1525.9,-0.042985,0.010609,0.22865,supercritical
110.0,61.0,3.7469,0.26689,3565.3,5193.3,40.062,10.38,14.554,1533.6,-0.043238,0.010616,0.22937,supercritical
110.0,71.0,4.3402,0.2304,3563.8,5199.6,39.432,10.387,14.567,1541.2,-0.043495,0.010623,0.23004,supercritical
110.0,81.0,4.9278,0.20293,3562.3,5206.0,38.885,10.393,14.58,1548.9,-0.043755,0.010632,0.23067,supercritical
110.0,91.0,5.5097,0.1815,3560.8,5212.4,38.401,10.399,14.593,1556.6,-0.044016,0.010642,0.23126,supercritical
110.0,101.0,6.0861,0.16431,3559.3,5218.8,37.967,10.406,14.605,1564.3,-0.044276,0.010652,0.23182,supercritical
110.0,111.0,6.6569,0.15022,3557.9,5225.3,37.574,10.412,14.617,1572.0,-0.044535,0.010663,0.23237,supercritical
110.0,121.0,7.2223,0.13846,3556.5,5231.9,37.215,10.418,14.628,1579.7,-0.044792,0.010675,0.23289,supercritical
110.0,131.0,7.7823,0.1285,3555.1,5238.4,36.884,10.424,14.639,1587.3,-0.045045,0.010688,0.2334,supercritical
110.0,141.0,8.337,0.11995,3553.8,5245.1,36.577,10.431,14.65,1595.0,-0.045295,0.010701,0.23389,supercritical
110.0,151.0,8.8864,0.11253,3552.5,5251.7,36.292,10.437,14.66,1602.7,-0.045541,0.010715,0.23439,supercritical
110.0,161.0,9.4307,0.10604,3551.2,5258.4,36.024,10.443,14.67,1610.4,-0.045782,0.01073,0.23487,supercritical
110.0,171.0,9.9698,0.1003,3550.0,5265.1,35.772,10.449,14.68,1618.1,-0.046017,0.010745,0.23536,supercritical
110.0,181.0,10.504,0.095203,3548.7,5271.9,35.535,10.455,14.689,1625.8,-0.046248,0.010761,0.23584,supercritical
110.0,191.0,11.033,0.090638,3547.6,5278.7,35.311,10.461,14.699,1633.4,-0.046473,0.010778,0.23633,supercritical
110.0,201.0,11.557,0.086527,3546.4,5285.6,35.097,10.467,14.708,1641.1,-0.046692,0.010795,0.23683,supercritical
110.0,211.0,12.076,0.082806,3545.3,5292.5,34.894,10.474,14.716,1648.8,-0.046905,0.010813,0.23733,supercritical
110.0,221.0,12.591,0.079423,3544.1,5299.4,34.701,10.48,14.725,1656.4,-0.047113,0.010831,0.23783,supercritical
110.0,231.0,13.101,0.076332,3543.1,5306.3,34.516,10.486,14.733,1664.1,-0.047314,0.01085,0.23835,supercritical
110.0,241.0,13.606,0.073499,3542.0,5313.3,34.338,10.492,14.741,1671.7,-0.04751,0.01087,0.23887,supercritical
110.0,251.0,14.106,0.070891,3541.0,5320.3,34.168,10.498,14.749,1679.3,-0.0477,0.01089,0.23941,supercritical
110.0,261.0,14.602,0.068484,3540.0,5327.4,34.005,10.504,14.756,1687.0,-0.047884,0.01091,0.23996,supercritical
110.0,271.0,15.093,0.066254,3539.0,5334.5,33.848,10.51,14.763,1694.6,-0.048062,0.010931,0.24051,supercritical
110.0,281.0,15.58,0.064183,3538.0,5341.6,33.696,10.516,14.77,1702.2,-0.048235,0.010952,0.24108,supercritical
110.0,291.0,16.063,0.062255,3537.1,5348.7,33.55,10.522,14.777,1709.7,-0.048402,0.010974,0.24166,supercritical
110.0,301.0,16.541,0.060454,3536.2,5355.9,33.408,10.527,14.784,1717.3,-0.048564,0.010996,0.24225,supercritical
110.0,311.0,17.015,0.05877,3535.3,5363.1,33.272,10.533,14.79,1724.9,-0.048721,0.011019,0.24286,supercritical
110.0,321.0,17.485,0.057191,3534.5,5370.3,33.139,10.539,14.797,1732.4,-0.048872,0.011042,0.24347,supercritical
110.0,331.0,17.951,0.055707,3533.6,5377.5,33.011,10.545,14.803,1740.0,-0.049019,0.011066,0.2441,supercritical
110.0,341.0,18.413,0.05431,3532.8,5384.8,32.886,10.551,14.809,1747.5,-0.04916,0.011089,0.24474,supercritical
110.0,351.0,18.87,0.052993,3532.0,5392.1,32.765,10.557,14.815,1755.0,-0.049297,0.011114,0.24539,supercritical
110.0,361.0,19.324,0.051749,3531.3,5399.4,32.648,10.563,14.82,1762.5,-0.049429,0.011138,0.24606,supercritical
110.0,371.0,19.774,0.050572,3530.5,5406.8,32.533,10.568,14.826,1769.9,-0.049557,0.011163,0.24673,supercritical
110.0,381.0,20.22,0.049457,3529.8,5414.1,32.422,10.574,14.831,1777.4,-0.04968,0.011188,0.24742,supercritical
110.0,391.0,20.662,0.048399,3529.1,5421.5,32.313,10.58,14.837,1784.8,-0.0498,0.011214,0.24811,supercritical
110.0,401.0,21.1,0.047393,3528.4,5428.9,32.208,10.586,14.842,1792.3,-0.049915,0.01124,0.24882,supercritical
110.0,411.0,21.535,0.046437,3527.8,5436.3,32.105,10.591,14.847,1799.7,-0.050026,0.011266,0.24953,supercritical
110.0,421.0,21.966,0.045525,3527.1,5443.7,32.004,10.597,14.852,1807.1,-0.050133,0.011293,0.25026,supercritical
110.0,431.0,22.393,0.044657,3526.5,5451.2,31.906,10.603,14.856,1814.5,-0.050237,0.011319,0.251,supercritical
110.0,441.0,22.817,0.043827,3525.9,5458.7,31.81,10.608,14.861,1821.8,-0.050337,0.011346,0.25174,supercritical
110.0,451.0,23.237,0.043034,3525.3,5466.2,31.716,10.614,14.866,1829.2,-0.050434,0.011374,0.25249,supercritical
110.0,461.0,23.654,0.042276,3524.8,5473.7,31.624,10.619,14.87,1836.5,-0.050527,0.011401,0.25325,supercritical
110.0,471.0,24.068,0.04155,3524.2,5481.2,31.535,10.625,14.874,1843.8,-0.050618,0.011429,0.25402,supercritical
110.0,481.0,24.478,0.040853,3523.7,5488.7,31.447,10.631,14.879,1851.1,-0.050705,0.011457,0.2548,supercritical
110.0,491.0,24.885,0.040186,3523.2,5496.3,31.361,10.636,14.883,1858.4,-0.050789,0.011486,0.25558,supercritical
110.0,501.0,25.288,0.039544,3522.7,5503.8,31.276,10.642,14.887,1865.7,-0.05087,0.011514,0.25637,supercritical
110.0,511.0,25.688,0.038928,3522.2,5511.4,31.194,10.647,14.891,1872.9,-0.050948,0.011543,0.25717,supercritical
110.0,521.0,26.085,0.038336,3521.7,5519.0,31.113,10.653,14.894,1880.1,-0.051024,0.011572,0.25798,supercritical
110.0,531.0,26.479,0.037765,3521.3,5526.6,31.033,10.658,14.898,1887.3,-0.051097,0.011601,0.25879,supercritical
110.0,541.0,26.87,0.037216,3520.9,5534.2,30.955,10.664,14.902,1894.5,-0.051167,0.011631,0.2596,supercritical
110.0,551.0,27.258,0.036686,3520.5,5541.9,30.879,10.669,14.905,1901.7,-0.051235,0.01166,0.26042,supercritical
