Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
70.0,221.0,134.98,0.0074086,706.93,870.66,3.8722,1.9341,3.2349,552.48,0.12915,0.018786,0.062403,supercritical
70.0,231.0,140.38,0.0071233,702.06,866.61,3.8393,1.9367,3.2509,561.02,0.12069,0.019191,0.06362,supercritical
70.0,241.0,145.64,0.0068661,697.34,862.81,3.8078,1.9391,3.2642,569.83,0.11259,0.019597,0.064823,supercritical
70.0,251.0,150.75,0.0066334,692.76,859.26,3.7778,1.9415,3.275,578.88,0.10486,0.020005,0.06601,supercritical
70.0,261.0,155.71,0.0064221,688.32,855.94,3.7491,1.9437,3.2836,588.13,0.097498,0.020413,0.06718,supercritical
70.0,271.0,160.52,0.0062297,684.02,852.85,3.7217,1.9459,3.2902,597.55,0.090498,0.020821,0.068331,supercritical
70.0,281.0,165.18,0.0060539,679.87,849.98,3.6954,1.948,3.2949,607.11,0.083854,0.021228,0.069464,supercritical
70.0,291.0,169.7,0.0058927,675.84,847.32,3.6703,1.95,3.2981,616.79,0.077557,0.021634,0.070578,supercritical
70.0,301.0,174.08,0.0057446,671.95,844.86,3.6461,1.952,3.2998,626.56,0.071594,0.022037,0.071674,supercritical
70.0,311.0,178.31,0.0056081,668.18,842.59,3.623,1.9539,3.3003,636.39,0.065952,0.022439,0.072752,supercritical
70.0,321.0,182.42,0.0054819,664.54,840.51,3.6008,1.9557,3.2997,646.28,0.060617,0.022838,0.073813,supercritical
70.0,331.0,186.39,0.005365,661.01,838.59,3.5794,1.9575,3.2982,656.21,0.055573,0.023234,0.074857,supercritical
70.0,341.0,190.25,0.0052564,657.59,836.84,3.5588,1.9593,3.2959,666.15,0.050805,0.023627,0.075885,supercritical
70.0,351.0,193.98,0.0051552,654.29,835.24,3.539,1.9611,3.293,676.09,0.046298,0.024017,0.076897,supercritical
70.0,361.0,197.59,0.0050609,651.09,833.78,3.5198,1.9628,3.2895,686.02,0.042038,0.024404,0.077895,supercritical
70.0,371.0,201.1,0.0049726,647.99,832.47,3.5014,1.9645,3.2856,695.93,0.038009,0.024787,0.078879,supercritical
70.0,381.0,204.5,0.0048899,644.98,831.28,3.4836,1.9662,3.2813,705.81,0.034198,0.025167,0.079849,supercritical
70.0,391.0,207.8,0.0048123,642.06,830.22,3.4663,1.9679,3.2766,715.66,0.030592,0.025543,0.080807,supercritical
70.0,401.0,211.01,0.0047392,639.24,829.28,3.4497,1.9696,3.2718,725.46,0.027179,0.025917,0.081753,supercritical
70.0,411.0,214.12,0.0046704,636.49,828.44,3.4335,1.9712,3.2668,735.21,0.023945,0.026286,0.082687,supercritical
70.0,421.0,217.14,0.0046054,633.83,827.71,3.4179,1.9728,3.2616,744.9,0.02088,0.026653,0.083611,supercritical
70.0,431.0,220.08,0.0045439,631.24,827.08,3.4027,1.9745,3.2563,754.53,0.017974,0.027016,0.084524,supercritical
70.0,441.0,222.93,0.0044856,628.72,826.54,3.388,1.9761,3.251,764.1,0.015217,0.027375,0.085426,supercritical
70.0,451.0,225.71,0.0044304,626.28,826.09,3.3737,1.9777,3.2456,773.59,0.012598,0.027731,0.086319,supercritical
70.0,461.0,228.42,0.0043779,623.9,825.72,3.3598,1.9793,3.2402,783.02,0.010111,0.028085,0.087203,supercritical
70.0,471.0,231.05,0.004328,621.58,825.43,3.3462,1.9809,3.2348,792.38,0.0077456,0.028435,0.088078,supercritical
70.0,481.0,233.62,0.0042804,619.33,825.22,3.3331,1.9825,3.2295,801.66,0.0054957,0.028781,0.088945,supercritical
70.0,491.0,236.12,0.0042351,617.13,825.07,3.3202,1.984,3.2241,810.86,0.0033537,0.029125,0.089803,supercritical
70.0,501.0,238.57,0.0041917,615.0,825.0,3.3078,1.9856,3.2189,819.99,0.0013133,0.029466,0.090654,supercritical
70.0,511.0,240.95,0.0041503,612.91,824.99,3.2956,1.9872,3.2136,829.05,-0.00063167,0.029804,0.091497,supercritical
70.0,521.0,243.27,0.0041106,610.88,825.04,3.2837,1.9887,3.2085,838.02,-0.0024869,0.030139,0.092332,supercritical
70.0,531.0,245.54,0.0040726,608.89,825.15,3.2721,1.9903,3.2034,846.92,-0.0042577,0.030471,0.093161,supercritical
70.0,541.0,247.76,0.0040361,606.96,825.31,3.2607,1.9918,3.1984,855.74,-0.0059489,0.030801,0.093983,supercritical
70.0,551.0,249.93,0.0040011,605.07,825.53,3.2496,1.9934,3.1935,864.48,-0.0075652,0.031128,0.094798,supercritical
70.0,561.0,252.05,0.0039675,603.22,825.79,3.2388,1.9949,3.1887,873.14,-0.0091108,0.031452,0.095607,supercritical
70.0,571.0,254.12,0.0039351,601.41,826.11,3.2282,1.9964,3.184,881.73,-0.01059,0.031774,0.096409,supercritical
70.0,581.0,256.15,0.0039039,599.65,826.47,3.2178,1.998,3.1794,890.24,-0.012006,0.032094,0.097206,supercritical
70.0,591.0,258.14,0.0038739,597.92,826.87,3.2077,1.9995,3.1748,898.68,-0.013362,0.032411,0.097997,supercritical
70.0,601.0,260.09,0.0038449,596.24,827.32,3.1977,2.001,3.1704,907.04,-0.014663,0.032726,0.098782,supercritical
70.0,611.0,261.99,0.0038169,594.59,827.8,3.188,2.0025,3.166,915.32,-0.01591,0.033039,0.099561,supercritical
70.0,621.0,263.86,0.0037899,592.97,828.32,3.1784,2.004,3.1618,923.53,-0.017107,0.033349,0.10034,supercritical
70.0,631.0,265.69,0.0037638,591.39,828.88,3.169,2.0055,3.1576,931.67,-0.018256,0.033658,0.1011,supercritical
70.0,641.0,267.49,0.0037385,589.84,829.47,3.1598,2.007,3.1535,939.74,-0.01936,0.033964,0.10187,supercritical
70.0,651.0,269.25,0.003714,588.32,830.1,3.1508,2.0084,3.1496,947.73,-0.020421,0.034268,0.10263,supercritical
70.0,661.0,270.98,0.0036903,586.83,830.76,3.1419,2.0099,3.1457,955.66,-0.021441,0.034571,0.10338,supercritical
70.0,671.0,272.68,0.0036673,585.37,831.45,3.1332,2.0114,3.1419,963.52,-0.022423,0.034871,0.10413,supercritical
70.0,681.0,274.35,0.003645,583.94,832.17,3.1247,2.0129,3.1381,971.31,-0.023368,0.03517,0.10488,supercritical
70.0,691.0,275.98,0.0036234,582.54,832.92,3.1163,2.0143,3.1345,979.03,-0.024278,0.035467,0.10562,supercritical
70.0,701.0,277.59,0.0036024,581.16,833.69,3.108,2.0158,3.131,986.68,-0.025155,0.035763,0.10636,supercritical
70.0,711.0,279.17,0.003582,579.81,834.49,3.0998,2.0172,3.1275,994.27,-0.026,0.036056,0.10709,supercritical
70.0,721.0,280.73,0.0035621,578.49,835.32,3.0918,2.0187,3.1241,1001.8,-0.026815,0.036348,0.10782,supercritical
70.0,731.0,282.26,0.0035428,577.18,836.17,3.084,2.0201,3.1208,1009.3,-0.027602,0.036638,0.10854,supercritical
70.0,741.0,283.76,0.0035241,575.91,837.04,3.0762,2.0215,3.1175,1016.7,-0.028361,0.036927,0.10926,supercritical
70.0,751.0,285.24,0.0035058,574.65,837.93,3.0686,2.0229,3.1144,1024.0,-0.029094,0.037215,0.10998,supercritical
70.0,761.0,286.7,0.003488,573.42,838.85,3.0611,2.0244,3.1113,1031.3,-0.029801,0.0375,0.11069,supercritical
70.0,771.0,288.13,0.0034706,572.2,839.79,3.0537,2.0258,3.1083,1038.5,-0.030486,0.037785,0.1114,supercritical
70.0,781.0,289.55,0.0034537,571.01,840.75,3.0464,2.0272,3.1053,1045.7,-0.031147,0.038068,0.11211,supercritical
70.0,791.0,290.94,0.0034372,569.84,841.72,3.0392,2.0286,3.1024,1052.8,-0.031786,0.03835,0.11281,supercritical
70.0,801.0,292.31,0.0034211,568.69,842.72,3.0321,2.03,3.0996,1059.8,-0.032405,0.03863,0.11351,supercritical
70.0,811.0,293.66,0.0034053,567.56,843.73,3.0251,2.0314,3.0969,1066.8,-0.033004,0.038909,0.11421,supercritical
70.0,821.0,294.99,0.00339,566.44,844.76,3.0182,2.0327,3.0942,1073.7,-0.033583,0.039187,0.1149,supercritical
70.0,831.0,296.3,0.003375,565.35,845.81,3.0114,2.0341,3.0915,1080.6,-0.034145,0.039464,0.11559,supercritical
70.0,841.0,297.59,0.0033603,564.27,846.87,3.0047,2.0355,3.089,1087.4,-0.034688,0.039739,0.11628,supercritical
70.0,851.0,298.86,0.003346,563.21,847.95,2.998,2.0369,3.0865,1094.2,-0.035215,0.040014,0.11696,supercritical
70.0,861.0,300.12,0.003332,562.16,849.05,2.9915,2.0382,3.084,1100.9,-0.035726,0.040287,0.11764,supercritical
70.0,871.0,301.36,0.0033183,561.13,850.16,2.985,2.0396,3.0816,1107.6,-0.036221,0.040559,0.11832,supercritical
70.0,881.0,302.58,0.0033049,560.12,851.28,2.9787,2.0409,3.0793,1114.2,-0.036701,0.04083,0.11899,supercritical
70.0,891.0,303.79,0.0032917,559.12,852.42,2.9724,2.0423,3.077,1120.8,-0.037167,0.041101,0.11967,supercritical
70.0,901.0,304.98,0.0032789,558.14,853.57,2.9661,2.0436,3.0747,1127.3,-0.03762,0.04137,0.12034,supercritical
70.0,911.0,306.16,0.0032663,557.17,854.73,2.96,2.0449,3.0725,1133.8,-0.038059,0.041638,0.121,supercritical
70.0,921.0,307.32,0.0032539,556.22,855.9,2.9539,2.0463,3.0704,1140.2,-0.038485,0.041905,0.12167,supercritical
70.0,931.0,308.47,0.0032418,555.28,857.09,2.9479,2.0476,3.0683,1146.6,-0.038899,0.042171,0.12233,supercritical
70.0,941.0,309.6,0.00323,554.35,858.29,2.942,2.0489,3.0662,1152.9,-0.039301,0.042437,0.12299,supercritical
70.0,951.0,310.72,0.0032183,553.44,859.5,2.9361,2.0502,3.0642,1159.2,-0.039692,0.042701,0.12365,supercritical
70.0,961.0,311.82,0.0032069,552.54,860.72,2.9303,2.0515,3.0622,1165.5,-0.040072,0.042965,0.1243,supercritical
70.0,971.0,312.92,0.0031957,551.65,861.96,2.9246,2.0528,3.0603,1171.7,-0.040441,0.043228,0.12496,supercritical
70.0,981.0,314.0,0.0031847,550.78,863.2,2.9189,2.0541,3.0584,1177.8,-0.040801,0.04349,0.12561,supercritical
70.0,991.0,315.06,0.003174,549.91,864.45,2.9133,2.0554,3.0566,1183.9,-0.04115,0.043751,0.12625,supercritical
70.0,1001.0,316.12,0.0031634,549.06,865.71,2.9077,2.0567,3.0548,1190.0,-0.04149,0.044011,0.1269,supercritical
