Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
50.0,741.0,1030.0,0.00097083,217.81,289.75,1.0607,0.92237,1.651,879.67,-0.015404,0.13282,0.13803,supercritical
50.0,751.0,1032.3,0.00096867,217.26,290.01,1.0585,0.92281,1.6482,884.52,-0.015777,0.13372,0.13871,supercritical
50.0,761.0,1034.6,0.00096655,216.71,290.27,1.0564,0.92325,1.6455,889.32,-0.01614,0.13461,0.13938,supercritical
50.0,771.0,1036.8,0.00096446,216.18,290.54,1.0542,0.9237,1.6428,894.07,-0.016493,0.1355,0.14004,supercritical
50.0,781.0,1039.1,0.00096241,215.65,290.81,1.0521,0.92415,1.6402,898.78,-0.016837,0.13639,0.1407,supercritical
50.0,791.0,1041.2,0.00096039,215.12,291.09,1.0499,0.9246,1.6377,903.45,-0.017172,0.13728,0.14136,supercritical
50.0,801.0,1043.4,0.00095841,214.61,291.37,1.0479,0.92505,1.6353,908.07,-0.017498,0.13816,0.14201,supercritical
50.0,811.0,1045.5,0.00095645,214.09,291.66,1.0458,0.9255,1.6329,912.66,-0.017817,0.13904,0.14265,supercritical
50.0,821.0,1047.6,0.00095453,213.59,291.96,1.0437,0.92595,1.6305,917.2,-0.018127,0.13992,0.1433,supercritical
50.0,831.0,1049.7,0.00095264,213.09,292.25,1.0417,0.92641,1.6282,921.7,-0.018429,0.14079,0.14394,supercritical
50.0,841.0,1051.8,0.00095078,212.6,292.56,1.0397,0.92686,1.626,926.16,-0.018725,0.14166,0.14457,supercritical
50.0,851.0,1053.8,0.00094894,212.11,292.86,1.0377,0.92732,1.6238,930.58,-0.019013,0.14253,0.14521,supercritical
50.0,861.0,1055.8,0.00094713,211.62,293.17,1.0357,0.92778,1.6217,934.96,-0.019294,0.14339,0.14584,supercritical
50.0,871.0,1057.8,0.00094535,211.15,293.49,1.0338,0.92824,1.6197,939.31,-0.019569,0.14425,0.14646,supercritical
50.0,881.0,1059.8,0.0009436,210.68,293.81,1.0318,0.9287,1.6176,943.62,-0.019837,0.14511,0.14709,supercritical
50.0,891.0,1061.7,0.00094187,210.21,294.13,1.0299,0.92916,1.6157,947.9,-0.020099,0.14597,0.1477,supercritical
50.0,901.0,1063.6,0.00094016,209.75,294.46,1.028,0.92962,1.6137,952.14,-0.020355,0.14683,0.14832,supercritical
50.0,911.0,1065.5,0.00093848,209.29,294.79,1.0261,0.93008,1.6118,956.34,-0.020605,0.14768,0.14893,supercritical
50.0,921.0,1067.4,0.00093683,208.84,295.12,1.0243,0.93055,1.61,960.51,-0.02085,0.14853,0.14954,supercritical
50.0,931.0,1069.3,0.00093519,208.39,295.46,1.0224,0.93101,1.6082,964.65,-0.021089,0.14938,0.15015,supercritical
50.0,941.0,1071.1,0.00093358,207.95,295.8,1.0206,0.93148,1.6064,968.76,-0.021323,0.15022,0.15075,supercritical
50.0,951.0,1073.0,0.00093199,207.51,296.14,1.0188,0.93195,1.6047,972.84,-0.021552,0.15107,0.15136,supercritical
50.0,961.0,1074.8,0.00093042,207.08,296.49,1.017,0.93241,1.603,976.88,-0.021776,0.15191,0.15196,supercritical
50.0,971.0,1076.6,0.00092887,206.65,296.84,1.0152,0.93288,1.6014,980.89,-0.021995,0.15275,0.15256,supercritical
50.0,981.0,1078.4,0.00092734,206.22,297.19,1.0134,0.93335,1.5997,984.88,-0.02221,0.15358,0.15315,supercritical
50.0,991.0,1080.1,0.00092583,205.8,297.55,1.0116,0.93382,1.5982,988.83,-0.02242,0.15442,0.15375,supercritical
50.0,1001.0,1081.9,0.00092434,205.39,297.91,1.0099,0.93429,1.5966,992.76,-0.022626,0.15525,0.15434,supercritical
