Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
140.0,1.0,0.058657,17.048,3885.8,5590.6,58.134,10.361,14.486,1544.2,-0.044735,0.011156,0.23653,vapor
140.0,11.0,0.64225,1.557,3884.4,5597.1,48.241,10.367,14.499,1551.6,-0.044876,0.011157,0.23758,vapor
140.0,21.0,1.2205,0.81936,3883.0,5603.7,45.57,10.373,14.512,1559.1,-0.045032,0.011159,0.23854,vapor
140.0,21.0,1.2205,0.81936,3883.0,5603.7,45.57,10.373,14.512,1559.1,-0.045032,0.011159,0.23854,supercritical
140.0,21.0,1.2205,0.81936,3883.0,5603.7,45.57,10.373,14.512,1559.1,-0.045032,0.011159,0.23854,supercritical
140.0,31.0,1.7934,0.5576,3881.6,5610.2,43.961,10.379,14.524,1566.4,-0.0452,0.011162,0.23942,supercritical
140.0,41.0,2.3611,0.42354,3880.3,5616.8,42.804,10.385,14.536,1573.8,-0.045377,0.011166,0.24023,supercritical
140.0,51.0,2.9236,0.34205,3879.0,5623.4,41.901,10.391,14.547,1581.2,-0.045561,0.011171,0.24098,supercritical
140.0,61.0,3.481,0.28728,3877.7,5630.0,41.159,10.397,14.559,1588.6,-0.045752,0.011177,0.24167,supercritical
140.0,71.0,4.0333,0.24793,3876.4,5636.7,40.53,10.402,14.57,1596.0,-0.045946,0.011183,0.24232,supercritical
140.0,81.0,4.5807,0.21831,3875.1,5643.4,39.984,10.408,14.581,1603.4,-0.046143,0.01119,0.24292,supercritical
140.0,91.0,5.1232,0.19519,3873.9,5650.2,39.501,10.414,14.591,1610.8,-0.046342,0.011198,0.24349,supercritical
140.0,101.0,5.6607,0.17666,3872.7,5657.0,39.068,10.42,14.601,1618.2,-0.046541,0.011207,0.24403,supercritical
140.0,111.0,6.1935,0.16146,3871.6,5663.8,38.676,10.426,14.611,1625.6,-0.04674,0.011216,0.24455,supercritical
140.0,121.0,6.7215,0.14878,3870.4,5670.6,38.317,10.431,14.621,1632.9,-0.046938,0.011226,0.24505,supercritical
140.0,131.0,7.2448,0.13803,3869.3,5677.5,37.987,10.437,14.631,1640.3,-0.047134,0.011237,0.24553,supercritical
140.0,141.0,7.7635,0.12881,3868.2,5684.4,37.681,10.443,14.64,1647.7,-0.047328,0.011249,0.24599,supercritical
140.0,151.0,8.2776,0.12081,3867.1,5691.4,37.396,10.449,14.649,1655.1,-0.04752,0.011261,0.24645,supercritical
140.0,161.0,8.7871,0.1138,3866.1,5698.3,37.129,10.454,14.657,1662.4,-0.047708,0.011274,0.2469,supercritical
140.0,171.0,9.2922,0.10762,3865.1,5705.3,36.879,10.46,14.666,1669.8,-0.047893,0.011287,0.24735,supercritical
140.0,181.0,9.7929,0.10212,3864.1,5712.4,36.642,10.466,14.674,1677.1,-0.048074,0.011301,0.2478,supercritical
140.0,191.0,10.289,0.09719,3863.1,5719.4,36.418,10.471,14.682,1684.5,-0.048251,0.011315,0.24824,supercritical
140.0,201.0,10.781,0.092755,3862.2,5726.5,36.205,10.477,14.69,1691.8,-0.048424,0.01133,0.24869,supercritical
140.0,211.0,11.269,0.08874,3861.3,5733.7,36.003,10.483,14.697,1699.2,-0.048592,0.011346,0.24915,supercritical
140.0,221.0,11.752,0.085089,3860.4,5740.8,35.81,10.488,14.704,1706.5,-0.048757,0.011362,0.2496,supercritical
140.0,231.0,12.232,0.081754,3859.5,5748.0,35.626,10.494,14.711,1713.8,-0.048917,0.011379,0.25007,supercritical
140.0,241.0,12.707,0.078697,3858.6,5755.2,35.449,10.5,14.718,1721.1,-0.049073,0.011396,0.25054,supercritical
140.0,251.0,13.178,0.075883,3857.8,5762.5,35.279,10.505,14.725,1728.4,-0.049224,0.011414,0.25102,supercritical
140.0,261.0,13.645,0.073284,3857.0,5769.7,35.116,10.511,14.732,1735.7,-0.049371,0.011432,0.25151,supercritical
140.0,271.0,14.109,0.070878,3856.2,5777.0,34.96,10.516,14.738,1743.0,-0.049514,0.01145,0.252,supercritical
140.0,281.0,14.568,0.068643,3855.4,5784.3,34.809,10.522,14.744,1750.2,-0.049652,0.011469,0.25251,supercritical
140.0,291.0,15.024,0.066562,3854.7,5791.6,34.663,10.527,14.75,1757.5,-0.049786,0.011489,0.25303,supercritical
140.0,301.0,15.475,0.064619,3854.0,5799.0,34.522,10.533,14.756,1764.7,-0.049916,0.011509,0.25356,supercritical
140.0,311.0,15.923,0.0628,3853.3,5806.4,34.385,10.538,14.762,1771.9,-0.050042,0.011529,0.2541,supercritical
140.0,321.0,16.368,0.061096,3852.6,5813.8,34.253,10.544,14.768,1779.2,-0.050164,0.01155,0.25465,supercritical
140.0,331.0,16.808,0.059494,3851.9,5821.2,34.125,10.549,14.773,1786.4,-0.050281,0.011571,0.25521,supercritical
140.0,341.0,17.245,0.057986,3851.3,5828.6,34.001,10.554,14.778,1793.6,-0.050395,0.011592,0.25579,supercritical
140.0,351.0,17.679,0.056564,3850.7,5836.1,33.881,10.56,14.784,1800.7,-0.050505,0.011614,0.25637,supercritical
140.0,361.0,18.109,0.055221,3850.1,5843.6,33.764,10.565,14.789,1807.9,-0.050612,0.011636,0.25697,supercritical
140.0,371.0,18.536,0.05395,3849.5,5851.1,33.65,10.571,14.794,1815.0,-0.050715,0.011658,0.25757,supercritical
140.0,381.0,18.959,0.052746,3848.9,5858.6,33.539,10.576,14.798,1822.2,-0.050814,0.011681,0.25819,supercritical
140.0,391.0,19.378,0.051604,3848.4,5866.1,33.431,10.581,14.803,1829.3,-0.05091,0.011704,0.25882,supercritical
140.0,401.0,19.795,0.050518,3847.9,5873.6,33.325,10.587,14.808,1836.4,-0.051003,0.011728,0.25946,supercritical
140.0,411.0,20.208,0.049486,3847.3,5881.2,33.223,10.592,14.812,1843.5,-0.051092,0.011752,0.26011,supercritical
140.0,421.0,20.618,0.048502,3846.9,5888.8,33.122,10.597,14.817,1850.6,-0.051179,0.011776,0.26076,supercritical
140.0,431.0,21.024,0.047564,3846.4,5896.4,33.024,10.602,14.821,1857.6,-0.051262,0.0118,0.26143,supercritical
140.0,441.0,21.428,0.046668,3845.9,5904.0,32.929,10.608,14.825,1864.7,-0.051342,0.011825,0.26211,supercritical
140.0,451.0,21.828,0.045812,3845.5,5911.6,32.835,10.613,14.829,1871.7,-0.05142,0.01185,0.2628,supercritical
