Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
160.0,1.0,0.05595,17.873,4093.1,5880.5,58.819,10.369,14.495,1581.0,-0.046383,0.011528,0.24467,vapor
160.0,11.0,0.61271,1.6321,4091.9,5887.2,48.926,10.375,14.506,1588.2,-0.046496,0.011529,0.24569,vapor
160.0,21.0,1.1646,0.8587,4090.7,5893.9,46.256,10.381,14.517,1595.4,-0.046622,0.01153,0.24663,vapor
160.0,21.0,1.1646,0.8587,4090.7,5893.9,46.256,10.381,14.517,1595.4,-0.046622,0.01153,0.24663,supercritical
160.0,21.0,1.1646,0.8587,4090.7,5893.9,46.256,10.381,14.517,1595.4,-0.046622,0.01153,0.24663,supercritical
160.0,31.0,1.7115,0.58427,4089.5,5900.7,44.647,10.386,14.528,1602.7,-0.046758,0.011533,0.24749,supercritical
160.0,41.0,2.2537,0.44372,4088.3,5907.5,43.492,10.392,14.539,1609.9,-0.046903,0.011536,0.24828,supercritical
160.0,51.0,2.7911,0.35828,4087.1,5914.4,42.589,10.398,14.549,1617.1,-0.047054,0.01154,0.24901,supercritical
160.0,61.0,3.3239,0.30085,4086.0,5921.2,41.848,10.403,14.559,1624.3,-0.047211,0.011545,0.24969,supercritical
160.0,71.0,3.852,0.25961,4084.9,5928.1,41.219,10.409,14.569,1631.5,-0.047372,0.01155,0.25033,supercritical
160.0,81.0,4.3755,0.22854,4083.8,5935.0,40.673,10.414,14.579,1638.8,-0.047535,0.011557,0.25092,supercritical
160.0,91.0,4.8945,0.20431,4082.8,5942.0,40.19,10.42,14.588,1646.0,-0.0477,0.011564,0.25148,supercritical
160.0,101.0,5.4091,0.18487,4081.7,5948.9,39.758,10.425,14.597,1653.2,-0.047867,0.011571,0.252,supercritical
160.0,111.0,5.9192,0.16894,4080.7,5955.9,39.366,10.431,14.606,1660.4,-0.048033,0.01158,0.25251,supercritical
160.0,121.0,6.425,0.15564,4079.7,5963.0,39.008,10.436,14.615,1667.5,-0.0482,0.011589,0.25299,supercritical
160.0,131.0,6.9265,0.14437,4078.7,5970.0,38.679,10.442,14.624,1674.7,-0.048365,0.011599,0.25345,supercritical
160.0,141.0,7.4237,0.1347,4077.8,5977.1,38.373,10.447,14.632,1681.9,-0.048528,0.011609,0.2539,supercritical
160.0,151.0,7.9167,0.12632,4076.9,5984.2,38.089,10.453,14.64,1689.1,-0.04869,0.01162,0.25434,supercritical
160.0,161.0,8.4055,0.11897,4076.0,5991.4,37.822,10.458,14.648,1696.3,-0.048849,0.011632,0.25477,supercritical
160.0,171.0,8.8902,0.11248,4075.1,5998.5,37.572,10.464,14.655,1703.4,-0.049005,0.011644,0.2552,supercritical
160.0,181.0,9.3709,0.10671,4074.2,6005.7,37.335,10.469,14.663,1710.6,-0.049159,0.011657,0.25563,supercritical
160.0,191.0,9.8476,0.10155,4073.4,6013.0,37.112,10.475,14.67,1717.7,-0.04931,0.01167,0.25605,supercritical
160.0,201.0,10.32,0.096897,4072.6,6020.2,36.899,10.48,14.677,1724.9,-0.049457,0.011684,0.25647,supercritical
160.0,211.0,10.789,0.092687,4071.8,6027.5,36.697,10.485,14.684,1732.0,-0.049601,0.011698,0.2569,supercritical
160.0,221.0,11.254,0.088858,4071.0,6034.8,36.505,10.491,14.691,1739.1,-0.049742,0.011713,0.25733,supercritical
160.0,231.0,11.715,0.08536,4070.3,6042.1,36.321,10.496,14.697,1746.3,-0.049879,0.011728,0.25776,supercritical
160.0,241.0,12.172,0.082153,4069.5,6049.4,36.144,10.501,14.703,1753.4,-0.050012,0.011744,0.2582,supercritical
160.0,251.0,12.626,0.079202,4068.8,6056.8,35.975,10.507,14.71,1760.5,-0.050142,0.011761,0.25865,supercritical
160.0,261.0,13.076,0.076477,4068.1,6064.2,35.813,10.512,14.716,1767.5,-0.050268,0.011777,0.25911,supercritical
160.0,271.0,13.522,0.073953,4067.5,6071.6,35.656,10.517,14.721,1774.6,-0.05039,0.011795,0.25957,supercritical
160.0,281.0,13.965,0.071609,4066.8,6079.0,35.505,10.522,14.727,1781.7,-0.050509,0.011812,0.26004,supercritical
160.0,291.0,14.404,0.069425,4066.2,6086.5,35.36,10.528,14.733,1788.7,-0.050625,0.01183,0.26053,supercritical
