Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
150.0,1.0,1.2527,0.79826,539.46,619.28,3.0559,0.76964,0.96012,315.33,0.46502,0.020659,0.026601,vapor
150.0,11.0,13.985,0.071503,536.13,614.78,2.595,0.77541,0.98222,313.09,0.46149,0.020806,0.027045,vapor
150.0,21.0,27.101,0.036899,532.73,610.22,2.4649,0.7813,1.0059,310.98,0.45745,0.02097,0.027516,vapor
150.0,31.0,40.614,0.024622,529.25,605.58,2.3831,0.78727,1.0311,309.01,0.45283,0.021154,0.028019,vapor
150.0,41.0,54.538,0.018336,525.7,600.88,2.3219,0.79333,1.0581,307.19,0.4476,0.02136,0.028557,vapor
150.0,51.0,68.885,0.014517,522.08,596.11,2.2721,0.79944,1.0868,305.53,0.44168,0.021589,0.029134,vapor
150.0,61.0,83.667,0.011952,518.37,591.28,2.2296,0.80559,1.1173,304.06,0.43503,0.021846,0.029756,vapor
150.0,71.0,98.891,0.010112,514.6,586.39,2.1921,0.81175,1.1496,302.79,0.42761,0.022131,0.030425,vapor
150.0,81.0,114.56,0.0087288,510.75,581.45,2.1583,0.8179,1.1838,301.75,0.41938,0.022449,0.031147,vapor
150.0,81.0,114.56,0.0087288,510.75,581.45,2.1583,0.8179,1.1838,301.75,0.41938,0.022449,0.031147,supercritical
150.0,81.0,114.56,0.0087288,510.75,581.45,2.1583,0.8179,1.1838,301.75,0.41938,0.022449,0.031147,supercritical
150.0,91.0,130.68,0.0076522,506.83,576.47,2.1272,0.82401,1.2197,300.98,0.41031,0.022801,0.031925,supercritical
150.0,101.0,147.24,0.0067917,502.85,571.45,2.0983,0.83004,1.2572,300.5,0.4004,0.023192,0.032763,supercritical
150.0,111.0,164.22,0.0060893,498.81,566.4,2.0712,0.83595,1.2961,300.34,0.38965,0.023625,0.033664,supercritical
150.0,121.0,181.6,0.0055065,494.72,561.35,2.0455,0.84172,1.3361,300.54,0.37811,0.024102,0.034629,supercritical
150.0,131.0,199.36,0.0050161,490.59,556.3,2.0212,0.84731,1.377,301.13,0.36581,0.024626,0.03566,supercritical
150.0,141.0,217.43,0.0045992,486.43,551.28,1.998,0.85267,1.4182,302.15,0.35285,0.025199,0.036754,supercritical
150.0,151.0,235.77,0.0042414,482.26,546.3,1.9758,0.85777,1.4593,303.61,0.3393,0.025823,0.03791,supercritical
150.0,161.0,254.32,0.0039321,478.08,541.39,1.9545,0.86258,1.4997,305.55,0.32529,0.026499,0.039124,supercritical
150.0,171.0,272.99,0.0036631,473.91,536.55,1.9341,0.86707,1.5388,307.98,0.31093,0.027227,0.040389,supercritical
150.0,181.0,291.71,0.003428,469.78,531.82,1.9146,0.87122,1.5761,310.9,0.29637,0.028007,0.041698,supercritical
150.0,191.0,310.39,0.0032217,465.68,527.22,1.8958,0.87503,1.6109,314.33,0.28173,0.028835,0.043043,supercritical
150.0,201.0,328.95,0.00304,461.65,522.75,1.8779,0.87847,1.6428,318.25,0.26715,0.02971,0.044414,supercritical
150.0,211.0,347.29,0.0028794,457.69,518.44,1.8607,0.88156,1.6715,322.64,0.25278,0.030628,0.045803,supercritical
150.0,221.0,365.35,0.0027371,453.82,514.31,1.8443,0.88431,1.6966,327.49,0.23872,0.031584,0.0472,supercritical
150.0,231.0,383.05,0.0026106,450.04,510.35,1.8286,0.88673,1.7182,332.74,0.22508,0.032573,0.048598,supercritical
150.0,241.0,400.34,0.0024979,446.37,506.57,1.8137,0.88885,1.7362,338.38,0.21194,0.03359,0.04999,supercritical
150.0,251.0,417.16,0.0023972,442.82,502.99,1.7994,0.89069,1.7507,344.36,0.19936,0.03463,0.05137,supercritical
150.0,261.0,433.48,0.0023069,439.38,499.59,1.7858,0.89227,1.7619,350.64,0.18737,0.035687,0.052733,supercritical
150.0,271.0,449.27,0.0022258,436.06,496.38,1.7729,0.89364,1.7701,357.19,0.17599,0.036758,0.054074,supercritical
150.0,281.0,464.52,0.0021527,432.87,493.36,1.7606,0.89481,1.7756,363.97,0.16523,0.037836,0.055393,supercritical
150.0,291.0,479.23,0.0020867,429.79,490.51,1.7489,0.89581,1.7788,370.95,0.15508,0.038919,0.056685,supercritical
150.0,301.0,493.38,0.0020268,426.83,487.84,1.7377,0.89667,1.7798,378.09,0.14553,0.040002,0.05795,supercritical
150.0,311.0,507.0,0.0019724,423.99,485.33,1.727,0.89741,1.7791,385.36,0.13656,0.041083,0.059188,supercritical
150.0,321.0,520.09,0.0019227,421.26,482.98,1.7169,0.89805,1.7769,392.73,0.12814,0.042159,0.060398,supercritical
150.0,331.0,532.66,0.0018774,418.63,480.77,1.7072,0.89861,1.7735,400.17,0.12026,0.043227,0.06158,supercritical
150.0,341.0,544.74,0.0018357,416.11,478.71,1.6979,0.8991,1.7692,407.66,0.11289,0.044286,0.062736,supercritical
150.0,351.0,556.35,0.0017974,413.69,476.78,1.689,0.89955,1.7642,415.18,0.10599,0.045335,0.063864,supercritical
150.0,361.0,567.51,0.0017621,411.36,474.97,1.6806,0.89996,1.7587,422.7,0.09955,0.046372,0.064968,supercritical
150.0,371.0,578.23,0.0017294,409.11,473.27,1.6724,0.90033,1.7528,430.21,0.093527,0.047397,0.066047,supercritical
150.0,381.0,588.55,0.0016991,406.95,471.69,1.6646,0.90069,1.7467,437.69,0.087897,0.04841,0.067102,supercritical
150.0,391.0,598.49,0.0016709,404.87,470.2,1.6571,0.90103,1.7404,445.14,0.08263,0.04941,0.068135,supercritical
150.0,401.0,608.06,0.0016446,402.86,468.81,1.6499,0.90135,1.734,452.54,0.077699,0.050397,0.069147,supercritical
150.0,411.0,617.28,0.00162,400.92,467.5,1.643,0.90167,1.7276,459.89,0.073078,0.051371,0.070138,supercritical
150.0,421.0,626.18,0.001597,399.05,466.28,1.6363,0.90199,1.7212,467.17,0.068743,0.052333,0.07111,supercritical
150.0,431.0,634.77,0.0015754,397.24,465.14,1.6298,0.9023,1.7148,474.4,0.06467,0.053281,0.072064,supercritical
150.0,441.0,643.07,0.001555,395.49,464.06,1.6236,0.90261,1.7086,481.56,0.060839,0.054217,0.073,supercritical
150.0,451.0,651.1,0.0015359,393.79,463.06,1.6176,0.90292,1.7024,488.66,0.05723,0.055141,0.073919,supercritical
150.0,461.0,658.87,0.0015177,392.14,462.11,1.6117,0.90323,1.6963,495.69,0.053825,0.056053,0.074823,supercritical
150.0,471.0,666.39,0.0015006,390.55,461.23,1.6061,0.90355,1.6903,502.65,0.050609,0.056953,0.075711,supercritical
150.0,481.0,673.68,0.0014844,389.0,460.4,1.6006,0.90386,1.6845,509.54,0.047566,0.057841,0.076585,supercritical
150.0,491.0,680.75,0.001469,387.5,459.62,1.5953,0.90418,1.6787,516.37,0.044685,0.058719,0.077444,supercritical
150.0,501.0,687.61,0.0014543,386.04,458.9,1.5901,0.90451,1.6731,523.13,0.041952,0.059585,0.078291,supercritical
150.0,511.0,694.27,0.0014404,384.62,458.22,1.5851,0.90484,1.6676,529.82,0.039357,0.060441,0.079124,supercritical
